Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
647,22321,2010-08-04 06:20:11.793,2019-08-30 19:39:09.547,77.0,0,949450.9870000001,1314.0040000000001,70427.2735,4344.637883333334,3.0,1.0,2.0,275257.0,275257.0,1.0,0.015499694656015275,586.0,128326.0,13512.5,6.0,6.666666666666667,128.0,7.371114795831994,0.0,0.0,663.6666666666666,144.0,6.555555555555556
660,13850,2010-08-04 07:52:01.190,2019-08-31 23:35:36.560,238.0,0,85389.64700000001,189.4312166666667,247.81,5918.274166666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22978.333333333332,0.0,19130.916666666668,0.0,4.25,0.0,4.573474244670748,0.0,0.0,2019.25,0.0,2.0654761904761902
664,14505,2010-08-04 08:08:06.523,2019-08-29 09:10:58.633,206.0,0,30763.74,31.52216666666667,1109.5045,1511.1476666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,12522.5,0.0,5.5,0.0,3.696845502136472,0.0,0.0,1678.75,0.0,5.333333333333333
667,857,2010-08-04 08:25:10.050,2019-07-11 04:57:54.657,17.0,0,170270.083,37874.64106666667,1425.9696666666669,47129.74788333334,0.0,4.0,0.0,111078.0,111078.0,4.0,0.005406464049514561,0.0,81621.75,0.0,1.25,0.0,12.5,0.0,17.233687939614086,0.0,0.0,516.5,0.0
668,592,2010-08-04 08:31:19.070,2018-11-27 23:43:17.130,11.0,0,4161.887000000001,982.2260000000001,295260.8587166667,8506.883116666668,3.0,1.0,2.0,953.0,107228.0,1.0,0.0020520282880307616,973.3333333333334,35450.25,1573.625,4.0,7.333333333333333,12.0,4.041451884327381,0.0,0.0007607466880892934,1183.6666666666667,1779.0,7.333333333333333
669,933,2010-08-04 08:33:12.093,2019-08-31 06:11:17.940,6.0,1,107149.86700000001,28953.87066666667,57149.8715,372885.02550000005,3.0,1.0,2.0,286579.0,286579.0,1.0,0.15697354995683224,14777.0,143731.5,933.0,2.0,3.0,2.0,2.0,0.0,0.12424418123084567,764.3333333333334,192.0,3.0
677,5585,2010-08-04 09:09:19.853,2019-08-30 12:54:29.033,39.0,0,7436467.454000001,9370.919216666667,25640.287000000004,5962.002216666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.6666666666665,0.0,16131.366666666667,0.0,7.0,0.0,9.345230512584125,0.0,0.0,703.5,0.0,2.8
685,5030,2010-08-04 09:49:34.383,2019-08-26 15:21:22.727,57.0,0,2903518.9140000003,1991.3878333333334,19342.9236,27307.6019,2.0,2.0,1.0,71134.0,286579.0,2.0,0.005289066666173021,2950.0,77422.14285714286,0.0,4.0,2.0,17.5,1.4142135623730951,24.748737341529164,0.0019672104322969535,721.0,478.0,2.0
687,3710,2010-08-04 09:56:59.447,2019-08-31 18:32:09.400,50.0,0,2513357.16,390658.4721,1613.959566666667,2389.9614333333334,3.0,1.0,2.0,47313.0,47313.0,1.0,0.04260746312324066,2773.0,47313.0,2483.6666666666665,1.0,22.0,7.0,8.54400374531753,0.0,0.0,552.3333333333334,382.0,18.166666666666668
688,20989,2010-08-04 10:05:04.650,2019-08-31 10:58:49.457,161.0,0,43379.990000000005,18761.973383333338,2134.8639,4289.910766666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5616.0,0.0,10828.0,0.0,15.5,0.0,13.403979508588733,0.0,0.0,719.25,0.0,8.375
689,553,2010-08-04 10:10:49.637,2019-08-29 14:16:21.277,23.0,0,5982402.193,24061.152550000003,15902.938400000001,24637.0215,1.0,3.0,0.5,312479.0,312479.0,3.0,0.0006794119850818188,0.0,208503.66666666666,0.0,1.0,4.0,1.6666666666666667,0.0,1.1547005383792517,0.0,205.0,811.3333333333334,4.0
695,1553,2010-08-04 11:21:50.923,2019-08-17 04:24:49.880,24.0,0,1507.98,53.16206666666667,208.38533333333334,13059.435383333333,3.0,1.0,2.0,42262.0,42262.0,1.0,0.24599539988602215,3905.5,28376.5,0.0,2.0,2.3333333333333335,2.0,2.516611478423583,0.0,0.0,1372.0,310.0,2.3333333333333335
696,499,2010-08-04 11:25:55.037,2019-06-11 06:45:18.800,7.0,0,772.4000000000001,3673.8268333333335,24493.080883333336,273799.80438333336,1.0,3.0,0.5,13825.0,173285.0,3.0,0.012385831022171669,0.0,40186.0,0.0,3.0,14.0,6.666666666666667,0.0,5.686240703077327,0.006447903625333813,226.0,248.33333333333334,7.0
705,6164,2010-08-04 12:25:12.523,2019-08-31 19:23:10.083,55.0,0,1065.7240000000002,23.254050000000003,38.16538333333334,59.989733333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4301.0,0.0,0.0,0.0,22.0,0.0,34.97618237219913,0.0,0.0,370.75,0.0,19.8
706,580,2010-08-04 12:25:42.647,2019-03-25 11:37:13.257,5.0,1,156934.363,7355.461333333335,36016.523883333335,31672.15206666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4954.75,0.0,580.0,0.0,1.75,0.0,1.707825127659933,0.0,0.0,1216.25,0.0,1.1833333333333333
707,582,2010-08-04 12:26:05.597,2019-08-02 19:24:54.247,6.0,1,611.5400000000001,90675.25543333334,108232.17116666668,32958.853833333334,1.0,3.0,0.5,113632.0,113632.0,3.0,0.0073130111794814465,1973.0,44309.75,0.0,2.3333333333333335,2.0,6.0,0.0,2.0,0.0,506.0,519.6666666666666,1.3333333333333333
712,98,2010-08-04 13:10:30.220,2019-02-26 07:50:08.173,6.0,0,1393.057,31836.752216666668,20.98161666666667,26.41855,0.0,4.0,0.0,286579.0,315958.0,4.0,0.04736256616698502,0.0,100906.64285714286,0.0,4.25,0.0,4.0,0.0,1.8257418583505538,0.031170891966362798,0.0,727.5,0.0
713,122,2010-08-04 13:16:30.847,2014-03-07 15:30:39.933,5.0,0,5891627.063,149.88155,36843.544616666666,45044.425833333335,0.0,4.0,0.0,275257.0,275257.0,4.0,0.005240872349316895,0.0,148296.8,0.0,1.75,0.0,1.25,0.0,1.5,0.0,0.0,399.25,0.0
722,2271,2010-08-04 14:15:55.613,2014-11-14 19:14:28.290,47.0,0,197423.69700000001,3928.3842833333333,29422.83466666667,17271.001666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,2832.0,0.0,2.5,0.0,1.9148542155126762,0.0,0.0,468.0,0.0,1.2083333333333333
723,6293,2010-08-04 14:21:37.927,2019-07-09 13:48:18.853,35.0,0,4819.206,1742.8060666666668,123426.13143333334,3629.815733333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.0,0.0,6293.0,0.0,34.5,0.0,45.24378410345447,0.0,0.0,1172.0,0.0,34.5
725,1740,2010-08-04 14:35:21.130,2015-11-02 07:56:44.507,5.0,0,388.053,12951.321950000001,279607.3756166667,2814.0903833333336,0.0,4.0,0.0,4869.0,173285.0,4.0,0.07494931552537595,0.0,52228.857142857145,0.0,7.5,0.0,31.5,0.0,31.94265695482036,0.09030280095958422,0.0,259.25,0.0
728,322,2010-08-04 14:41:40.790,2019-08-25 17:48:43.823,6.0,0,3844.4700000000003,1386.4946166666668,5846.096716666667,5799.2328333333335,1.0,3.0,0.5,19770.0,275257.0,3.0,0.03991797300081366,6044.0,61867.2,0.0,2.0,1.0,1.6666666666666667,0.0,2.0816659994661326,0.08267227507298323,251.0,605.0,0.5
731,615,2010-08-04 14:59:17.510,2019-08-07 19:04:57.690,8.0,0,7348068.783000001,1329.0469500000002,547487.23455,250.9226666666667,1.0,3.0,0.5,0.0,106097.0,2.0,3.1287432186094212e-06,1294.0,53356.0,0.0,1.3333333333333333,1.0,6.666666666666667,0.0,5.131601439446884,0.0,302.0,1067.0,1.0
742,275257,2010-08-04 16:05:09.377,2019-09-01 03:15:26.183,3317.0,0,693389.6630000001,38.11521666666667,1429.1061166666666,103.97695,4.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,0.0,209634.0,0.0,3.0,0.0,1.4142135623730951,0.0,0.0,1605.25,0.0,2.7
746,535,2010-08-04 16:41:14.287,2019-07-24 09:34:53.473,6.0,0,9070772.956,38522.91628333333,3408.9253333333336,3830.2611666666667,3.0,1.0,2.0,275257.0,275257.0,1.0,0.0014979269814022627,8919.0,275257.0,535.0,1.0,6.666666666666667,3.0,3.2145502536643185,0.0,0.0,1440.0,248.0,6.666666666666667
751,7250,2010-08-04 17:12:42.873,2019-08-31 08:05:37.330,18.0,0,31532814.774,19229.75866666667,1577.6921666666667,6700.493216666668,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2849.6666666666665,0.0,0.0,0.0,3.6666666666666665,3.0,1.5275252316519465,0.0,0.0,438.6666666666667,878.0,3.6666666666666665
752,33001,2010-08-04 17:13:54.587,2019-08-30 20:28:35.083,384.0,0,79752.663,7728.4366666666665,2304.8942833333335,2895.020883333333,3.0,1.0,2.0,923.0,923.0,1.0,0.002136348680304428,2922.0,923.0,38424.0,1.0,2.0,3.0,1.0,0.0,0.0,1375.0,2202.0,1.5
757,274,2010-08-04 18:09:59.533,2019-08-01 03:26:38.640,4.0,1,1315090.587,48638.39216666667,53485.520333333334,159523.71850000002,1.0,3.0,0.5,274.0,113632.0,3.0,4.880837690747481e-06,274.0,32010.0,1000.0,3.3333333333333335,-1.0,4.0,0.0,5.196152422706632,0.000829018959814642,1567.0,960.0,-0.5
759,805,2010-08-04 18:19:07.393,2019-08-20 13:44:24.440,12.0,0,4121739.237,211.53266666666667,47522.486116666674,5654.513716666667,3.0,1.0,2.0,275257.0,275257.0,1.0,0.0035691680982996485,513.0,275257.0,0.0,2.0,3.0,10.0,2.6457513110645907,0.0,0.0,279.0,269.0,2.3333333333333335
763,191,2010-08-04 18:46:12.677,2019-08-28 01:06:01.833,4.0,1,350034.19,2639.059166666667,631420.1831,349867.58423333336,3.0,1.0,2.0,0.0,4771.0,1.0,0.00903483833662603,412.0,4771.0,191.0,1.0,4.333333333333333,4.0,3.0550504633038935,0.0,0.0,1883.6666666666667,343.0,2.5833333333333335
766,2806,2010-08-04 19:13:13.450,2018-12-13 08:40:10.070,40.0,0,2726786.977,10821.179883333334,2717.689,3918.66005,1.0,3.0,0.5,71134.0,275257.0,3.0,0.012857794931028645,857.0,43010.0,1752.1666666666667,6.333333333333333,1.0,37.0,0.0,37.986839826445156,1.283848977866204e-05,890.0,382.3333333333333,0.16666666666666666
771,336,2010-08-04 20:04:47.513,2018-11-18 22:40:28.683,4.0,1,84198.307,161249.32833333334,51900.069500000005,153940.1692166667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7865.666666666667,0.0,336.0,0.0,3.5,0.0,3.415650255319866,0.0,0.0,399.0,0.0,3.5
774,1214,2010-08-04 20:57:47.363,2019-08-27 23:57:05.110,26.0,0,2028996.2770000002,13.79245,24976.959216666666,126.92878333333334,2.0,2.0,1.0,286579.0,286579.0,2.0,0.004808690843134613,543.0,177352.0,788.5,1.5,2.5,17.0,3.5355339059327378,12.727922061357855,0.0,971.0,689.5,1.25
780,301,2010-08-04 21:45:59.837,2019-06-06 08:26:35.407,6.0,0,1.1400000000000001,22292.17321666667,90809.67121666667,5627.937666666667,3.0,1.0,2.0,1463.0,1463.0,1.0,0.008600177737006564,3936.0,1463.0,301.0,1.0,1.6666666666666667,6.0,1.1547005383792517,0.0,0.008600177737006564,396.3333333333333,447.0,1.6666666666666667
781,6028,2010-08-04 21:53:34.260,2019-08-30 16:20:44.963,17.0,0,12090758.467,15.584266666666668,39.976,13.4265,2.0,2.0,1.0,20571.0,275257.0,2.0,0.012488032302376889,6610.5,66097.28571428571,0.0,4.5,1.5,73.0,2.1213203435596424,96.16652224137046,0.0,1103.5,752.5,1.5
785,42251,2010-08-04 22:37:43.933,2019-08-31 06:09:57.473,214.0,0,1646.0400000000002,22961.034666666666,18925.438166666667,5.903066666666667,3.0,1.0,2.0,2033.0,2033.0,1.0,0.002062056419444546,669.0,1534.5,0.0,2.0,1.0,5.0,1.0,0.0,0.0,617.6666666666666,1988.0,1.0
786,622,2010-08-05 00:16:36.753,2011-08-25 22:53:08.337,25.0,0,1176.497,475061.88,1472.7978833333334,376.4261166666667,0.0,4.0,0.0,73312.0,152201.0,4.0,0.01934711078711866,0.0,83964.0,0.0,1.75,0.0,4.5,0.0,1.9148542155126762,0.0,0.0,857.75,0.0
796,1253,2010-08-05 03:04:57.623,2014-03-04 19:13:30.823,26.0,0,650766.604,6558.256433333333,3398.4332833333333,16315.616166666669,1.0,3.0,0.5,69037.0,346372.0,3.0,4.152138664976207e-06,522.0,75881.88888888889,1253.0,3.0,1.0,19.666666666666668,0.0,21.361959960016154,0.023200036283805806,113.0,374.6666666666667,1.0
800,347,2010-08-05 04:24:34.387,2019-08-06 16:22:25.087,6.0,0,26494713.67,191432.87533333336,72271.25488333334,117927.8715,0.0,4.0,0.0,467485.0,467485.0,4.0,0.014414346022021875,0.0,150450.5,0.0,2.25,0.0,4.75,0.0,6.3966136874651625,0.0,0.0,957.75,0.0
820,598,2010-08-05 12:34:59.557,2017-08-09 07:53:19.070,14.0,0,8118152.66,21974.563433333336,1226.7452333333335,122453.91543333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0,0.0,0.5,0.0,0.5773502691896257,0.0,0.0,765.5,0.0,0.5
822,68125,2010-08-05 12:54:36.587,2019-09-01 03:54:24.667,384.0,0,1251.27,12.908050000000001,646.43695,7449.554933333334,3.0,1.0,2.0,13850.0,68125.0,1.0,0.010313791963596438,68125.0,40987.5,40987.5,2.0,36.333333333333336,10.0,55.19359866264686,0.0,0.005915224322803308,697.6666666666666,659.0,36.11111111111111
825,1931,2010-08-05 14:54:39.190,2019-07-14 16:35:16.627,28.0,0,18902.633,1129.0121666666669,266864.74716666667,470.17511666666667,1.0,3.0,0.5,19770.0,19770.0,3.0,0.0774395390798634,3079.0,16524.666666666668,0.0,1.0,1.0,2.3333333333333335,0.0,1.5275252316519468,0.04809823583687323,938.0,458.3333333333333,1.0
831,3261,2010-08-05 16:27:51.110,2016-01-05 00:06:48.600,19.0,0,78484.82,640317.4305000001,21589.38366666667,21589.350333333332,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4705.0,0.0,3261.0,0.0,5.0,0.0,2.581988897471611,0.0,0.0,321.0,0.0,5.0
832,3871,2010-08-05 17:04:47.473,2019-05-28 17:16:32.817,67.0,0,23158.814000000002,1377.337166666667,1080.1024333333332,8479.503666666667,2.0,2.0,1.0,286579.0,286579.0,2.0,0.004428110947205404,30582.0,102554.33333333333,0.0,2.0,3.5,8.5,0.7071067811865476,6.363961030678928,0.0,152.0,310.0,2.375
844,351,2010-08-05 21:47:16.743,2018-08-15 19:20:36.047,4.0,1,20289325.01,444120.935,11355.437233333334,59137.7686,0.0,4.0,0.0,275257.0,275257.0,4.0,0.002592545306646637,0.0,105014.5,0.0,2.75,0.0,4.5,0.0,0.9999999999999999,0.0,0.0,381.75,0.0
856,33799,2010-08-06 02:52:05.443,2019-08-31 20:48:49.487,257.0,0,468029.55000000005,1423.2239000000002,1895.4638833333336,175.62105000000003,3.0,1.0,2.0,13825.0,286579.0,1.0,0.08867213478164486,3450.5,150202.0,0.0,2.0,3.3333333333333335,37.0,2.8867513459481287,0.0,0.0,1526.6666666666667,869.0,3.3333333333333335
857,2172,2010-08-06 03:40:07.760,2019-08-25 19:42:05.990,20.0,0,11759452.73,67.94371666666667,44233.23861666667,65392.19211666667,1.0,3.0,0.5,286579.0,286579.0,3.0,0.00512954480162953,619.0,85027.28571428571,2172.0,3.0,12.0,20.0,0.0,21.0,8.441505591612433e-06,473.0,247.33333333333334,12.0
865,982,2010-08-06 07:48:45.753,2018-12-14 17:23:25.843,16.0,0,293.814,4322.507933333333,53142.821116666666,99569.00138333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.5,0.0,982.0,0.0,5.75,0.0,1.5,0.0,0.0,457.75,0.0,3.982142857142857
866,692,2010-08-06 08:03:43.777,2016-11-21 02:10:25.650,15.0,0,921.623,26020.399500000003,486378.65128333337,20455.375383333336,1.0,3.0,0.5,275257.0,275257.0,3.0,0.03608634017750871,0.0,122222.0,0.0,1.6666666666666667,4.0,7.0,0.0,2.6457513110645907,0.0,699.0,438.6666666666667,2.0
869,379,2010-08-06 10:12:45.097,2019-05-21 13:01:32.883,4.0,1,4979.046,70.9214,7358.5723333333335,38983.1365,1.0,3.0,0.5,173285.0,286579.0,3.0,0.06272979142344351,98.0,122667.75,1267.0,6.0,2.0,16.0,0.0,17.349351572897472,0.0,160.0,598.3333333333334,1.3333333333333333
870,711,2010-08-06 11:27:39.897,2019-08-30 11:11:31.777,4.0,1,1079.91,507019.9573333334,269242.79360000003,30654.479666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6899.666666666667,0.0,711.0,0.0,7.5,0.0,10.376254944182252,0.0,0.0,1247.75,0.0,7.5
871,110,2010-08-06 13:00:43.033,2016-10-02 03:18:32.123,4.0,1,0.0,29.108,5695.503833333334,15003.429566666668,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.5,0.0,0.0,0.0,3.25,0.0,2.5,0.0,0.0,425.0,0.0,2.075
873,3111,2010-08-06 13:12:01.640,2019-06-26 13:53:37.027,5.0,0,2314742.737,1968.0541000000003,26520.753450000004,328869.42305000004,3.0,1.0,2.0,0.0,33799.0,1.0,0.016820117533374618,2987.3333333333335,33799.0,1985.4333333333334,1.0,83.33333333333333,8.0,126.27087286200778,0.0,0.0,645.6666666666666,289.0,80.66666666666667
875,11825,2010-08-06 15:27:39.120,2019-08-31 20:54:38.070,26.0,0,979.4330000000001,24003.761950000004,49219.27378333334,57971.10026666667,3.0,1.0,2.0,0.0,286579.0,1.0,0.0225254565816193,1898.0,60212.75,0.0,8.0,5.333333333333333,13.0,4.041451884327381,0.0,0.0,369.6666666666667,945.0,5.333333333333333
876,526,2010-08-06 15:43:49.023,2019-08-30 18:58:26.690,8.0,0,38837.314000000006,1514.5307666666668,1552.0867333333335,64.42526666666667,3.0,1.0,2.0,13825.0,13825.0,1.0,0.010253758301485444,24279.0,7175.5,1433.6666666666667,2.0,8.666666666666666,7.0,8.082903768654761,0.0,0.0,1064.3333333333333,1543.0,4.777777777777778
880,247,2010-08-06 17:49:05.743,2019-08-26 03:36:03.623,4.0,1,16625449.117,100438.89883333334,133787.37571666666,431957.22645,1.0,3.0,0.5,61889.0,222063.0,3.0,0.03157654311934846,1466.0,61097.666666666664,0.0,2.6666666666666665,2.0,2.6666666666666665,0.0,2.8867513459481287,0.0,98.0,527.6666666666666,2.0
884,2839,2010-08-06 18:39:07.163,2019-08-14 13:21:56.737,38.0,0,14964012.007000001,8729.83105,3124.474283333334,40959.518950000005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,0.0,2514.0,0.0,3.0,0.0,2.160246899469287,0.0,0.0,850.75,0.0,3.0
887,2398,2010-08-06 19:05:08.283,2014-11-23 15:28:38.733,42.0,0,8794244.47,174757.86178333333,55899.37866666667,11363.655,3.0,1.0,2.0,251314.0,251314.0,1.0,0.015320622323678788,3526.0,159719.5,2398.0,2.0,3.3333333333333335,7.0,2.516611478423583,0.0,0.0,537.6666666666666,1268.0,3.3333333333333335
890,3137,2010-08-06 20:47:22.123,2019-08-31 23:51:51.300,63.0,0,5984242.33,1777.5531166666667,16748.599116666668,11452.329766666668,0.0,4.0,0.0,19770.0,222063.0,4.0,2.2131118528130282e-05,0.0,44880.71428571428,0.0,2.0,0.0,15.25,0.0,4.856267428111154,0.0,0.0,695.5,0.0
894,398,2010-08-06 23:00:44.993,2018-12-28 10:39:30.077,4.0,1,2219744.62,139601.54023333333,92276.28893333333,123420.89800000002,1.0,3.0,0.5,275257.0,275257.0,3.0,0.025842460627216617,683.0,124521.4,0.0,2.3333333333333335,9.0,12.0,0.0,14.0,0.0,1338.0,868.6666666666666,9.0
900,10971,2010-08-07 03:14:54.960,2019-09-01 03:14:53.630,126.0,0,767.437,61706.652500000004,846.3017166666667,2010.8830500000001,3.0,1.0,2.0,286579.0,286579.0,1.0,0.045481558743981264,5735.0,70663.8,8219.0,20.0,7.333333333333333,55.0,2.309401076758503,0.0,0.01541239188627655,864.3333333333334,779.0,6.666666666666667
917,1689,2010-08-07 14:56:54.093,2018-02-05 11:38:18.800,22.0,0,553.12,21379.85445,8675.950283333334,21.984383333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.0,0.0,2345.5,0.0,13.25,0.0,17.839562774911272,0.0,0.0,1093.0,0.0,12.625
923,1167,2010-08-07 17:37:17.870,2017-05-08 16:02:57.093,20.0,0,259721.91,11210.576116666667,11714.052883333334,2324.2248833333338,3.0,1.0,2.0,10798.0,10798.0,1.0,0.11734105176696066,1420.0,10798.0,0.0,2.0,0.3333333333333333,5.0,1.5275252316519465,0.0,0.0,456.6666666666667,643.0,-0.16666666666666666
926,1693,2010-08-07 21:46:00.787,2018-01-13 06:10:15.667,27.0,0,507168.62000000005,15553.480550000002,30218.97066666667,15.562050000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6752.0,0.0,1693.0,0.0,7.0,0.0,4.546060565661952,0.0,0.0,927.0,0.0,7.0
934,2520,2010-08-08 07:52:10.363,2019-08-20 20:54:21.050,41.0,0,618.854,9.127266666666667,1348.1200666666666,115271.78405,3.0,1.0,2.0,0.0,0.0,1.0,0.0,10415.5,0.0,1433.6666666666667,2.0,12.0,5.0,13.892443989449804,0.0,0.0,373.3333333333333,974.0,10.80952380952381
939,340,2010-08-08 13:34:58.543,2019-08-28 11:30:23.380,8.0,0,18334487.417,10202.989783333333,38345.017933333336,64763.77595,0.0,4.0,0.0,691.0,1921.0,3.0,0.0002486593824677269,0.0,1306.0,0.0,1.25,0.0,3.5,0.0,2.3804761428476167,0.0038060978381554583,0.0,1257.75,0.0
941,1831,2010-08-08 16:12:29.230,2019-09-01 00:29:48.107,31.0,0,539.057,64813.37083333334,13059.651883333334,5710.868833333333,2.0,2.0,1.0,0.0,182029.0,2.0,0.005725159154653533,4428.0,58939.153846153844,0.0,9.5,9.0,21.0,12.727922061357855,18.384776310850235,0.0019860390721410815,584.0,488.0,9.0
943,4531,2010-08-08 16:47:58.027,2019-08-31 14:25:43.050,68.0,0,15.536000000000001,6103.015283333333,846.1298833333334,449.4350666666667,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1197.0,0.0,5681.0,1.0,3.3333333333333335,3.0,2.0816659994661326,0.0,0.0,1419.3333333333333,2999.0,3.1666666666666665
947,209,2010-08-08 18:33:52.487,2017-03-06 11:33:16.130,5.0,1,10595274.193,81883.778,12113.296166666667,52.51145,0.0,4.0,0.0,286579.0,312479.0,4.0,0.0046680855053222005,0.0,149319.66666666666,0.0,1.75,0.0,4.75,0.0,1.707825127659933,0.0,0.0,539.25,0.0
953,326,2010-08-08 21:39:40.490,2019-07-13 00:18:54.933,16.0,0,8366390.513,6145.071066666667,145.28988333333334,68144.23895,0.0,4.0,0.0,50225.0,50225.0,4.0,0.018635282366457236,0.0,26475.285714285714,0.0,2.25,0.0,2.75,0.0,0.9574271077563381,0.11519631371796102,0.0,212.5,0.0
954,830,2010-08-08 23:00:49.690,2019-06-17 15:19:41.937,18.0,0,6007486.227,106566.15533333334,18368.678666666667,66500.0346,3.0,1.0,2.0,0.0,182029.0,1.0,0.0071258314954626275,3673.0,182029.0,0.0,1.0,6.0,9.0,3.4641016151377544,0.0,0.0,717.6666666666666,1350.0,4.666666666666667
956,504,2010-08-09 00:29:12.503,2017-08-08 09:22:43.670,14.0,0,1.4200000000000002,1005.7030666666667,10.114383333333334,431.29488333333336,3.0,1.0,2.0,1036.0,4864.0,1.0,0.06735790849203604,649.3333333333334,2024.5,1529.625,8.0,5.666666666666667,11.0,4.618802153517007,0.0,5.280314039610987e-05,293.6666666666667,573.0,2.9761904761904763
957,1294,2010-08-09 03:46:36.373,2017-07-19 17:24:32.287,28.0,0,17.114,220.24483333333333,9531.187433333334,22234.321833333335,0.0,4.0,0.0,286579.0,286579.0,4.0,0.007477225772277473,0.0,94003.375,0.0,2.0,0.0,4.0,0.0,3.1622776601683795,0.0,0.0,419.75,0.0
960,1240,2010-08-09 06:37:38.350,2012-01-18 06:55:27.227,21.0,0,1493130.28,6724.604833333334,1429.2687166666667,185.93628333333336,3.0,1.0,2.0,7243.0,7243.0,1.0,0.0026553023267484933,5349.666666666667,7243.0,0.0,2.0,3.0,3.0,1.7320508075688772,0.0,0.0,508.3333333333333,466.0,2.3333333333333335
964,830,2010-08-09 10:02:30.813,2019-08-08 22:22:27.923,4.0,1,3390218.1440000003,1588.5346,64982.156116666665,1571.2351666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,830.0,0.0,1.5,0.0,1.0,0.0,0.0,924.75,0.0,1.5
965,996,2010-08-09 11:07:22.113,2019-07-24 21:54:17.743,54.0,0,880.3340000000001,454.4076666666667,18458.1665,10.5051,1.0,3.0,0.5,107228.0,107228.0,3.0,0.00026698601358169716,20571.0,46590.0,10620.5,1.3333333333333333,3.0,5.666666666666667,0.0,3.7859388972001824,0.0003974432969758887,1227.0,1587.0,2.0
984,434,2010-08-09 17:38:00.137,2019-04-15 14:06:56.090,11.0,0,1232.16,1410.0664333333334,244.288,19819.16566666667,1.0,3.0,0.5,71134.0,71134.0,3.0,0.0008204369083607251,434.0,28693.6,434.0,2.3333333333333335,1.0,3.3333333333333335,0.0,2.516611478423583,0.0005051600505199603,1309.0,1123.3333333333333,1.0
986,135,2010-08-09 19:20:22.530,2019-02-17 07:23:22.987,4.0,1,1220.5900000000001,342608.92155,74.41673333333333,90818.19221666668,2.0,2.0,1.0,134579.0,134579.0,2.0,8.371745414563086e-06,0.0,87350.66666666667,0.0,1.5,0.0,2.5,0.0,2.1213203435596424,0.0,1009.5,1290.5,0.0
998,1921,2010-08-10 02:23:06.803,2019-08-31 19:10:30.703,44.0,0,693.6400000000001,907.5376666666667,9.6334,13115.332166666667,2.0,2.0,1.0,253.0,253.0,2.0,0.022651681321046054,253.0,253.0,0.0,1.5,6.5,4.5,6.363961030678928,2.1213203435596424,0.0,657.5,345.5,6.5
1004,1448,2010-08-10 04:33:56.523,2013-12-17 12:50:12.917,32.0,0,1915873.037,26798.018783333337,21490.225166666667,26090.311550000002,1.0,3.0,0.5,286579.0,286579.0,3.0,0.011882958405090446,0.0,41279.0,0.0,4.0,5.0,34.0,0.0,51.15662224971465,0.0,2388.0,676.0,3.3333333333333335
1007,410,2010-08-10 09:11:07.920,2011-05-19 07:57:18.897,7.0,0,2520129.443,36254.9389,33361.02476666667,65058.65828333334,2.0,2.0,1.0,107228.0,107228.0,1.0,0.04997334754797441,8814.0,107228.0,0.0,0.5,5.5,5.0,4.949747468305833,4.242640687119285,0.0,820.0,565.5,5.5
1016,7463,2010-08-10 13:55:21.503,2019-08-29 01:24:32.007,90.0,0,612208.81,14.088783333333334,94066.54705000001,20498.72595,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.0,0.0,0.0,0.0,2.75,0.0,2.5,0.0,0.0,337.75,0.0,2.583333333333333
1028,1726,2010-08-10 17:41:03.283,2019-05-30 17:07:17.103,14.0,0,1625.0800000000002,1618.5285000000001,5.762950000000001,12266.43305,4.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,1000.0,0.0,4.5,0.0,3.415650255319866,0.0,0.0,993.0,0.0,4.375
