Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
4668,26,2010-12-12 10:40:49.570,2010-12-26 01:13:23.797,1.0,1,241.167,0.0,1.0,0.0,0.0,30582.0,1.0,0.0015752672125772694,0.0,30582.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,468.0,0.0
4670,133,2010-12-12 11:18:43.123,2019-07-23 13:24:50.077,2.0,0,96.537,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1370.0,0.0
4671,647,2010-12-12 13:50:05.987,2018-12-29 17:17:38.397,9.0,0,25663.153000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,592.0,0.0,6.0
4674,82,2010-12-12 18:00:37.610,2018-07-22 15:25:36.020,3.0,0,646.1030000000001,0.0,1.0,0.0,21587.0,21587.0,1.0,0.01647869963285457,0.0,17250.5,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,440.0,0.0
4677,2881,2010-12-12 19:34:09.663,2019-06-13 08:34:37.127,39.0,0,12110394.777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,697.0,0.0
4681,295,2010-12-12 20:00:21.430,2011-02-14 14:17:16.913,2.0,0,514.193,0.0,1.0,0.0,275257.0,275257.0,1.0,0.09975775491847298,0.0,138264.0,0.0,5.0,0.0,52.0,0.0,0.0,0.0,0.0,1308.0,0.0
4683,345,2010-12-12 20:21:40.513,2018-12-11 00:34:49.980,8.0,0,5288296.4,0.0,1.0,0.0,63972.0,63972.0,1.0,0.00897569784928816,0.0,63972.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,268.0,0.0
4688,34,2010-12-12 23:30:47.823,2012-02-14 21:55:10.653,3.0,0,-0.016,0.0,1.0,0.0,0.0,275257.0,1.0,0.005476443261857229,0.0,275257.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,414.0,0.0
4692,23,2010-12-13 01:18:10.217,2016-04-18 17:26:51.107,1.0,1,1358.5130000000001,0.0,1.0,0.0,57055.0,57055.0,1.0,0.053370336766825,0.0,57055.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1611.0,0.0
4693,411,2010-12-13 01:28:07.250,2011-05-21 06:07:46.410,11.0,0,984341.483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1460.0,0.0,1.0
4697,157,2010-12-13 00:12:43.543,2012-03-14 18:01:33.903,10.0,0,-0.016,0.0,1.0,0.0,0.0,173285.0,1.0,5.842218064073931e-06,0.0,86685.5,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,214.0,0.0
4705,115,2010-12-13 10:16:37.770,2011-02-10 19:28:12.603,2.0,0,3156626.68,0.0,1.0,0.0,392.0,392.0,1.0,0.004727028669350095,0.0,392.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,2149.0,0.0
4706,2199,2010-12-13 10:28:28.907,2019-08-14 04:36:58.167,43.0,0,953666.9160000001,0.0,1.0,0.0,42262.0,42262.0,1.0,0.0009849621882865537,0.0,42262.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,222.0,0.0
4709,255,2010-12-13 13:30:22.723,2016-02-03 15:29:37.997,3.0,0,266934.167,0.0,1.0,0.0,0.0,312479.0,1.0,0.018526254945352177,0.0,115554.66666666667,0.0,4.0,0.0,13.0,0.0,0.0,0.004834643118731583,0.0,1419.0,0.0
4710,113,2010-12-13 13:30:38.810,2013-04-17 06:30:09.537,3.0,0,38.393,0.0,1.0,0.0,312479.0,312479.0,1.0,0.030722217898354515,0.0,312479.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,557.0,0.0
4713,212,2010-12-13 14:30:04.360,2017-03-05 16:01:51.857,1.0,1,193.943,0.0,1.0,0.0,8618.0,8618.0,1.0,0.031457356407653785,0.0,4074.3333333333335,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,631.0,0.0
4716,120,2010-12-13 17:27:37.887,2019-05-23 15:59:21.910,2.0,0,32050134.186,0.0,1.0,0.0,8983.0,222063.0,1.0,0.09697486896270832,0.0,115523.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,605.0,0.0
4719,16,2010-12-13 20:35:20.563,2010-12-14 12:27:44.093,1.0,1,-0.016,0.0,1.0,0.0,0.0,57055.0,1.0,0.008851655547266144,0.0,27621.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,507.0,0.0
4721,373,2010-12-13 21:03:07.567,2018-02-13 07:53:59.557,5.0,0,287.236,0.0,1.0,0.0,42262.0,42262.0,1.0,0.043625036990395945,0.0,22173.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,361.0,0.0
4724,287,2010-12-13 22:07:37.033,2013-08-14 16:02:19.517,5.0,0,29.624000000000002,0.0,1.0,0.0,222063.0,222063.0,1.0,0.01716609021982037,0.0,222063.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0
4726,3702,2010-12-14 01:19:01.257,2019-08-30 15:32:14.673,45.0,0,10347.496000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,533.0,0.0,1.0
4727,151,2010-12-14 02:23:47.867,2013-05-30 06:56:05.997,3.0,1,8441018.98,0.0,1.0,0.0,0.0,47313.0,1.0,0.0332217451825701,0.0,47313.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,196.0,0.0
4728,3079,2010-12-14 02:24:43.343,2016-09-22 09:06:48.653,89.0,0,0.0,0.0,1.0,0.0,286579.0,286579.0,1.0,0.012474116208866601,0.0,254321.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,245.0,0.0
4730,17,2010-12-14 04:03:13.327,2012-01-01 08:10:39.847,1.0,1,101.17,0.0,1.0,0.0,0.0,18670.0,1.0,5.758858848487437e-06,0.0,18670.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,265.0,0.0
4732,53,2010-12-14 05:00:53.197,2010-12-17 05:15:47.010,2.0,0,-0.017,0.0,1.0,0.0,107228.0,107228.0,1.0,0.03057075601479625,0.0,107228.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,589.0,0.0
4735,301,2010-12-14 07:58:54.557,2019-07-31 20:01:05.070,5.0,0,43.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,0.0,1.0
4736,3125,2010-12-14 08:40:46.377,2013-05-30 16:07:09.783,99.0,0,983.993,0.0,1.0,0.0,19770.0,222063.0,1.0,0.012324091565535515,0.0,83483.66666666667,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,1796.0,0.0
4738,123,2010-12-14 10:17:03.483,2018-12-28 13:59:41.437,2.0,1,3886858.234,0.0,1.0,0.0,0.0,43942.0,1.0,0.0030433922299051533,0.0,43942.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,0.0
4742,1121,2010-12-14 12:26:14.750,2018-11-30 06:36:16.823,40.0,0,2822.453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1625.0,0.0,2.0
4743,1412,2010-12-14 12:30:52.283,2018-01-21 14:48:13.697,14.0,0,232.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4221.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,381.0,0.0,6.0
4744,146,2010-12-14 13:19:41.470,2018-09-17 15:39:59.227,1.0,1,29686393.16,0.0,1.0,0.0,43847.0,43847.0,1.0,0.06841349114045289,0.0,22717.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,619.0,0.0
4745,8,2010-12-14 14:03:41.710,2010-12-16 09:54:10.937,1.0,1,454.98,0.0,1.0,0.0,837.0,312479.0,1.0,0.1321099947816552,0.0,156658.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,657.0,0.0
4750,155,2010-12-14 16:51:27.723,2011-04-13 10:34:55.390,11.0,0,494.28700000000003,0.0,1.0,0.0,0.0,69037.0,1.0,0.005136298969581382,0.0,33913.8,0.0,5.0,0.0,5.0,0.0,0.0,8.453181841043833e-05,0.0,1380.0,0.0
4755,16,2010-12-14 21:56:05.583,2010-12-15 00:53:21.080,1.0,1,780.4770000000001,0.0,1.0,0.0,0.0,312479.0,1.0,0.17586695078949605,0.0,293868.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,807.0,0.0
4759,113,2010-12-14 23:23:04.933,2011-06-21 11:36:19.810,1.0,1,16238319.344,0.0,1.0,0.0,2563.0,2563.0,1.0,0.11221749246272507,0.0,2563.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,532.0,0.0
4760,58,2010-12-14 23:27:09.553,2019-07-06 22:23:15.177,5.0,0,299.52700000000004,0.0,1.0,0.0,58.0,62775.0,1.0,0.06783286434444624,0.0,17147.75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0
4764,72,2010-12-15 00:25:50.877,2012-02-06 23:20:36.393,4.0,0,1211.76,0.0,1.0,0.0,0.0,4755.0,1.0,0.008608626446303046,0.0,4755.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,338.0,0.0
4766,155,2010-12-15 00:54:23.877,2016-08-03 07:30:23.307,3.0,1,160.776,0.0,1.0,0.0,422.0,57055.0,1.0,0.005057871747040323,0.0,28738.5,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,265.0,0.0
4767,11,2010-12-15 01:22:33.940,2010-12-15 23:32:38.973,1.0,1,1057.73,0.0,1.0,0.0,0.0,275257.0,1.0,0.00101854498811358,0.0,275257.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,435.0,0.0
4772,619,2010-12-15 05:24:11.643,2019-06-12 16:59:54.913,10.0,0,0.0,0.0,1.0,0.0,275257.0,275257.0,1.0,0.06662151208625265,0.0,145953.5,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,248.0,0.0
4773,62,2010-12-15 05:55:42.183,2011-05-13 07:53:40.780,3.0,0,1352.664,0.0,1.0,0.0,21587.0,21587.0,1.0,0.027585623476469,0.0,21587.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,415.0,0.0
4775,181,2010-12-15 07:52:09.277,2015-08-12 04:51:27.420,2.0,0,18607203.513,0.0,1.0,0.0,181.0,42262.0,1.0,0.1278508066320475,0.0,14308.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,264.0,0.0
4776,164,2010-12-15 08:02:02.857,2019-08-26 15:26:23.903,3.0,0,503.54,0.0,1.0,0.0,17838.0,17838.0,1.0,0.012840514391006504,0.0,17838.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,508.0,0.0
4781,30048,2010-12-15 16:22:08.110,2019-08-31 01:55:48.870,44.0,0,-0.017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10793.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1185.0,0.0,22.0
4785,131,2010-12-15 17:14:12.853,2019-01-26 19:37:44.353,2.0,0,27626950.290000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.0,0.0,1.0,0.0,0.0,0.0,0.0,1198.0,0.0,1.0
4786,140,2010-12-15 18:17:53.307,2011-04-08 02:14:15.800,4.0,0,437772.04000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4187.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2590.0,0.0,4.0
4789,158,2010-12-15 19:37:18.190,2019-08-29 11:10:50.497,5.0,0,3939172.8370000003,0.0,1.0,0.0,31880.0,31880.0,1.0,0.0010986900940599576,0.0,31880.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,759.0,0.0
4791,70061,2010-12-15 20:27:05.613,2019-05-21 13:19:54.730,257.0,0,599533.417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,920.0,0.0,1.0
4799,120,2010-12-16 03:44:09.847,2012-12-04 15:39:23.363,2.0,1,8719759.396,0.0,1.0,0.0,312479.0,312479.0,1.0,0.03597646419712224,0.0,281896.5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2075.0,0.0
4801,195,2010-12-16 04:55:38.657,2019-01-29 10:56:22.373,2.0,0,3232.616,0.0,1.0,0.0,275257.0,275257.0,1.0,0.04980038346295265,0.0,138256.5,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,2054.0,0.0
4803,117,2010-12-16 05:19:45.280,2019-06-06 06:38:18.387,2.0,1,1470.563,0.0,1.0,0.0,9501.0,9501.0,1.0,0.12814488915467087,0.0,9501.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,856.0,0.0
4808,6,2010-12-16 08:47:25.730,2010-12-18 09:10:36.570,1.0,1,335.90700000000004,0.0,1.0,0.0,0.0,113632.0,1.0,0.004128918601810531,0.0,113632.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,209.0,0.0
4811,984,2010-12-16 09:54:06.430,2019-05-13 13:20:00.073,13.0,0,954.9100000000001,0.0,1.0,0.0,43749.0,43749.0,1.0,0.0022160159822027323,0.0,27939.5,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,483.0,0.0
4813,11,2010-12-16 13:14:35.647,2011-02-01 10:10:12.447,1.0,1,264.29,0.0,1.0,0.0,0.0,50225.0,1.0,5.695823526861655e-05,0.0,50225.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2927.0,0.0
4814,1329,2010-12-16 13:31:07.937,2019-08-24 18:37:13.350,12.0,0,368.23,0.0,1.0,0.0,1832.0,19770.0,1.0,0.021073683079202276,0.0,10801.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0
4815,8,2010-12-16 13:36:49.943,2010-12-16 23:50:25.840,1.0,1,172.964,0.0,1.0,0.0,1121.0,1121.0,1.0,0.1423838859410151,0.0,1121.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,190.0,0.0
4817,633,2010-12-16 14:38:45.563,2019-08-05 12:50:04.093,1.0,1,616.1800000000001,0.0,1.0,0.0,107228.0,107228.0,1.0,0.014428383516052778,0.0,107228.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1167.0,0.0
4820,83,2010-12-16 16:06:37.453,2011-02-19 20:32:25.713,5.0,0,0.0,0.0,1.0,0.0,0.0,1331.0,1.0,0.008779904904849976,0.0,1331.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,108.0,0.0
4822,123,2010-12-16 16:46:34.023,2013-02-14 06:55:29.317,1.0,1,285.03700000000003,0.0,1.0,0.0,21587.0,21587.0,1.0,0.019545565599804544,0.0,15473.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,452.0,0.0
4823,118,2010-12-16 16:57:04.330,2013-05-19 19:08:40.557,2.0,0,5335471.010000001,0.0,1.0,0.0,7332.0,7332.0,1.0,0.07697014712843624,0.0,4387.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0
4824,116,2010-12-16 17:00:51.830,2014-10-06 14:35:03.173,1.0,1,255.33,0.0,1.0,0.0,0.0,43749.0,1.0,0.11489410593236567,0.0,24252.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,294.0,0.0
4829,6370,2010-12-16 18:25:22.347,2019-08-31 09:21:31.200,31.0,0,-0.014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2891.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,172.0,0.0,3.0
4830,386,2010-12-16 19:06:07.337,2013-04-26 16:25:03.980,13.0,0,-0.017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0
4831,338,2010-12-16 19:09:26.397,2016-08-12 20:09:04.797,2.0,0,125.61300000000001,0.0,1.0,0.0,275257.0,286579.0,1.0,0.06705409029950826,0.0,213758.25,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,302.0,0.0
4833,162,2010-12-16 19:42:50.643,2019-03-05 14:32:20.307,3.0,0,4133198.4600000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,146.5,0.0,2.0,0.0,0.0,0.0,0.0,482.0,0.0,1.0
4840,111,2010-12-16 21:52:46.580,2016-07-01 02:24:21.130,1.0,1,150.233,0.0,1.0,0.0,0.0,3079.0,1.0,0.041380337718729565,0.0,1595.0,0.0,2.0,0.0,1.0,0.0,0.0,0.00158045474793235,0.0,62.0,0.0
4841,661,2010-12-16 22:10:56.083,2019-04-01 21:36:40.743,15.0,0,992.014,0.0,1.0,0.0,286579.0,286579.0,1.0,0.005574759569911016,0.0,144829.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,1338.0,0.0
4842,4044,2010-12-16 22:51:50.773,2019-08-07 16:27:51.063,69.0,0,783.0640000000001,0.0,1.0,0.0,107228.0,107228.0,1.0,0.005708678704430591,0.0,107228.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,561.0,0.0
4845,133,2010-12-17 01:34:55.330,2018-09-20 15:31:43.383,3.0,0,459.353,0.0,1.0,0.0,0.0,22592.0,1.0,0.0010499385785931522,0.0,22592.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,0.0
4851,111,2010-12-17 08:22:04.660,2011-05-04 13:52:51.423,1.0,1,355.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,245.0,0.0,1.0
4854,197,2010-12-17 10:47:46.917,2019-07-16 23:56:33.587,3.0,0,35182950.426,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1121.0,0.0
4857,288,2010-12-17 12:40:58.477,2016-09-13 18:39:39.260,7.0,0,1009.1830000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,519.0,0.0,8.0
4859,41,2010-12-17 13:12:40.917,2011-06-19 19:11:02.303,1.0,1,1681608.57,0.0,1.0,0.0,0.0,107228.0,1.0,0.003743492639950316,0.0,107228.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,571.0,0.0
4861,55,2010-12-17 13:37:50.330,2015-08-07 16:12:49.473,1.0,1,0.0,0.0,1.0,0.0,173285.0,222063.0,1.0,0.05109309417223652,0.0,147352.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,568.0,0.0
4865,136,2010-12-17 16:22:27.787,2018-01-20 09:59:22.497,1.0,1,36117849.163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1134.0,0.0
4871,111,2010-12-17 17:17:48.967,2010-12-20 15:45:26.280,1.0,1,34.82,0.0,1.0,0.0,0.0,275257.0,1.0,0.1840795714627576,0.0,100116.0,0.0,3.0,0.0,2.0,0.0,0.0,0.1840795714627576,0.0,64.0,0.0
4872,191,2010-12-17 17:19:42.263,2014-12-27 17:37:28.950,1.0,1,449.84000000000003,0.0,1.0,0.0,22592.0,22592.0,1.0,0.019003518818234505,0.0,9078.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,603.0,0.0
4873,22592,2010-12-17 17:21:40.780,2019-08-29 19:31:08.483,281.0,0,128.953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,22592.0,0.0,2.0,0.0,0.0,0.0,0.0,229.0,0.0,2.0
4876,1987,2010-12-17 17:54:11.663,2019-08-04 18:13:39.547,67.0,0,489.71400000000006,0.0,1.0,0.0,275257.0,275257.0,1.0,0.09610409996107783,0.0,275257.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,169.0,0.0
4880,1521,2010-12-17 21:03:12.267,2019-07-26 14:52:42.587,5.0,0,1123335.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.0,761.0,0.0,40.0,0.0,0.0,0.0,0.0,502.0,0.0,40.0
4881,123,2010-12-17 21:11:14.677,2019-07-29 07:31:40.327,1.0,1,83.07300000000001,0.0,1.0,0.0,3054.0,3054.0,1.0,0.01138961460771225,0.0,3054.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,926.0,0.0
4885,148,2010-12-17 22:42:13.850,2017-11-16 07:08:52.933,1.0,1,112.71300000000001,0.0,1.0,0.0,275257.0,275257.0,1.0,0.024147424858244552,0.0,101994.5,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,247.0,0.0
4888,133,2010-12-18 02:43:01.737,2010-12-18 17:53:11.010,1.0,1,48996.036,0.0,1.0,0.0,222063.0,275257.0,1.0,0.22874222276442596,0.0,165773.66666666666,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,824.0,0.0
4890,6992,2010-12-18 03:11:21.227,2019-08-31 02:04:37.160,22.0,0,3817009.74,0.0,1.0,0.0,2343.0,2343.0,1.0,0.0024588726904730893,0.0,2343.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1097.0,0.0
4891,137,2010-12-18 03:31:47.570,2019-08-30 15:52:11.343,7.0,0,15386601.643000001,0.0,1.0,0.0,4315.0,459272.0,1.0,0.11174911578512134,0.0,199388.66666666666,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,737.0,0.0
4894,21,2010-12-18 04:44:38.040,2012-05-03 19:41:09.727,1.0,1,42914238.07,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,552.0,0.0
4897,108,2010-12-18 09:05:22.700,2014-11-27 11:44:23.867,1.0,1,25754792.363,0.0,1.0,0.0,111821.0,111821.0,1.0,0.046459873768522966,0.0,55961.0,0.0,2.0,0.0,1.0,0.0,0.0,0.03686053876592145,0.0,245.0,0.0
4900,33,2010-12-18 11:58:55.800,2010-12-23 12:04:59.003,2.0,0,81615.017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,984.0,0.0
4904,2389,2010-12-18 18:23:47.083,2019-08-07 06:58:30.827,26.0,0,1118.854,0.0,1.0,0.0,29569.0,67044.0,1.0,0.03560323752106525,0.0,48306.5,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,738.0,0.0
4909,411,2010-12-18 21:37:56.483,2019-08-31 21:37:41.857,2.0,0,0.0,0.0,1.0,0.0,2690.0,2690.0,1.0,0.06356625775905633,0.0,2690.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,694.0,0.0
4913,71,2010-12-18 22:14:08.670,2018-01-21 04:13:27.270,2.0,0,11747457.760000002,0.0,1.0,0.0,346372.0,346372.0,1.0,0.07155208395444516,0.0,346372.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,305.0,0.0
4914,208,2010-12-18 22:48:31.170,2019-08-06 18:39:03.613,1.0,1,578.613,0.0,1.0,0.0,286579.0,286579.0,1.0,0.08863362405162022,0.0,70953.33333333333,0.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,299.0,0.0
4918,62,2010-12-19 00:39:45.823,2011-03-02 00:48:17.100,3.0,0,75.56700000000001,0.0,1.0,0.0,275257.0,275257.0,1.0,0.24270175594720425,0.0,248660.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,223.0,0.0
4920,106,2010-12-19 00:54:22.093,2016-05-30 04:34:44.203,1.0,1,20872379.674000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,798.0,0.0
4923,242,2010-12-19 04:44:44.363,2019-08-18 03:52:35.360,2.0,0,893.744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,714.0,0.0,5.0
4930,346,2010-12-19 13:22:06.263,2019-07-02 14:27:00.700,10.0,0,212.05700000000002,0.0,1.0,0.0,510.0,1274.0,1.0,0.2957121734844751,0.0,892.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,299.0,0.0
4934,11,2010-12-19 15:35:30.110,2011-08-06 06:38:33.723,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,269.0,0.0,0.6666666666666666
4937,121,2010-12-19 16:57:33.440,2017-04-08 14:24:14.033,1.0,1,83.10300000000001,0.0,1.0,0.0,0.0,16650.0,1.0,0.010933388874948817,0.0,6628.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,455.0,0.0
4946,363,2010-12-19 21:24:41.533,2011-01-29 16:27:48.340,9.0,0,-0.016,0.0,1.0,0.0,0.0,286579.0,1.0,0.23913623990147584,0.0,143347.5,0.0,2.0,0.0,2.0,0.0,0.0,5.0030474312360766e-06,0.0,695.0,0.0
4950,255,2010-12-20 00:03:53.150,2019-02-20 11:21:44.720,1.0,1,6560704.0,0.0,1.0,0.0,275257.0,275257.0,1.0,0.2415099200199648,0.0,137783.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,58.0,0.0
4951,48,2010-12-20 00:32:28.433,2011-12-09 17:19:18.200,3.0,1,194.35000000000002,0.0,1.0,0.0,13394.0,13394.0,1.0,0.012257445581027435,0.0,13394.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,684.0,0.0
4953,1185,2010-12-20 02:04:28.663,2013-12-27 02:36:19.293,22.0,0,503.51700000000005,0.0,1.0,0.0,107228.0,107228.0,1.0,0.03779377574307287,0.0,65822.5,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,587.0,0.0
4958,53,2010-12-20 10:10:16.183,2019-05-05 23:10:25.830,1.0,1,1416.8870000000002,0.0,1.0,0.0,33799.0,33799.0,1.0,0.07407315959062233,0.0,33799.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,0.0
4959,4571,2010-12-20 10:26:46.403,2019-08-30 11:25:11.403,1.0,1,36.537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2172.0,0.0,4571.0,0.0,6.0,0.0,0.0,0.0,0.0,135.0,0.0,6.0
4961,125,2010-12-20 10:54:43.153,2017-10-17 16:48:47.237,1.0,1,5854.650000000001,0.0,1.0,0.0,255.0,173285.0,1.0,0.023294457472085472,0.0,86770.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1011.0,0.0
4962,29,2010-12-20 12:25:47.457,2010-12-25 14:15:22.893,1.0,1,1331.2430000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,477.0,0.0
