Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
1277,50225,2010-08-17 15:45:10.040,2019-08-23 21:33:40.280,750.0,0,1776199.6300000001,22.492216666666668,96.34623333333334,1288.0519333333334,73.3545,2776.3047833333335,4177.749,2200.9213833333333,3526.7724000000003,8.784600000000001,36.77483333333334,10.0,1.0,5.5,10542.0,10542.0,1.0,0.005279495153555437,5496.8,10542.0,40246.70833333333,3.0,5.9,15.0,4.701063709417264,0.0,0.0,613.3,727.0,5.7
1281,17421,2010-08-17 18:07:56.887,2019-08-31 19:29:18.637,387.0,0,354.403,7.639383333333334,647.1261666666667,2015.2937833333335,157.34745,2754.2917166666666,22861.643666666667,530.8396166666666,2307.4423833333335,6090.606883333333,663.8206166666666,0.0,11.0,0.0,286579.0,315958.0,11.0,0.01239424772446776,0.0,128229.94736842105,0.0,2.272727272727273,0.0,6.2727272727272725,0.0,8.112840551753855,0.052239875129588706,0.0,533.3636363636364,0.0
1284,12322,2010-08-17 20:14:32.630,2019-03-22 23:51:28.243,117.0,0,41590.463,1015.2312833333333,401.30988333333335,3765.0783333333334,49.53256666666667,19.195216666666667,105.19361666666667,348.3226666666667,919.2215500000001,3382.818,1627.91505,7.0,4.0,1.6,20245.0,182029.0,4.0,0.0007235940954902706,2519.0,29813.615384615383,0.0,4.25,34.285714285714285,59.25,71.98544826494285,101.39485522780072,0.009088359812993947,764.2857142857143,957.25,17.006802721088434
1301,12130,2010-08-18 12:25:38.470,2018-03-21 09:37:43.233,159.0,0,0.017,5502.8366,3521.0440000000003,2458.7267833333335,5720.418283333333,3335.72455,2810.4030500000003,1172.4937833333336,5605.521166666667,527.42895,3659.0248833333335,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5267.6,0.0,33027.625,0.0,7.090909090909091,0.0,6.347512039445777,0.0,0.0,520.0,0.0,4.459090909090909
1303,182029,2010-08-18 13:13:11.840,2019-08-31 19:40:43.997,636.0,0,0.013000000000000001,4133.4608333333335,3210.5774,67939.86555,5033.29895,10561.929716666667,2547.043,1805.2102833333336,1709.2178333333334,2190.2529333333337,6092.391616666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.8888888888887,0.0,101701.81944444444,0.0,19.818181818181817,0.0,36.11597480843673,0.0,0.0,516.0,0.0,17.136363636363637
1307,3054,2010-08-18 19:03:22.787,2019-08-26 12:03:45.983,42.0,0,2287.6800000000003,12.436833333333334,1304.5557166666667,4031.28795,68870.60855,24603.89355,10788.142616666668,40317.092500000006,11010.764283333334,12092.498666666668,1387.64,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2920.2,0.0,3054.0,0.0,11.090909090909092,0.0,16.884635296354762,0.0,0.0,1219.090909090909,0.0,7.25
1310,2519,2010-08-18 20:16:56.683,2019-07-13 15:01:29.270,32.0,0,66.254,112.92343333333335,13.774833333333333,124.66006666666667,12.36905,31.09671666666667,2278.3694000000005,22.418433333333333,59.69140000000001,32.60455,45.03855,9.0,2.0,3.3333333333333335,29569.0,29569.0,2.0,0.04241616621481666,3665.5,15493.5,2519.0,2.5,5.888888888888889,6.5,8.192137151629671,0.7071067811865476,0.026225159726980016,974.5555555555555,615.5,3.8000000000000003
1312,1255,2010-08-18 20:57:31.987,2019-07-30 17:59:01.587,29.0,0,3.196,191.592,1075.9708333333335,14.20495,8632.275000000001,15945.200883333335,36059.53045,69087.69483333334,22814.799383333335,17.444666666666667,54776.301283333334,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7849.4,0.0,5159.55,0.0,9.272727272727273,0.0,20.308081687303254,0.0,0.0,411.0,0.0,8.515151515151514
1313,4187,2010-08-18 20:58:33.807,2019-01-07 00:17:13.167,81.0,0,130.76000000000002,11603.487883333333,1015.0506166666668,726.1067166666668,7107.050883333333,37.29361666666667,87.86255000000001,1221.5235666666667,182.10221666666666,44.73571666666667,17843.830733333332,7.0,4.0,1.6,222063.0,222063.0,4.0,0.009087861903273946,15763.2,67676.8,23151.75,1.5,2.2857142857142856,4.75,1.4960264830861913,4.272001872658766,0.032100696839577135,393.7142857142857,391.0,1.8979591836734693
1318,1815,2010-08-18 21:38:29.043,2017-11-04 00:19:36.090,19.0,0,17747579.727,3822.6873333333338,996.2873833333334,34.877833333333335,8713.384283333335,4262.323716666667,3093.2024,8500.891883333334,32097.25745,1239.1451666666667,12610.267883333336,5.0,6.0,0.8571428571428571,134579.0,182029.0,6.0,0.008544809455496257,0.0,67577.45454545454,0.0,2.5,3.4,9.5,1.6733200530681511,6.565059024867941,0.06284520445474154,508.8,567.8333333333334,3.4
1321,29569,2010-08-18 22:44:53.373,2019-08-30 21:32:26.743,98.0,0,8488.667000000001,26.480283333333333,4096.6866666666665,104.62571666666668,2995.5965,3623.6325500000003,519.8487833333334,46.07921666666667,1580.12145,28525.387283333337,32442.008716666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,61661.333333333336,0.0,29569.0,0.0,16.09090909090909,0.0,23.513632409538708,0.0,0.0,2246.2727272727275,0.0,16.09090909090909
1352,726,2010-08-20 04:06:08.253,2011-12-17 23:56:10.513,15.0,0,237729.434,38740.61833333333,267.4329333333333,1587.1590666666668,1516.4632166666668,2959.4045,4410.820783333334,10958.561766666668,1594.8264000000001,11600.147333333334,1601.360766666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4979.333333333333,0.0,2448.2,0.0,11.909090909090908,0.0,19.07592485545351,0.0,0.0,476.1818181818182,0.0,7.636363636363637
1356,1463,2010-08-20 09:48:44.013,2019-08-23 18:05:19.843,14.0,0,5143.957,2096.5743333333335,603.8042166666668,2505.5181666666667,152.71006666666668,9051.088266666668,627.7570666666667,4629.194433333334,458.1047333333334,12215.119766666669,25713.52923333334,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14111.6,0.0,28781.44444444445,0.0,9.090909090909092,0.0,11.836000553012369,0.0,0.0,1088.090909090909,0.0,9.090909090909092
1369,4755,2010-08-20 22:14:42.307,2019-04-24 13:31:50.907,152.0,0,4658.616,225.6931166666667,1016.6455000000001,354.34883333333335,594.81005,8897.849233333334,48.39326666666667,227.72773333333333,4493.49805,1406.9363833333334,12802.033066666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13774.777777777777,0.0,6921.5166666666655,0.0,6.909090909090909,0.0,15.023012650294516,0.0,0.0,874.2727272727273,0.0,3.0741626794258368
1382,3334,2010-08-21 11:39:05.097,2019-09-01 04:06:38.393,38.0,0,83719.723,5365.632216666667,7.259116666666667,40.01128333333334,1816.3215500000001,1013.4102833333334,2954.7644333333333,9258.576166666668,90762.94350000001,1219.7877333333336,17293.589883333334,0.0,11.0,0.0,312479.0,315958.0,11.0,0.00355834301530612,0.0,48754.37254901961,0.0,8.727272727272727,0.0,37.72727272727273,0.0,58.86610384438723,0.012944171040455314,0.0,264.1818181818182,0.0
1386,484,2010-08-21 16:24:00.610,2019-08-18 18:46:15.200,11.0,1,510266.66000000003,13164.087000000001,107.61355,2955.664233333334,253017.27688333337,20825.475716666668,2740.3945000000003,17267.84561666667,41807.03138333334,3609.1537833333336,55540.60716666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,24797.0,0.0,897.5,0.0,3.1818181818181817,0.0,3.027149874657078,0.0,0.0,2478.090909090909,0.0,2.722943722943723
1392,1550,2010-08-21 21:53:38.950,2019-08-24 04:22:49.077,18.0,0,548469.5970000001,979.0209333333333,14255.878,3340.623333333334,8104.836166666667,1914.2327833333334,4134.766616666667,987.99,40887.39916666667,9470.017766666666,7292.825616666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15867.333333333334,0.0,8617.75,0.0,5.363636363636363,0.0,5.7144155829398215,0.0,0.0,825.3636363636364,0.0,4.909090909090909
1403,706,2010-08-22 10:46:21.520,2019-08-31 18:59:59.350,13.0,0,3303517.0730000003,178115.37245000002,16101.326333333334,3278.813,1380.060216666667,1751.7025666666668,66145.02626666667,1453.9459500000003,32800.87428333334,13185.530716666666,643.2526166666667,7.0,4.0,1.6,46341.0,46341.0,3.0,0.011549018896408475,9756.75,18099.5,706.0,1.5,8.0,11.5,9.695359714832659,9.03696114115064,3.4526325617047e-06,584.7142857142857,2124.25,7.928571428571429
1415,1639,2010-08-22 19:46:32.427,2019-08-31 20:02:45.293,48.0,0,502.713,686.0415,117.43021666666667,301.20223333333337,1287.5,285.1566666666667,3972.3273333333336,13479.605883333334,8684.129783333334,5232.284166666667,11456.153383333334,8.0,3.0,2.25,315958.0,315958.0,3.0,0.0171673115694423,4341.5,107368.125,0.0,2.6666666666666665,2.125,8.0,2.2951812875799473,7.937253933193772,0.021039278287977026,574.375,717.0,1.2688679245283019
1417,3002,2010-08-22 20:16:05.520,2019-08-14 16:47:40.310,65.0,0,0.017,7.537433333333334,1195.88745,1844.8188833333334,25.422333333333334,1132.4515666666666,35.354000000000006,399.13405,6623.918333333334,288.45411666666666,85.67550000000001,5.0,6.0,0.8571428571428571,286579.0,286579.0,6.0,0.0296091761468806,20505.0,80338.4,9090.5,2.6666666666666665,1.0,2.8333333333333335,1.4142135623730951,2.3166067138525404,0.008694288500773027,1109.4,1011.1666666666666,0.4333333333333334
1421,29424,2010-08-22 22:34:02.617,2019-09-01 04:28:51.833,12.0,0,713.356,37353.2344,9736.774333333335,607.8339333333333,4489.519066666667,3564.0671666666667,26254.510883333336,14120.724383333336,648080.1166166667,33907.54211666667,55397.504883333335,10.0,1.0,5.5,0.0,30582.0,1.0,0.021785361181318474,12683.833333333334,18912.5,29424.0,5.0,10.4,26.0,8.83427667918797,0.0,0.0,932.1,1366.0,10.25
1424,42262,2010-08-23 00:02:56.473,2019-07-10 04:20:57.997,785.0,0,0.9840000000000001,1359.1210500000002,4509.83595,262.2264333333334,5668.752283333334,7209.1115,1344.1220500000002,2896.2400000000002,179.39306666666667,5546.698600000001,40.36166666666667,10.0,1.0,5.5,71134.0,71134.0,1.0,0.023549017476118355,11448.4,50351.5,42262.0,2.0,4.6,27.0,3.777124126457412,0.0,0.00596381751911155,1072.1,2060.0,4.5
1427,1030,2010-08-23 05:41:24.527,2017-09-25 18:14:32.867,28.0,0,9049328.07,101172.73083333335,1385.1288333333334,47044.68621666667,2633.0853833333335,66673.93100000001,9710.0604,18995.229433333334,31816.81911666667,28954.811550000002,4190.836066666667,4.0,7.0,0.625,459272.0,459272.0,6.0,0.001966444009488879,4324.666666666667,105354.0,1030.0,2.4285714285714284,5.5,9.0,4.795831523312719,6.904105059069326,0.0036695762864855314,520.5,865.0,5.5
1430,1832,2010-08-23 08:00:34.867,2019-08-21 12:01:09.360,45.0,0,137.84300000000002,206.01628333333335,1675.6002166666667,1123.1406666666667,219.57921666666667,8477.97645,7256.03095,1191.87405,10293.85345,28825.004883333335,1312.5921166666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,42388.57142857143,0.0,19124.527777777777,0.0,3.0,0.0,2.04939015319192,0.0,0.0,1128.0,0.0,2.5606060606060606
1438,1672,2010-08-23 13:15:05.410,2019-08-20 11:29:25.400,38.0,0,18746836.703,9868.593233333335,2038.79855,61621.70195,11164.83305,10228.016783333333,86474.69755,56003.34545000001,14399.520766666667,42365.945,2308.0117833333334,6.0,5.0,1.1666666666666667,63972.0,63972.0,5.0,0.0069062840278369285,1228.0,47002.666666666664,1672.0,1.6,2.8333333333333335,9.4,3.125166662222459,5.128352561983234,0.0,791.6666666666666,1118.8,2.8333333333333335
1457,2534,2010-08-24 02:13:09.157,2019-08-27 22:05:25.777,37.0,0,0.016,33.95961666666667,1657.361216666667,155598.38100000002,39.26311666666667,1219.5037833333333,16.5226,95.82795000000002,8719.017,2156.0975000000003,125679.43745000001,7.0,4.0,1.6,173217.0,173217.0,4.0,2.646884498937816e-05,24935.333333333332,60258.4,32332.833333333332,1.75,4.0,9.25,5.131601439446884,10.404326023342406,0.004714242551276609,967.1428571428571,431.5,1.4404761904761902
1461,5354,2010-08-24 05:01:45.113,2017-04-13 04:21:12.463,67.0,0,513050.55000000005,1675.8050666666668,11375.663050000001,20.004,1503.9709500000001,16.362716666666667,8791.179833333334,2509.3160500000004,4644.734616666667,5389.189666666667,16139.324550000001,10.0,1.0,5.5,19770.0,222063.0,1.0,0.055582832315858706,5169.0,86453.0,10001.25,6.0,6.8,83.0,6.4944420682440285,0.0,0.003003590341714969,1362.9,2079.0,4.7
1470,1443,2010-08-24 13:31:38.867,2019-07-16 10:11:08.247,16.0,0,464.15000000000003,30680.8885,23995.12505,8847.633883333334,86722.68233333335,35234.72866666667,23410.7434,6975.886666666667,15949.749600000001,47681.27383333333,54705.03728333334,9.0,2.0,3.3333333333333335,286579.0,286579.0,2.0,0.08034338763876808,5572.333333333333,107076.4,1443.0,5.0,5.666666666666667,39.5,5.431390245600108,24.748737341529164,0.07739708445182869,216.88888888888889,350.0,5.666666666666667
1489,7243,2010-08-25 19:17:46.850,2019-08-29 13:00:24.603,75.0,0,1.453,15.951283333333334,33.53061666666667,9.285383333333334,18.472716666666667,1102.1393333333333,199.51873333333336,83.04566666666668,449.6066666666667,672.3306,39.75528333333333,11.0,0.0,0.0,0.0,0.0,0.0,0.0,62916.42857142857,0.0,6920.0,0.0,5.090909090909091,0.0,4.060900034587048,0.0,0.0,888.3636363636364,0.0,3.5
1491,3400,2010-08-25 19:35:13.977,2016-10-02 05:34:00.557,54.0,0,5478560.2360000005,89515.64673333334,1000.1703333333334,1524.1285,153.81416666666667,166.10621666666668,3886.1180000000004,12063.624333333335,12.808166666666667,1357.4411666666667,17.73105,4.0,7.0,0.625,113632.0,222063.0,7.0,0.010465260828311939,0.0,52695.6,0.0,2.2857142857142856,5.25,12.142857142857142,4.5,8.15329322888552,0.018393984459866168,714.0,630.2857142857143,5.25
1508,46708,2010-08-26 15:02:02.253,2019-08-31 20:29:08.193,216.0,0,3307612.7800000003,67658.53611666667,7099.6993833333345,10141.326283333334,8025.900283333334,637.4047666666667,4358.826,766.4515,1736.1467833333334,1250.85155,1650.7486166666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5266.571428571428,0.0,36079.0,0.0,6.7272727272727275,0.0,7.511203752940125,0.0,0.0,424.0,0.0,6.681818181818182
1509,6131,2010-08-26 16:31:55.593,2019-08-29 20:52:21.420,31.0,0,456.317,113674.83488333334,35181.591283333335,48484.5975,20212.3925,1095.53945,119930.55300000001,74868.87843333333,26512.056783333337,31199.39421666667,70481.28245000001,4.0,7.0,0.625,173285.0,173285.0,7.0,1.627467981133909e-05,3825.0,36984.09090909091,6131.0,1.5714285714285714,21.25,5.714285714285714,25.064915718988566,4.0708019567928595,0.038386733544886885,2378.5,968.5714285714286,21.25
1523,3173,2010-08-27 03:24:19.053,2019-08-29 22:40:13.710,62.0,0,515402.467,15.534500000000001,904.04795,3019.4016666666666,1458.9077666666667,13308.645733333335,24582.31121666667,9825.393383333334,28957.854833333335,1226.2386166666668,4250.001950000001,5.0,6.0,0.8571428571428571,222063.0,286579.0,6.0,0.002990023214457181,3145.0,51532.307692307695,3101.0,2.3333333333333335,1.8,4.166666666666667,2.4899799195977463,2.7868739954771304,0.004564914612792337,364.2,791.5,0.2746532156368222
1527,481,2010-08-27 14:09:50.373,2011-05-21 08:56:17.233,14.0,0,3852726.114,2878.260883333334,15930.985333333336,4027.7293833333333,5235.012900000001,1998.7646666666667,2186.7771666666667,2893.4663333333333,2851.8148333333334,1583.77755,10.39605,8.0,3.0,2.25,50225.0,50225.0,3.0,0.0031082086581915016,2046.75,23447.0,3383.0,1.6666666666666667,1.375,7.0,3.020761493398643,8.888194417315589,0.021315068687808844,207.75,426.0,1.4375
1543,57055,2010-08-28 00:12:43.890,2019-08-30 15:56:58.560,604.0,0,829.6370000000001,20.366100000000003,68613.40261666667,2634.708833333333,119.69016666666668,1411.1928833333334,35.61333333333334,3318.3673333333336,741.2949000000001,3337.6239333333338,2590.3506666666667,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9005.25,0.0,48488.875,0.0,8.818181818181818,0.0,12.552435475382312,0.0,0.0,1170.8181818181818,0.0,6.696969696969697
1547,363,2010-08-28 06:10:37.833,2011-12-29 17:12:21.000,14.0,0,55.664,12922.575716666668,993.0783333333334,335.41428333333334,41.64266666666666,45650.791666666664,5.143666666666666,14853.320716666667,24355.2205,31773.885000000002,1551.5318833333333,10.0,1.0,5.5,50225.0,50225.0,1.0,0.009228489084081686,9127.333333333334,50225.0,363.0,2.0,1.3,4.0,1.0593499054713802,0.0,0.009228489084081686,1777.5,421.0,1.1333333333333333
1551,80046,2010-08-28 08:50:01.607,2019-09-01 04:16:57.260,71.0,0,519.2230000000001,3025.386333333334,1682.9056666666668,1170.0780000000002,2125.57695,473422.6974333333,5749.05345,170.71928333333335,1785.4777166666668,427.60466666666673,515.2268333333334,10.0,1.0,5.5,3322.0,182029.0,1.0,0.00013626507026383438,15246.0,53322.25,67402.83333333333,8.0,4.8,46.0,2.6997942308422114,0.0,0.00013626507026383438,1670.3,486.0,4.666666666666666
1562,1032,2010-08-28 22:27:34.920,2019-07-20 22:26:02.280,31.0,0,2934.7630000000004,74.24350000000001,48.51706666666667,770.66605,1959.6508333333334,38434.80228333334,668.31505,8136.36645,3464.154666666667,6691.462,2905.942266666667,3.0,8.0,0.4444444444444444,222063.0,286579.0,8.0,0.0018319700995000207,1032.0,76117.90909090909,1032.0,1.5,2.3333333333333335,5.0,1.5275252316519468,2.9760952365713798,0.015601562074541699,1446.3333333333333,1048.5,2.3333333333333335
1582,876,2010-08-29 22:30:05.813,2019-08-08 01:15:22.233,16.0,0,1573831.77,759.3558333333334,1362.3749500000001,4578.198833333333,7567.84855,676959.5759500001,1492.4830000000002,9881.837283333334,3065.1127666666666,22769.79811666667,3116.0449500000004,2.0,9.0,0.3,467485.0,467485.0,9.0,0.008158630611925398,1101.0,146754.13333333333,0.0,2.5555555555555554,-0.5,6.555555555555555,2.1213203435596424,5.897268670984711,0.010041935112233547,279.5,938.7777777777778,-0.5
1583,15199,2010-08-29 23:02:52.773,2018-01-14 10:33:13.223,277.0,0,113882.33,1345.5562333333335,922.1733833333334,6630.619383333334,799.8211666666667,1618.9948333333334,162.8794,2726.5995,1670.9079333333334,1658.9317833333334,1406.3578333333332,0.0,11.0,0.0,275257.0,315958.0,11.0,0.0012225287713116284,0.0,107513.15,0.0,2.0,0.0,6.090909090909091,0.0,5.682509048906925,0.03688360330288333,0.0,822.3636363636364,0.0
1585,1336,2010-08-30 00:49:33.793,2019-09-01 00:58:45.867,17.0,0,135.097,157239.52516666666,96321.418,54970.07783333334,821.9391666666668,2928.3837166666667,6150.867066666668,2654.4358833333335,6123.2565,138209.21145,103042.55450000001,1.0,10.0,0.18181818181818182,286579.0,286579.0,7.0,0.02349986644242572,0.0,48592.944444444445,0.0,2.2,18.0,7.2,0.0,11.783227250819042,0.006194829556006294,3499.0,828.8,18.0
1587,626,2010-08-30 09:06:03.997,2019-04-29 17:55:49.843,11.0,1,9086743.456,62198.35928333333,3219.375783333334,32501.616833333333,2039.1571666666669,12700.851333333334,60442.914600000004,51672.936,13229.989900000002,146389.99605000002,80586.20611666668,1.0,10.0,0.18181818181818182,286579.0,286579.0,10.0,0.023838898630169206,626.0,101361.26315789473,626.0,2.1,1.0,10.0,0.0,13.605554421305703,0.02580982843290337,1077.0,872.2,1.0
1588,233,2010-08-30 09:55:29.040,2019-07-16 03:49:39.843,14.0,0,945.3230000000001,24404.804283333335,71580.11666666667,34407.485550000005,4377.718833333333,91047.31311666667,70490.30961666668,151694.92516666665,2836.53855,18527.324166666665,4374.134783333333,0.0,11.0,0.0,467485.0,467485.0,10.0,0.006387527526384507,0.0,125404.46153846153,0.0,1.2727272727272727,0.0,1.5454545454545454,0.0,1.8090680674665816,0.0076096075639632,0.0,639.0,0.0
1609,4208,2010-08-31 11:35:40.963,2017-11-06 19:22:05.520,68.0,0,392.59700000000004,41608.300716666665,6135.742283333334,18382.156450000002,123.6306,5796.231400000001,7191.863333333334,45234.696050000006,14176.529333333334,16965.524166666666,45038.512950000004,9.0,2.0,3.3333333333333335,50225.0,71134.0,2.0,0.0320745840995595,3922.75,41848.666666666664,4208.0,3.0,3.6666666666666665,19.5,3.3541019662496847,4.949747468305833,0.0,535.6666666666666,975.5,3.518518518518518
1618,2705,2010-09-01 01:39:27.973,2019-08-30 12:35:28.500,58.0,0,4643370.07,403516.7451666667,4368.039900000001,1382.73705,104.03466666666668,5520.332616666667,18997.44255,19783.18521666667,110.72056666666667,1752.5356000000002,1182.691,0.0,11.0,0.0,467485.0,467485.0,11.0,2.444602057989153e-05,0.0,100471.25925925926,0.0,3.272727272727273,0.0,12.818181818181818,0.0,17.145367781521525,5.40977229837535e-05,0.0,1012.0,0.0
1630,946,2010-09-01 04:40:25.620,2018-11-21 20:45:13.993,12.0,0,453842.613,2277.4120666666668,42301.25293333333,16504.220666666668,3170.3937833333334,4285.8799500000005,18399.0805,9028.32855,38627.47111666667,9135.343383333333,15382.952166666666,2.0,9.0,0.3,312479.0,312479.0,9.0,0.024968674716844823,2133.0,77669.76190476191,56385.25,5.777777777777778,5.5,15.222222222222221,6.363961030678928,37.265190787710246,0.01621496892295675,1190.5,550.2222222222222,5.076923076923077
1650,111078,2010-09-01 13:26:36.787,2017-07-15 09:14:36.543,185.0,0,532.226,20.49366666666667,610.3032333333334,22.319933333333335,426.4651666666667,26.311400000000003,287.99826666666667,1494.2959500000002,4153.851716666667,5.265833333333334,2.9173333333333336,6.0,5.0,1.1666666666666667,315958.0,315958.0,5.0,0.006818162448402136,11959.8,118638.85714285714,127330.0,1.4,29.333333333333332,4.4,45.72380853195266,3.0495901363953815,0.016903598776179446,1038.3333333333333,589.0,29.333333333333332
1674,2467,2010-09-02 07:03:50.457,2019-08-16 10:45:44.977,24.0,0,46.080000000000005,95724.1536,11549.0299,87356.32855,7434.168000000001,55405.20378333334,2955.7314333333334,2952.0002333333337,24435.90216666667,79947.88216666668,69870.77838333334,1.0,10.0,0.18181818181818182,312479.0,459272.0,10.0,2.859787145572796e-05,0.0,108298.6875,0.0,5.0,7.0,36.4,0.0,81.15718630465751,0.057165442158707565,524.0,936.5,4.666666666666667
1683,468,2010-09-02 15:27:21.937,2011-06-06 06:33:23.380,12.0,0,9734479.833,28867.364,1241.8697166666668,55.347616666666674,14576.922050000001,34430.613900000004,141.97510000000003,1408.1409,9974.368333333336,10227.668333333335,112314.07043333334,0.0,11.0,0.0,315958.0,315958.0,11.0,0.010421114094212914,0.0,122751.35294117648,0.0,1.7272727272727273,0.0,6.181818181818182,0.0,10.448140330395468,0.029141492337934418,0.0,589.9090909090909,0.0
1705,1438,2010-09-03 20:15:22.863,2019-08-29 20:37:56.323,16.0,0,8478.937,18.4835,6688.8875,5132.127166666667,18322.013883333337,4403.865733333334,213193.87833333336,620.76105,159905.68383333334,6574.144833333334,5854.046383333333,10.0,1.0,5.5,0.0,10542.0,1.0,0.0016901535569295689,1662.0,7648.5,1306.0,3.0,4.4,8.0,6.4670103001481465,0.0,0.0,1593.5,6636.0,3.8566666666666665
1714,24616,2010-09-04 13:26:28.853,2019-08-31 22:44:51.190,182.0,0,973.427,109639.35978333333,901.4014333333333,5035.0585666666675,3093.2426,2550.7810000000004,3009.3687833333333,12993.892283333333,46952.99005000001,7364.32995,12.106383333333333,10.0,1.0,5.5,12130.0,12130.0,1.0,0.07591227577411543,10086.333333333334,12130.0,22930.214285714286,1.0,4.1,1.0,2.884826203122507,0.0,0.0,2377.2,1401.0,4.1
1725,2590,2010-09-05 02:24:10.207,2019-08-23 17:43:11.483,26.0,0,189009.77000000002,97844.85033333334,1026.674,31942.337383333335,53411.221333333335,72.47188333333334,5392.4659,281.18393333333336,65091.99223333334,5479.421433333334,19033.85095,3.0,8.0,0.4444444444444444,286579.0,286579.0,8.0,0.004891958148727309,2590.0,59426.454545454544,17424.333333333332,3.25,4.666666666666667,14.625,3.785938897200183,19.404988313023313,0.00609741447925348,1425.3333333333333,653.75,4.333333333333333
1726,39103,2010-09-05 02:33:09.687,2019-08-30 09:50:53.557,195.0,0,106.85000000000001,30025.587266666666,198.40328333333335,2839.1671166666665,3113.101,4355.558216666667,690.9355,8525.12,5096.7504500000005,1166.0245,2687.9411666666665,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14908.0,0.0,39103.0,0.0,5.909090909090909,0.0,3.8847019307675446,0.0,0.0,1330.909090909091,0.0,5.848484848484848
1728,1001,2010-09-05 04:30:54.190,2019-08-31 17:47:24.267,27.0,0,1267.863,15435.904333333334,11280.8264,387.19210000000004,24268.609783333333,8588.901833333333,2488.6469500000003,8289.0466,37212.75066666667,15160.857566666667,16279.7561,9.0,2.0,3.3333333333333335,24616.0,50225.0,2.0,0.0016582618814774731,23760.25,27361.333333333332,3508.5,2.0,1.4444444444444444,12.5,1.509230856356236,4.949747468305833,2.2792400656692063e-05,987.8888888888889,2156.0,1.0628415300546448
1736,3498,2010-09-05 19:59:25.230,2019-08-20 14:11:15.797,58.0,0,354.603,15911.3104,20401.918166666666,13128.080716666667,2860.0855,1523.4184500000001,1437.5225,4329.479600000001,4161.496233333333,13075.978050000002,4218.628500000001,2.0,9.0,0.3,275257.0,312479.0,9.0,0.011799982688988358,9501.0,83181.6,3498.0,1.6666666666666667,2.0,10.666666666666666,0.0,13.500000000000002,0.009216774762433076,209.5,410.44444444444446,1.6666666666666665
1746,2499,2010-09-06 10:07:23.663,2019-08-11 22:34:20.837,15.0,0,130649.967,23170.863283333332,1978.2222666666669,492.8856166666667,117829.13828333333,1703.0397166666667,4134.8366166666665,90090.73805000001,10431.765283333334,1288.2388833333332,185328.51878333333,9.0,2.0,3.3333333333333335,0.0,42262.0,2.0,2.902385390848398e-06,8166.5,42262.0,2499.0,2.0,5.666666666666667,9.0,3.9370039370059056,4.242640687119285,0.0,1295.6666666666667,636.0,5.074074074074074
1747,2619,2010-09-06 10:26:00.307,2019-08-30 13:05:39.290,30.0,0,1318626.1030000001,5770.87305,2785.1552833333335,28770.251833333336,6089.524,29974.59761666667,13116.0421,27012.60656666667,246.42083333333338,8392.741266666668,2740.522116666667,5.0,6.0,0.8571428571428571,286579.0,286579.0,6.0,9.670863371531491e-06,5138.5,123986.88888888889,2619.0,2.0,15.0,3.1666666666666665,23.632604596192948,2.136976056643281,0.018908911675528117,645.2,840.5,7.0
1752,616,2010-09-06 14:46:58.180,2019-08-18 22:57:11.667,23.0,0,161960.90300000002,7330.2222833333335,46764.62061666667,1509.5268333333333,15295.052000000001,310.99071666666674,22658.460883333337,141865.1589,78362.45293333333,2089.81395,73297.391,1.0,10.0,0.18181818181818182,43749.0,312479.0,10.0,0.005244492790898357,616.0,41536.46153846154,616.0,1.4,0.0,2.9,0.0,2.4698178070456938,0.038767894158912734,655.0,835.2,0.0
1761,2956,2010-09-07 01:34:59.260,2019-05-29 02:07:52.807,39.0,0,94110.44,8762.432216666668,150822.99966666667,2802.0799,8679.887766666669,296544.765,7528.693066666668,18299.36633333333,141737.59655000002,5197.234,1337.6463333333334,2.0,9.0,0.3,346372.0,346372.0,9.0,0.0020568358832023,1101.0,77473.1,0.0,3.6666666666666665,4.0,13.777777777777779,2.8284271247461903,20.04231634428627,0.010929089411039454,338.0,943.0,4.0
