Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
2881,2530,2010-10-27 23:55:46.350,2015-03-04 22:34:23.873,28.0,0,820495.177,12273.569500000001,69192.55005,379512.25628333335,4597.4158333333335,4427.631833333334,51.8686,29834.048166666667,31214.3855,470.2620666666667,9891.079166666666,86567.25755000001,1730.8918833333335,9.0,4.0,2.0,315958.0,315958.0,4.0,0.029882829425821354,1251.3333333333333,79338.0,5024.75,1.75,8.11111111111111,1.5,18.04469758990466,1.2909944487358056,0.0,754.5555555555555,2105.5,7.777777777777778
2884,2735,2010-10-28 01:28:30.200,2019-08-20 20:13:34.877,26.0,0,299.15700000000004,34350.13616666667,165764.14866666668,21867.887933333335,2389.2032333333336,49070.99710000001,57890.917733333335,51287.801216666674,23391.64661666667,50184.76338333334,3395.6925,20242.906283333334,29909.739833333337,5.0,8.0,0.6666666666666666,286579.0,286579.0,8.0,0.002951389961714016,12897.0,98766.73333333334,2735.0,2.125,4.6,18.125,2.8809720581775866,29.34249721576442,0.0021204698661464114,1590.6,1069.125,4.6
2900,2588,2010-10-28 13:17:23.077,2019-08-29 14:57:39.257,39.0,0,73579.23000000001,56.1686,1669.9755000000002,1966.8582333333334,1137.1984333333335,5455.969166666667,33773.46466666667,20111.046333333335,53424.874616666675,12848.181050000001,66209.9255,20049.092333333334,56103.31495000001,9.0,4.0,2.0,6016.0,6016.0,4.0,3.896974183477216e-06,7242.0,3782.3333333333335,0.0,1.0,3.5555555555555554,8.5,4.304390523381652,4.041451884327381,0.008047296644813786,265.6666666666667,1094.0,1.9518518518518517
2906,86168,2010-10-28 18:16:03.790,2019-08-31 21:30:43.457,149.0,0,20122197.423,1482.44345,4228.776716666666,223.37056666666666,1330.9058833333333,32.89255,1087.5455,2721.512616666667,2177.343616666667,2540.6136666666666,67.85643333333334,103.22178333333335,125.75711666666668,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3456.8571428571427,0.0,86168.0,0.0,2.8461538461538463,0.0,3.3626912299068294,0.0,0.0,608.1538461538462,0.0,2.576923076923077
2933,1995,2010-10-29 17:22:33.527,2019-08-18 12:36:40.257,30.0,0,-0.014,17217.668950000003,161348.32733333335,17127.515616666667,13217.415550000002,9828.854716666667,2893.146616666667,256616.10695000002,34346.60226666667,15765.715166666667,5717.632566666667,4401.5785000000005,30363.921716666668,10.0,3.0,2.75,275257.0,275257.0,3.0,0.007602227790619443,3643.3333333333335,128601.8,1475.0,2.0,4.2,4.666666666666667,5.028805910838963,3.5118845842842465,0.0,536.5,354.0,3.516666666666667
2934,2687,2010-10-29 19:35:40.103,2019-08-17 17:08:54.977,58.0,0,-0.033,23177.913,19778.63711666667,10311.914933333335,86266.52328333333,107969.30721666667,7065.011450000001,3374.8296666666665,12526.098283333333,19915.476333333336,13223.305383333334,45737.192500000005,1345.3293833333335,3.0,10.0,0.36363636363636365,286579.0,286579.0,10.0,3.4230367328010934e-05,12905.0,66461.4,2687.0,1.7,4.666666666666667,5.3,3.0550504633038935,4.8545511292669135,0.03818320099088458,221.0,461.3,4.666666666666667
2937,10454,2010-10-30 00:02:21.180,2019-08-08 21:41:52.790,46.0,0,2476.52,15555.031216666666,60.28578333333334,15601.981783333333,7263.714000000001,8003.389766666668,14349.279833333334,973.1724,5680.235833333334,24904.382766666666,1237.5462333333335,21544.70905,15511.320666666668,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7857.0,0.0,10454.0,0.0,5.6923076923076925,0.0,3.9871588753692646,0.0,0.0,432.9230769230769,0.0,5.6923076923076925
2938,1478,2010-10-30 00:42:41.487,2018-10-24 19:56:10.360,27.0,0,0.0,4236.8945,1058.8258833333334,3007.9345000000003,263.9017166666667,748.4868333333335,562.9779500000001,863.0731166666667,2960.7589333333335,31.0519,149.94683333333336,497.41726666666665,7297.433233333333,2.0,11.0,0.25,312479.0,312479.0,11.0,0.010800410749439354,3173.0,104153.4705882353,1478.0,2.1818181818181817,2.0,9.0,1.4142135623730951,23.16031087874254,0.02195857512243338,155.0,395.54545454545456,2.0
2941,21524,2010-10-30 10:17:24.657,2019-09-01 04:16:08.820,181.0,0,-0.017,1711.0441666666668,14402.6445,5574.158716666668,300.387,1217.5327833333333,31761.88261666667,4193.2321,4209.6724,13698.856000000002,23981.445833333335,4154.126333333334,2880.6931666666665,12.0,1.0,6.5,69037.0,129144.0,1.0,0.16268230585900323,2652.5,88408.33333333333,21524.0,3.0,10.0,34.0,7.734221474601165,0.0,0.00028931063736387086,692.6666666666666,462.0,9.666666666666666
2947,3942,2010-10-30 15:58:17.117,2019-08-28 20:48:09.653,25.0,0,2772.0330000000004,174.61233333333334,11283.202166666666,6485.633716666667,35.50745,54.685383333333334,99028.03495,10391.704283333333,7019.485166666667,6709.143716666667,21841.723383333338,11236.062116666668,170281.22028333333,12.0,1.0,6.5,10542.0,10542.0,1.0,0.10365146848217971,2495.4285714285716,10542.0,8586.077142857142,1.0,12.75,3.0,26.673531313406418,0.0,0.0,767.1666666666666,526.0,11.555555555555557
2954,630,2010-10-30 19:51:03.690,2015-04-28 23:15:48.677,16.0,0,38608.783,2248.3374,33091.950666666664,11627.536433333333,36261.01816666667,16199.432616666667,1040.644,5838.98495,5317.663333333334,82031.38093333335,3389.7252333333336,11246.34355,14613.606616666666,10.0,3.0,2.75,275257.0,275257.0,3.0,0.019193370865614626,4530.857142857143,66300.125,8365.666666666666,3.6666666666666665,6.2,10.333333333333334,9.052930771609576,5.033222956847166,0.05747952291995976,496.3,1267.3333333333333,5.529999999999999
2973,599,2010-10-31 14:24:27.477,2013-01-28 06:12:19.507,16.0,0,5748.18,2498.3321,22162.701,12230.052733333334,2364.2699333333335,47093.01833333333,20470.433166666666,26371.624450000003,36704.406833333334,233374.1336666667,14672.116116666668,97338.79288333334,14011.582283333333,0.0,13.0,0.0,312479.0,312479.0,13.0,2.5604431560181553e-05,0.0,70211.88461538461,0.0,2.3846153846153846,0.0,3.6923076923076925,0.0,5.328924459723171,0.07062949674389205,0.0,851.6923076923077,0.0
2985,1256,2010-11-01 05:38:53.760,2018-06-19 19:45:27.850,49.0,0,600121.76,59.897216666666665,27.750283333333336,739.7876666666667,3305.8568833333334,5657.695116666667,18346.043166666666,34.55461666666667,40.53738333333333,67.11616666666667,22.617383333333336,33.53795,133.13916666666668,0.0,13.0,0.0,312479.0,312479.0,13.0,0.11184423690371768,0.0,119520.05263157895,0.0,1.7692307692307692,0.0,3.4615384615384617,0.0,3.454836817549772,0.044171631838134814,0.0,532.6153846153846,0.0
2987,846,2010-11-01 06:58:06.860,2019-08-31 14:31:24.200,99.0,0,-0.013000000000000001,1256.6022666666665,1300.27995,5961.714616666667,1483.7270500000002,53.67561666666667,1313.8001000000002,6062.23695,9796.076166666668,10173.914383333333,325.2730666666667,1036.673,2026.6053833333333,0.0,13.0,0.0,275257.0,312479.0,13.0,0.031329549042906205,0.0,74700.27777777778,0.0,1.6153846153846154,0.0,3.4615384615384617,0.0,3.1255768698323143,0.16053382849100875,0.0,514.2307692307693,0.0
3008,474,2010-11-01 20:07:19.093,2014-05-17 16:21:18.047,13.0,1,118603.797,860.24555,11843.028400000001,4394.757933333333,1025.5277333333333,20432.614600000004,3947.151566666667,221.06238333333334,4151.03405,1494.6874500000001,232925.11811666668,142640.733,384.60026666666664,1.0,12.0,0.15384615384615385,82449.0,82449.0,12.0,0.008084070125589668,2467.0,31252.285714285714,474.0,1.8333333333333333,2.0,5.5,0.0,3.7537859676477416,0.017969806172852272,262.0,574.75,2.0
3035,37288,2010-11-02 17:12:31.727,2019-08-31 18:47:41.370,360.0,0,77545.316,1689.4198333333334,3160.872283333333,1242.1687166666668,528.8959,51.48055,2157.2898333333337,3450.685,6.28045,122.04400000000001,966.4648833333334,1424.82955,238.79090000000002,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.75,0.0,30244.0,0.0,3.1538461538461537,0.0,2.3750843439814178,0.0,0.0,590.4615384615385,0.0,2.730769230769231
3060,10793,2010-11-03 05:45:08.207,2019-09-01 02:48:10.987,58.0,0,106.126,6170.541450000001,6175.98195,22.496933333333335,26.197566666666667,18568.273833333336,24143.59371666667,117.70195,2116.7643333333335,4881.838216666667,71726.52028333333,59481.22683333334,40421.71721666667,6.0,7.0,0.875,275257.0,275257.0,7.0,8.033303082621443e-05,1817.5,48182.8,28750.5,2.2857142857142856,5.0,29.428571428571427,7.797435475847171,32.025287627421044,0.037409355370236194,1472.1666666666667,689.1428571428571,3.9
3100,385,2010-11-04 11:22:02.647,2015-04-17 05:23:28.870,14.0,0,8237380.2700000005,53.755166666666675,345.23738333333336,92717.11095000002,27.829166666666666,76.66921666666667,8484.639716666667,1678.3352333333335,1025.3757166666667,7197.93105,27640.2569,2860.7809333333335,70273.65566666666,4.0,9.0,0.5,134579.0,134579.0,5.0,0.020798533342891414,8841.666666666666,45104.0,751.0,0.6666666666666666,2.5,2.7777777777777777,2.3804761428476167,2.1081851067789197,0.0,798.0,656.5555555555555,1.6666666666666667
3111,30089,2010-11-04 14:50:48.090,2019-09-01 04:12:14.830,126.0,0,204609.01,3747.6657833333334,191.99388333333334,1264.2166166666668,462.79783333333336,3952.78605,7153.265383333333,8680.60945,6913.879666666667,2253.36305,1385.8889000000001,5179.801666666667,4299.015833333334,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4013.3333333333335,0.0,30089.0,0.0,5.461538461538462,0.0,6.104853050584492,0.0,0.0,1379.4615384615386,0.0,5.461538461538462
3123,11160,2010-11-04 20:00:06.950,2019-08-28 07:32:54.903,216.0,0,1376.737,39.27005,14271.933216666666,9678.58545,8894.566383333333,1183.0697833333334,4884.953833333334,1195.4527166666667,22027.200616666665,17857.839500000002,3580.3580500000003,1421.9959000000001,1439.7191666666668,3.0,10.0,0.36363636363636365,286579.0,286579.0,10.0,0.03734611533177541,3673.0,62035.4,0.0,1.6,2.6666666666666665,3.5,0.5773502691896258,3.24037034920393,0.003924048728837114,427.3333333333333,788.2,2.3333333333333335
3148,9232,2010-11-05 05:22:29.213,2019-09-01 01:20:24.880,95.0,0,5320308.430000001,13023.921283333333,8588.850883333334,1253.476116666667,4258.7177833333335,8371.838333333335,11330.381266666667,4350.494116666667,28805.20028333333,23378.134333333335,1822.6774333333335,5041.345116666666,18780.27245,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4244.0,0.0,9232.0,0.0,4.615384615384615,0.0,5.2525939867596465,0.0,0.0,521.6923076923077,0.0,4.564102564102564
3162,575,2010-11-05 16:08:51.143,2019-08-20 23:34:04.007,20.0,0,357.997,8839.466783333333,26.757,88974.42616666667,49469.3631,61648.92416666667,12722.2965,53.455616666666664,49298.06621666667,13056.1304,34453.339550000004,30064.521783333334,14039.202666666668,3.0,10.0,0.36363636363636365,43602.0,70061.0,9.0,0.0001074163692700267,61522.0,17684.666666666668,0.0,1.3,1.6666666666666667,5.1,0.5773502691896257,5.40473043833928,0.011917668354111932,207.66666666666666,561.9,1.3333333333333333
3163,388,2010-11-05 16:37:04.250,2019-08-26 17:05:52.820,14.0,0,174.977,36573.24800000001,940.1232166666667,19073.131333333335,26973.508000000005,467997.26905000006,61861.01778333334,26022.640616666667,59089.02371666667,6129.771,25386.1605,35951.25588333334,97055.38345000001,2.0,11.0,0.25,275257.0,286579.0,11.0,0.0018739326912249757,42251.0,97156.0,0.0,2.090909090909091,-1.5,4.909090909090909,2.1213203435596424,4.011347540529129,0.009909945539232332,259.0,567.0,-1.5
3188,514,2010-11-06 10:12:53.447,2019-01-29 16:05:18.590,15.0,0,1564.096,28118.855116666666,55625.24766666667,1222.4335,173.5712166666667,239.38578333333334,3963.6931166666673,1656.991266666667,20067.581116666668,3326.1526166666667,147755.87516666666,51863.73783333333,8427.492883333334,1.0,12.0,0.15384615384615385,286579.0,286579.0,12.0,0.022625978620712795,0.0,66761.83333333333,0.0,2.8333333333333335,2.0,5.083333333333333,0.0,3.553700589355817,0.013088434500529739,1286.0,793.0,2.0
3189,858,2010-11-06 11:31:29.777,2019-08-02 19:35:31.393,13.0,1,1495.286,181790.16683333332,108744.95745000002,249.6967166666667,29956.73116666667,314.73333333333335,4627.283566666667,2454.7890500000003,3338.3677833333336,3825.719266666667,22782.09361666667,1475.4870500000002,13156.8404,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.0,0.0,858.0,0.0,4.3076923076923075,0.0,3.705505259849084,0.0,0.0,1474.076923076923,0.0,4.153846153846154
3196,5608,2010-08-30 14:07:39.997,2019-08-23 18:45:51.213,164.0,0,23473599.450000003,3181.847883333334,138.63255,65.22061666666667,1155.2326666666668,30681.507500000003,208.09166666666667,4932.5902166666665,4354.63795,1750.7382833333334,144.2657166666667,2769.1362166666668,5479.795783333334,0.0,13.0,0.0,459272.0,459272.0,13.0,0.017923888825746755,0.0,92094.33333333333,0.0,2.0,0.0,2.3846153846153846,0.0,1.5566235649883124,0.032429050399860694,0.0,519.6153846153846,0.0
3208,10917,2010-11-07 00:57:59.240,2019-08-30 23:40:05.883,132.0,0,960.8130000000001,218.6209,4327.412050000001,17976.311999999998,9557.639383333333,33083.46678333334,16842.43245,7258.283333333334,22303.16866666667,1404.80805,2938.6983333333337,15611.895050000001,218.31995,1.0,12.0,0.15384615384615385,315958.0,315958.0,11.0,2.2647071409417318e-05,0.0,73893.26666666666,0.0,1.4166666666666667,2.0,11.75,0.0,10.58407895249876,0.0019011481540675255,922.0,964.0833333333334,2.0
3212,16650,2010-11-07 03:59:23.860,2019-08-18 07:31:57.833,211.0,0,212.60000000000002,1601.78845,5.252766666666667,17616.21566666667,2260.588566666667,2290.0408833333336,57.89083333333334,3707.255666666667,14.355666666666668,576.0452166666668,6.7027833333333335,1132.566,2591.77205,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8581.5,0.0,12007.25,0.0,5.846153846153846,0.0,4.219916149367462,0.0,0.0,635.7692307692307,0.0,5.1923076923076925
3217,122624,2010-11-07 12:36:05.653,2019-08-31 18:44:29.510,561.0,0,3751.53,11833.984733333335,48677.582716666664,24786.243550000003,28937.398900000004,7126.0931,95.67378333333335,100356.21605,11609.07711666667,245.073,3789.7870500000004,3045.326,16394.5839,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6866.666666666667,0.0,122624.0,0.0,4.384615384615385,0.0,2.3287500774185546,0.0,0.0,801.0,0.0,4.384615384615385
3223,5058,2010-11-07 14:57:11.507,2019-08-03 21:49:51.630,37.0,0,6461.826,320.0470666666667,611.1132166666667,672.4796166666667,956.0203333333334,595.5698333333333,1782.8178833333334,484.25095,158.62826666666666,354.21173333333337,874.6561,301.88483333333335,1156.3812333333335,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4739.0,0.0,6350.611111111112,0.0,2.769230769230769,0.0,2.0475125621855637,0.0,0.0,790.1538461538462,0.0,2.0958041958041957
3225,4349,2010-11-07 15:25:50.007,2019-08-31 13:00:42.747,33.0,0,86.35000000000001,354.789,31.00871666666667,7378.852333333333,592.0888833333333,25012.321666666667,7340.215450000001,8401.216,16792.7475,88267.07483333333,69098.78216666667,20373.429116666666,11080.724216666667,10.0,3.0,2.75,68125.0,82449.0,3.0,9.955793755251562e-06,1555.0,45901.2,4633.75,1.6666666666666667,3.8,7.666666666666667,2.936362072739365,9.073771725877465,0.00369883813329503,1265.1,1079.6666666666667,3.8
3237,1246,2010-11-07 20:29:35.120,2013-07-23 15:47:38.877,42.0,0,121.507,6890.501550000001,143.7916166666667,323.0522166666667,911.35155,0.9768333333333334,1496.4157333333335,9976.804600000001,15822.145783333335,1329.8143333333333,311.79671666666667,1031.4799500000001,4922.537883333334,3.0,10.0,0.36363636363636365,275257.0,312479.0,10.0,0.013280185734906998,1246.0,62122.72727272727,2977.5,2.3,4.333333333333333,5.9,6.6583281184793925,3.7549966711037177,0.13891040229902055,559.0,611.0,4.333333333333333
3249,9359,2010-11-08 00:27:00.800,2014-10-09 00:01:18.870,128.0,0,552.8430000000001,253.5535,1064.9475666666667,38.858216666666664,2379.0883333333336,1619.79895,1507.4887166666667,1221.7996166666667,322.40805,173.01711666666668,1411.9161,920.4079,6.19255,9.0,4.0,2.0,57055.0,57055.0,4.0,0.00035521184730970094,8600.222222222223,21246.333333333332,11380.888888888889,1.5,2.4444444444444446,1.75,2.4037008503093262,1.707825127659933,0.0024342689056052374,287.0,400.0,2.1666666666666665
3274,3049,2010-11-08 16:28:15.167,2019-08-21 20:53:12.727,19.0,0,2797765.173,28022.071383333336,53635.294,14427.283116666667,27595.476450000002,1448.0877166666667,5514.301283333334,2300.1748833333336,9415.429716666667,132513.0851666667,2844.7560000000003,119270.84766666667,16893.580233333334,12.0,1.0,6.5,0.0,0.0,1.0,0.0,4582.857142857143,0.0,3049.0,1.0,7.916666666666667,12.0,12.37635820523317,0.0,0.0,1168.8333333333333,808.0,7.777777777777778
3296,16352,2010-11-09 03:50:28.653,2019-08-31 22:54:20.820,43.0,0,464.014,65.4631,2259.8146666666667,120.60733333333334,370.16650000000004,2209.5342333333333,43590.427050000006,49426.48371666667,161.36828333333332,25346.16861666667,15921.373833333335,77242.22021666667,213106.75378333332,9.0,4.0,2.0,113632.0,113675.0,4.0,0.004338803471775553,12959.0,77444.85714285714,14469.666666666666,2.0,1.5555555555555556,12.0,1.0137937550497034,2.449489742783178,0.0006701634931102771,559.1111111111111,1675.25,1.2407407407407407
3301,7979,2010-11-09 05:48:25.240,2019-08-30 23:36:34.723,64.0,0,1263232.9370000002,17376.4366,33298.536283333335,17343.994,8678.527383333334,837.8715666666667,17515.149383333333,4200.800833333334,1919.7572166666666,21078.580333333335,37779.709166666675,102.63683333333333,5412.835283333334,11.0,2.0,4.0,275257.0,275257.0,2.0,0.0590149519298627,2028.75,136388.66666666666,5865.833333333333,2.5,3.3636363636363638,12.0,8.512023581648812,4.242640687119285,0.0,862.7272727272727,1071.0,3.2878787878787876
3305,4570,2010-11-09 08:01:30.600,2019-08-19 22:55:24.390,19.0,0,100.2,104500.14611666667,18711.92305,27269.75671666667,24274.807500000003,1553.7270666666668,3778.6640500000003,12.461333333333334,3318.557166666667,6036.08855,7001.621950000001,9.458283333333334,10152.562600000001,6.0,7.0,0.875,173217.0,312479.0,7.0,0.012980571268142166,3099.5,76303.15384615384,0.0,2.4285714285714284,12.666666666666666,21.857142857142858,11.604596790352806,17.591935381764863,0.01689212487760079,2047.1666666666667,925.0,12.388888888888891
3317,2266,2010-11-09 16:03:53.203,2019-08-14 12:36:26.240,42.0,0,554.69,12636.092233333335,1647.3127666666667,17345.469333333334,103675.52456666667,30120.883550000002,10128.471166666666,3220.015716666667,5890.353166666667,14377.419166666667,90220.97128333335,6290.8300500000005,15755.529400000001,3.0,10.0,0.36363636363636365,286579.0,312479.0,10.0,0.007767186356160447,1396.0,93671.82352941176,0.0,3.6,3.0,7.0,1.7320508075688772,8.589399151150083,0.02264792311668329,758.3333333333334,641.3,3.0
3330,2310,2010-11-09 22:34:19.457,2019-05-22 06:42:06.520,50.0,0,27.846,1509.1909500000002,2702.5277166666665,105.16545,2276.2894499999998,6378.645716666667,1250.4351166666668,2348.8149333333336,1738.5510666666669,2540.213,17490.929166666665,6167.606883333333,11320.835166666666,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13528.5,0.0,5464.0,0.0,7.384615384615385,0.0,8.510174905551409,0.0,0.0,411.2307692307692,0.0,6.283216783216783
3348,659,2010-11-10 10:05:29.043,2018-07-22 15:10:40.910,14.0,0,0.0,23.868566666666666,22.985266666666668,39899.164000000004,56135.81295000001,45333.06661666666,93970.28860000001,3385.5662333333335,10481.995933333334,301668.1361666667,19720.411333333337,103450.0265,50399.51173333334,0.0,13.0,0.0,251314.0,346372.0,13.0,0.00397390298172869,0.0,75425.91666666667,0.0,2.1538461538461537,0.0,4.923076923076923,0.0,4.698608632023216,0.0315772355498623,0.0,538.0,0.0
3407,928,2010-11-11 12:39:42.217,2019-01-20 12:51:21.620,23.0,0,1234132.37,4679.852716666666,722517.85155,42.34861666666667,53.78600000000001,2258.265,1385.5970000000002,2832.598116666667,2875.155266666667,1749.0452833333334,1151.77855,2208.6995,596.9541166666667,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4564.8,0.0,0.0,0.0,1.6923076923076923,0.0,1.8878830906871762,0.0,0.0,1471.4615384615386,0.0,1.6538461538461537
3421,2056,2010-11-11 22:39:37.283,2014-09-26 21:52:33.463,38.0,0,513945.907,1717.0668833333334,1417.8820666666666,955.26255,66.43750000000001,33.16088333333333,220.07483333333337,13.038833333333335,311.2730666666667,736.6505000000001,26.7466,82.25756666666668,203.622,12.0,1.0,6.5,8618.0,8618.0,1.0,0.09943438407856642,5302.4,8618.0,3215.1666666666665,1.0,10.583333333333334,1.0,19.303595206043557,0.0,0.0,529.0,232.0,5.756944444444444
3431,8618,2010-11-12 03:36:34.277,2011-02-11 16:44:09.423,118.0,0,34447.183000000005,1560.7698833333334,12.812783333333334,59.575050000000005,147.95961666666668,175.85978333333335,4.910216666666667,374.93733333333336,138.23295000000002,704.4477166666668,32.46288333333334,72.57600000000001,37.577283333333334,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.5,0.0,10854.2,0.0,7.846153846153846,0.0,15.534081637087281,0.0,0.0,407.61538461538464,0.0,7.1692307692307695
3457,6015,2010-11-13 00:25:03.633,2019-04-29 00:23:19.907,23.0,0,10050.414,52347.87983333333,250036.6841,145324.86311666667,9152.110283333335,971.8037166666668,8305.44445,29022.16216666667,15974.988383333335,3088.984383333334,1117.3786166666666,69166.72878333334,18462.686333333335,13.0,0.0,0.0,0.0,0.0,0.0,0.0,43813.8,0.0,6015.0,0.0,4.769230769230769,0.0,6.572085490337727,0.0,0.0,1084.3076923076924,0.0,4.576923076923077
3514,363,2010-11-15 04:39:01.060,2018-07-15 07:48:50.740,17.0,0,225.89700000000002,8501.821166666667,11755.64155,8157.554783333334,36.92066666666667,44798.0276,2701.869666666667,4274.80845,4830.101616666667,6589.591050000001,3231.8062833333333,18655.39871666667,1456.199,1.0,12.0,0.15384615384615385,275257.0,312479.0,12.0,0.07041455985325605,3326.0,90072.45,990.0,1.9166666666666667,1.0,2.6666666666666665,0.0,2.6400183654090306,0.033834181626074766,352.0,720.5833333333334,0.5
3515,9131,2010-11-15 06:41:49.033,2019-09-01 02:59:09.770,45.0,0,-0.016,1315.2891666666667,86.18438333333333,732.4342833333334,1308.2485000000001,224.84810000000002,14953.531783333334,1440.6663333333336,28.46961666666667,2261.8183833333333,2003.217,2121.17395,35424.0405,12.0,1.0,6.5,0.0,50225.0,1.0,0.11000555528054166,8973.0,29678.0,0.0,2.0,15.5,2.0,31.85906464414798,0.0,0.0,573.9166666666666,3770.0,15.435185185185185
3533,2060,2010-11-15 15:21:49.147,2019-03-20 19:00:35.493,34.0,0,6629.616,2523.7935666666667,2672.012666666667,6327.353100000001,4825.322,20662.0799,2944.9131666666667,3637.2372666666665,2920.370616666667,25129.44871666667,5773.789116666667,2112.5103333333336,21646.707783333335,3.0,10.0,0.36363636363636365,275257.0,275257.0,9.0,0.00698335590832452,0.0,83041.53333333334,0.0,1.7,8.0,4.3,8.18535277187245,2.5841396591085743,0.002806968076912336,1671.0,696.5,7.777777777777778
3537,3525,2010-11-15 18:11:01.690,2015-06-26 18:00:04.130,52.0,0,83593.71,2961.276616666667,2764.4612666666667,7381.9215,1265.2015000000001,21798.78595,202.49550000000002,115.87761666666667,1383.6714333333334,965.90995,11821.695833333333,9.869116666666667,2849.2728833333335,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7815.2,0.0,3525.0,0.0,6.615384615384615,0.0,6.640010812471888,0.0,0.0,588.3846153846154,0.0,6.153846153846154
3557,2891,2010-11-16 01:24:42.643,2019-08-29 22:17:34.553,64.0,0,833.5400000000001,983.0411666666666,227.0186666666667,148.72595,1157.5556166666668,88.7195,5250.100433333334,14717.760166666669,2490.137,1647.2931166666667,7128.476716666667,9053.290066666666,1747.1463833333335,2.0,11.0,0.25,275257.0,275257.0,10.0,0.0029157342027197443,2891.0,52390.357142857145,2891.0,1.3636363636363635,0.5,7.090909090909091,0.7071067811865476,7.368236498030522,0.0037422172335747315,773.5,751.8181818181819,0.5
3567,12914,2010-11-16 11:21:59.187,2019-09-01 03:53:15.790,178.0,0,1274.246,1257.8207333333335,752.6731000000001,95.9975,2146.841733333333,1654.0919333333334,1612.7272333333335,2454.0511,1667.4701166666669,4720.88205,31.293166666666668,1208.3934000000002,1622.1919333333333,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4186.5,0.0,16067.2,0.0,4.615384615384615,0.0,5.091470997960896,0.0,0.0,493.0,0.0,3.5
3595,2442,2010-11-16 23:14:18.843,2019-08-18 03:28:19.333,73.0,0,-0.016,18509.4581,2849.872833333334,1673.9457333333335,464.13116666666673,4.071433333333333,1300.0912833333334,837.52945,5567.880000000001,1979.90855,119448.51411666667,4546.823716666667,3.851166666666667,3.0,10.0,0.36363636363636365,286579.0,286579.0,10.0,0.01854115990715205,0.0,49389.94736842105,0.0,2.0,1.6666666666666667,6.4,1.1547005383792517,5.834761729877617,0.043722180241409135,385.3333333333333,764.1,1.6666666666666667
3616,1107,2010-11-17 12:59:57.597,2019-01-18 23:05:00.353,24.0,0,943.4430000000001,47.525,164096.73305,8003.038950000001,31.69221666666667,3556.8787833333336,25944.902500000004,11906.828716666667,11352.941283333335,16349.928000000002,51.453833333333336,2759.07695,58.45716666666667,0.0,13.0,0.0,251314.0,251314.0,13.0,1.8826486778595113e-05,0.0,65070.882352941175,0.0,1.9230769230769231,0.0,4.846153846153846,0.0,7.1745633298730445,0.014422533834388995,0.0,1072.0,0.0
3637,473,2010-11-17 20:48:21.860,2011-02-12 10:51:15.287,13.0,1,-0.013000000000000001,13789.671333333334,666.8402166666667,2942.124166666667,17289.916833333333,34574.311050000004,1197.173,3875.0197833333336,26280.56266666667,1543.50555,4469.307666666667,12598.704333333333,2945.4665000000005,0.0,13.0,0.0,67044.0,312479.0,13.0,0.03130219886208681,0.0,66594.37037037036,0.0,2.5384615384615383,0.0,7.0,0.0,11.075498483890767,0.08399733222465786,0.0,590.3076923076923,0.0
3638,871,2010-11-17 20:57:10.527,2019-04-05 20:00:00.030,33.0,0,0.0,28.12055,167.97261666666665,18.32255,60.287616666666665,5.03005,3877.8680000000004,28.75811666666667,39.01893333333333,448.0868333333334,4016.3696166666673,22875.379666666668,2806.18895,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.6666666666665,0.0,2567.4,0.0,1.6923076923076923,0.0,2.0970064133034736,0.0,0.0,344.53846153846155,0.0,1.5897435897435896
3643,4288,2010-11-17 22:16:13.937,2018-12-30 07:25:47.287,48.0,0,45.476000000000006,77150.38290000001,365722.1252666667,47530.9294,10390.994833333334,33066.985883333335,6900.57895,75.0211,3219.186066666667,18194.426166666668,1815.0713333333335,2714.3271000000004,6320.2921166666665,12.0,1.0,6.5,5435.0,5435.0,1.0,0.008135504970793536,24808.166666666668,5435.0,4400.5,1.0,2.3333333333333335,3.0,1.7232808737106582,0.0,0.0,497.9166666666667,451.0,2.25
