Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
1007,410,2010-08-10 09:11:07.920,2011-05-19 07:57:18.897,7.0,0,2520129.443,36254.9389,33361.02476666667,65058.65828333334,9686.598883333334,2.0,3.0,0.75,107228.0,107228.0,1.0,0.04997334754797441,8814.0,107228.0,0.0,0.3333333333333333,5.5,4.666666666666667,4.949747468305833,3.0550504633038935,0.0,820.0,558.6666666666666,5.5
1016,7463,2010-08-10 13:55:21.503,2019-08-29 01:24:32.007,90.0,0,612208.81,14.088783333333334,94066.54705000001,20498.72595,2844.8802833333334,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3080.5,0.0,141360.0,0.0,2.6,0.0,2.1908902300206643,0.0,0.0,367.0,0.0,1.8666666666666665
1028,1726,2010-08-10 17:41:03.283,2019-05-30 17:07:17.103,14.0,0,1625.0800000000002,1618.5285000000001,5.762950000000001,12266.43305,4358.095616666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,0.0,106388.0,0.0,3.6,0.0,3.5777087639996634,0.0,0.0,1188.4,0.0,3.5
1033,593,2010-08-10 20:37:35.393,2014-08-23 09:46:46.900,9.0,0,319.77000000000004,2326.1493333333337,4469.463900000001,8994.361666666668,257331.64366666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.0,0.0,0.0,0.0,7.8,0.0,3.7682887362833544,0.0,0.0,1228.6,0.0,6.12
1040,543,2010-08-11 04:58:38.833,2012-04-09 19:04:07.463,21.0,0,13531389.63,54.389500000000005,1892.1976166666668,1594.4131666666667,583.5784500000001,0.0,5.0,0.0,50225.0,286579.0,5.0,0.18860303305110981,0.0,39846.28571428572,0.0,3.6,0.0,5.4,0.0,6.4265076052238514,0.0017689590321765683,0.0,501.6,0.0
1041,85,2010-08-11 05:40:01.327,2019-07-08 21:18:49.817,9.0,0,2989.73,131242.78555,30124.596,6319.258666666667,21092.230616666668,0.0,5.0,0.0,42262.0,62775.0,5.0,0.0002615006884881651,0.0,21061.571428571428,0.0,1.6,0.0,2.0,0.0,1.224744871391589,0.0018640418624102028,0.0,319.2,0.0
1050,227,2010-08-11 13:29:58.620,2014-02-09 18:52:26.437,8.0,0,751.7030000000001,5681.348733333333,7760.144266666667,3760.4684500000003,363229.2063333334,0.0,5.0,0.0,5838.0,312479.0,5.0,0.04130888581673175,0.0,87834.09090909091,0.0,2.8,0.0,1.0,0.0,1.5811388300841898,0.005492859145788996,0.0,368.2,0.0
1062,4016,2010-08-11 16:05:21.683,2014-05-29 15:58:20.737,13.0,0,36.957,138651.5545,129.52483333333333,1122.1726166666667,27250.815883333336,4.0,1.0,2.5,286579.0,286579.0,1.0,0.011525953662208491,7097.5,286579.0,66058.33333333333,1.0,79.5,23.0,137.17750058470475,0.0,0.0,1161.75,1977.0,79.2
1069,4369,2010-08-11 18:47:41.363,2018-01-13 17:00:13.577,95.0,0,144.614,10167.512550000001,1560.3617833333335,24294.676333333333,2.964766666666667,2.0,3.0,0.75,62775.0,62775.0,3.0,0.013384791411782438,2544.5,27646.2,3868.75,2.0,-1.5,4.333333333333333,2.1213203435596424,5.773502691896257,0.3372946718685,201.0,731.6666666666666,-0.75
1070,4587,2010-08-11 19:04:32.390,2019-08-28 18:11:37.620,17.0,0,3575856.2130000005,79228.60906666667,107270.48533333333,77513.369,3852.757266666667,4.0,1.0,2.5,63972.0,63972.0,1.0,0.005515353226660887,84070.0,63972.0,0.0,1.0,16.0,10.0,16.268579122549905,0.0,0.0,1015.5,278.0,16.0
1089,3144,2010-08-12 09:34:03.097,2013-06-13 06:17:07.743,50.0,0,298.363,5.029166666666667,1310.5927166666668,1726.7743333333335,297.08956666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16679.0,0.0,4108.333333333333,0.0,13.4,0.0,27.73625785862253,0.0,0.0,746.6,0.0,7.0
1094,215,2010-08-12 12:50:27.227,2018-10-30 22:46:39.803,10.0,0,1729.816,226.35173333333336,19985.147666666668,250625.04493333335,1438.861666666667,1.0,4.0,0.4,312479.0,312479.0,4.0,0.013039042151963515,215.0,77111.6,215.0,1.5,2.0,2.0,0.0,0.816496580927726,0.027936039596039273,1248.0,1809.25,2.0
1100,1480,2010-08-12 16:10:02.780,2019-05-21 22:06:28.637,14.0,0,601.5830000000001,2786.735783333333,4971.755783333333,7707.861933333334,4508.209733333334,2.0,3.0,0.75,43847.0,275257.0,2.0,0.046343605393468795,1028.5,159552.0,53934.0,1.0,0.5,3.3333333333333335,0.7071067811865476,2.0816659994661326,0.0394232450122399,858.5,496.0,0.5
1102,71134,2010-08-12 17:01:45.267,2019-08-30 01:27:20.880,801.0,0,2105.59,148.86305000000002,44.889500000000005,483.07711666666665,1063.3764333333334,4.0,1.0,2.5,0.0,3002.0,1.0,0.0016717776624870367,1283.5,2566.5,47651.833333333336,4.0,11.25,52.0,12.579745625409126,0.0,0.0,530.5,1399.0,11.25
1120,9836,2010-08-12 22:29:18.317,2019-08-29 15:24:45.793,164.0,0,591.863,7167.567166666667,1282.032,1491.9646166666669,2860.9561666666673,4.0,1.0,2.5,42262.0,42262.0,1.0,4.8508435030303946e-05,6739.0,42262.0,9836.0,1.0,12.75,6.0,14.930394055974098,0.0,4.8508435030303946e-05,605.0,515.0,12.625
1124,276,2010-08-13 01:37:06.100,2015-11-05 16:24:48.313,5.0,1,2144570.867,30459.1541,226386.91006666666,77016.63088333333,313015.7061166667,3.0,2.0,1.3333333333333333,0.0,173285.0,1.0,0.03435186616512942,741.0,173285.0,271.0,0.5,5.0,3.5,3.605551275463989,2.1213203435596424,0.0,1487.0,1339.0,4.333333333333333
1127,720,2010-08-13 03:04:55.687,2019-08-29 10:45:27.250,17.0,0,523209.25000000006,5099.15555,63622.01345,233478.84671666668,1527.9261166666668,0.0,5.0,0.0,275257.0,275257.0,5.0,0.03562184702126553,0.0,81031.08333333333,0.0,2.4,0.0,5.8,0.0,7.463243262818116,0.007090653163579318,0.0,264.0,0.0
1149,10589,2010-08-13 17:54:31.383,2019-08-31 21:42:39.833,15.0,0,1185080.05,48204.281616666674,2622.632666666667,41342.08328333333,53600.914600000004,4.0,1.0,2.5,277882.0,286579.0,1.0,0.0915066571093047,2888.6666666666665,196024.5,10589.0,5.0,3.75,54.0,3.095695936834452,0.0,0.0,436.25,915.0,3.75
1151,312,2010-08-13 18:49:29.650,2019-08-23 20:59:28.987,11.0,1,556.33,90.20388333333334,10.967566666666668,11.57805,220814.2796666667,4.0,1.0,2.5,62775.0,62775.0,1.0,0.0192484753603475,313.0,23896.0,288.6666666666667,10.0,4.25,12.0,5.9651767227244274,0.0,0.00735230199814991,472.25,432.0,3.875
1154,8983,2010-08-13 19:50:33.517,2019-08-27 10:09:21.107,186.0,0,262698.48000000004,1956.2450000000001,315.69171666666665,2058.0817166666666,2372.118066666667,4.0,1.0,2.5,0.0,24417.0,1.0,0.00150022068246239,23632.75,24417.0,0.0,2.0,5.25,3.0,4.9916597106239795,0.0,0.0,818.0,652.0,3.0
1162,2265,2010-08-13 22:26:41.327,2017-07-29 04:34:09.573,13.0,0,817.96,322470.99205000006,13725.511116666667,36779.62288333334,64489.765550000004,0.0,5.0,0.0,286579.0,286579.0,5.0,0.01382192613608746,0.0,168631.0,0.0,1.6,0.0,18.8,0.0,12.597618822618822,0.0,0.0,1063.8,0.0
1171,280,2010-08-14 04:06:44.440,2019-05-29 03:46:11.300,6.0,0,301.853,17017.31366666667,10.979666666666668,35872.44511666666,743419.4234500001,1.0,4.0,0.4,5730.0,5730.0,4.0,0.0007168799020957116,14491.0,2534.4285714285716,0.0,2.25,-1.0,8.0,0.0,10.23067283548187,0.0027359916271383453,350.0,706.75,-0.5
1178,943,2010-08-14 15:33:41.050,2011-10-06 22:48:01.040,15.0,0,2246770.27,4292.022716666667,6280.330566666667,7088.801,17254.230883333334,4.0,1.0,2.5,20245.0,20245.0,1.0,0.008780033384613604,641.6666666666666,15393.5,955.75,2.0,10.75,6.0,14.38459824488215,0.0,0.0,680.0,787.0,10.375
1179,64,2010-08-14 16:34:49.063,2011-09-11 19:36:26.490,5.0,1,565757.094,33.59805,208847.85021666667,77472.51223333334,287.13733333333334,4.0,1.0,2.5,64.0,64.0,1.0,0.003482654061006812,968.5,64.0,64.0,1.0,7.25,6.0,11.236102527122116,0.0,0.003482654061006812,870.75,842.0,7.25
1190,2368,2010-08-15 00:06:36.473,2019-09-01 03:03:11.733,16.0,0,364467.42000000004,168762.13528333334,52787.50066666667,6779.566216666667,6052.519666666668,2.0,3.0,0.75,62775.0,62775.0,2.0,0.027910351949538083,492.0,62775.0,3368.5,1.0,2.0,5.0,0.0,2.0,0.0,553.0,1415.6666666666667,2.0
1195,3297,2010-08-15 12:14:30.677,2019-09-01 04:27:30.190,61.0,0,318223.216,10049.252733333333,619.3084333333334,16458.405566666668,13473.031933333335,5.0,0.0,0.0,0.0,0.0,0.0,0.0,817.5,0.0,3297.0,0.0,19.8,0.0,27.941009287425537,0.0,0.0,284.6,0.0,19.1
1197,2703,2010-08-15 13:28:43.293,2019-08-30 19:05:40.710,30.0,0,186934.26700000002,11476.900116666668,8816.258166666667,33173.10671666667,8.260166666666667,2.0,3.0,0.75,286579.0,286579.0,3.0,0.0021927553798644145,8983.0,89611.75,0.0,1.6666666666666667,3.0,11.333333333333334,1.4142135623730951,2.3094010767585034,0.0,298.0,810.3333333333334,3.0
1208,733,2010-08-15 22:52:37.493,2019-08-03 18:40:56.983,11.0,0,17543162.514000002,30124.53221666667,83963.39771666666,58350.87716666667,83976.66711666668,4.0,1.0,2.5,312479.0,312479.0,1.0,0.02718733432718144,262.0,312479.0,733.0,1.0,4.0,0.0,1.8257418583505538,0.0,0.0,2001.5,1304.0,4.0
1242,37608,2010-08-16 14:23:14.757,2019-08-31 20:21:03.163,297.0,0,19042.27,4373.267666666667,16450.337666666666,5827.779216666667,12.843616666666668,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6216.333333333333,0.0,0.0,0.0,3.8,0.0,2.16794833886788,0.0,0.0,500.4,0.0,2.6333333333333337
1249,195,2010-08-16 16:28:19.910,2018-02-13 16:49:47.570,5.0,1,616.7130000000001,263242.3614,24667.043433333336,134316.8085,37085.267283333334,0.0,5.0,0.0,173217.0,173217.0,5.0,0.0033076340093707263,0.0,47460.22222222222,0.0,1.8,0.0,3.6,0.0,2.701851217221259,0.00012290698116979013,0.0,1147.2,0.0
1252,471,2010-08-16 17:10:14.067,2016-03-29 18:08:04.480,5.0,1,16076653.833,9400.436283333334,10725.211766666667,9170.653116666666,684039.8613833335,0.0,5.0,0.0,222063.0,286579.0,5.0,0.005865647232819329,0.0,117627.71428571429,0.0,2.0,0.0,13.8,0.0,20.327321515635056,0.0,0.0,311.4,0.0
1265,495,2010-08-17 05:52:51.497,2019-08-30 16:28:56.127,5.0,1,649193.223,172.93221666666668,4045.10395,4556.355783333333,33694.37905,4.0,1.0,2.5,0.0,107228.0,1.0,0.0012135515603775172,558.0,54389.0,0.0,2.0,8.25,7.0,3.2015621187164243,0.0,0.0012135515603775172,2659.75,2501.0,8.25
1268,217,2010-08-17 07:11:56.047,2019-07-19 06:22:10.357,5.0,1,692455.03,4539.7136,13213.327733333335,156680.02366666668,832661.8733833334,0.0,5.0,0.0,5730.0,71134.0,5.0,0.0069786897798390845,0.0,15835.454545454546,0.0,3.8,0.0,11.4,0.0,7.956129712366434,0.0030974655748951486,0.0,299.2,0.0
1269,13519,2010-08-17 07:15:27.567,2019-08-31 18:20:56.887,124.0,0,3139423.74,25569.259833333334,1304.9196000000002,1588.3495,671.6675,5.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,4655.0,0.0,3.8,0.0,2.8635642126552705,0.0,0.0,1872.0,0.0,2.8
1277,50225,2010-08-17 15:45:10.040,2019-08-23 21:33:40.280,750.0,0,1776199.6300000001,22.492216666666668,96.34623333333334,1288.0519333333334,73.3545,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.0,0.0,26742.666666666668,0.0,9.0,0.0,4.795831523312719,0.0,0.0,639.0,0.0,9.0
1281,17421,2010-08-17 18:07:56.887,2019-08-31 19:29:18.637,387.0,0,354.403,7.639383333333334,647.1261666666667,2015.2937833333335,157.34745,0.0,5.0,0.0,286579.0,286579.0,5.0,0.02385735212020288,0.0,140457.14285714287,0.0,2.0,0.0,3.8,0.0,1.9235384061671346,0.008263009385263777,0.0,611.8,0.0
1284,12322,2010-08-17 20:14:32.630,2019-03-22 23:51:28.243,117.0,0,41590.463,1015.2312833333333,401.30988333333335,3765.0783333333334,49.53256666666667,2.0,3.0,0.75,20245.0,182029.0,3.0,0.007575739082791801,0.0,28536.30769230769,0.0,4.666666666666667,98.5,73.0,137.88582233137677,119.52823934116992,0.01036469426286288,834.5,1003.0,49.142857142857146
1301,12130,2010-08-18 12:25:38.470,2018-03-21 09:37:43.233,159.0,0,0.017,5502.8366,3521.0440000000003,2458.7267833333335,5720.418283333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.6,0.0,39094.166666666664,0.0,9.4,0.0,7.956129712366434,0.0,0.0,431.6,0.0,4.4
1303,182029,2010-08-18 13:13:11.840,2019-08-31 19:40:43.997,636.0,0,0.013000000000000001,4133.4608333333335,3210.5774,67939.86555,5033.29895,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.4,0.0,59325.083333333336,0.0,11.8,0.0,15.385057685949702,0.0,0.0,332.8,0.0,7.42
1306,2093,2010-08-18 18:06:31.980,2019-08-21 00:46:27.397,8.0,0,6725151.507,20234.706000000002,741448.5650000001,3586.9703833333338,1450.7256666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14165.5,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,348.6,0.0,3.0
1307,3054,2010-08-18 19:03:22.787,2019-08-26 12:03:45.983,42.0,0,2287.6800000000003,12.436833333333334,1304.5557166666667,4031.28795,68870.60855,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2123.0,0.0,0.0,0.0,18.8,0.0,23.920702330826327,0.0,0.0,1164.2,0.0,11.05
1310,2519,2010-08-18 20:16:56.683,2019-07-13 15:01:29.270,32.0,0,66.254,112.92343333333335,13.774833333333333,124.66006666666667,12.36905,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3665.5,0.0,2519.0,0.0,6.2,0.0,8.46758525200662,0.0,0.0,1026.0,0.0,2.84
1312,1255,2010-08-18 20:57:31.987,2019-07-30 17:59:01.587,29.0,0,3.196,191.592,1075.9708333333335,14.20495,8632.275000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12918.5,0.0,1433.6666666666667,0.0,3.8,0.0,2.04939015319192,0.0,0.0,500.4,0.0,2.6266666666666665
1313,4187,2010-08-18 20:58:33.807,2019-01-07 00:17:13.167,81.0,0,130.76000000000002,11603.487883333333,1015.0506166666668,726.1067166666668,7107.050883333333,2.0,3.0,0.75,29569.0,80046.0,3.0,0.007272211313007447,5175.5,29080.25,42116.5,1.6666666666666667,1.0,5.666666666666667,0.0,4.725815626252609,0.005793361071770436,496.0,429.6666666666667,0.5
1318,1815,2010-08-18 21:38:29.043,2017-11-04 00:19:36.090,19.0,0,17747579.727,3822.6873333333338,996.2873833333334,34.877833333333335,8713.384283333335,3.0,2.0,1.3333333333333333,106097.0,173285.0,2.0,0.020025542579560227,180.0,64799.833333333336,1815.0,4.0,3.0,7.0,2.0,5.656854249492381,0.08379292368754154,609.6666666666666,423.5,3.0
1321,29569,2010-08-18 22:44:53.373,2019-08-30 21:32:26.743,98.0,0,8488.667000000001,26.480283333333333,4096.6866666666665,104.62571666666668,2995.5965,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.333333333334,0.0,29569.0,0.0,8.2,0.0,3.8340579025361627,0.0,0.0,1185.8,0.0,8.2
1330,213,2010-08-19 06:29:01.440,2016-04-12 20:26:11.783,6.0,0,719.087,76.44921666666667,226417.86683333336,24464.852716666668,2077.997066666667,4.0,1.0,2.5,0.0,5145.0,1.0,0.01308057876328796,2697.0,2679.0,213.0,2.0,2.0,2.0,2.160246899469287,0.0,0.01308057876328796,785.25,571.0,2.0
1352,726,2010-08-20 04:06:08.253,2011-12-17 23:56:10.513,15.0,0,237729.434,38740.61833333333,267.4329333333333,1587.1590666666668,1516.4632166666668,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6745.0,0.0,4745.75,0.0,21.2,0.0,26.53676694701146,0.0,0.0,489.2,0.0,13.75
1356,1463,2010-08-20 09:48:44.013,2019-08-23 18:05:19.843,14.0,0,5143.957,2096.5743333333335,603.8042166666668,2505.5181666666667,152.71006666666668,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0,0.0,1463.0,0.0,11.0,0.0,16.926310879810757,0.0,0.0,1043.4,0.0,11.0
1358,325,2010-08-20 10:44:19.170,2019-01-30 05:23:30.853,6.0,0,15969.543000000001,260932.36023333334,1501.1912166666668,158631.0486166667,46733.896666666675,0.0,5.0,0.0,286579.0,286579.0,5.0,0.056200047816874016,0.0,77701.0,0.0,2.2,0.0,4.0,0.0,4.527692569068709,0.0,0.0,491.8,0.0
1369,4755,2010-08-20 22:14:42.307,2019-04-24 13:31:50.907,152.0,0,4658.616,225.6931166666667,1016.6455000000001,354.34883333333335,594.81005,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.25,0.0,19533.666666666668,0.0,12.4,0.0,22.165288177689007,0.0,0.0,671.0,0.0,4.270588235294118
1374,4790,2010-08-21 04:02:37.177,2019-08-29 02:53:00.583,9.0,0,47597732.013000004,399.2252833333333,78775.4985,3024.8517166666666,14.974716666666668,4.0,1.0,2.5,0.0,38588.0,1.0,0.04026251157547208,1822.0,38588.0,0.0,1.0,51.75,2.0,101.50328401912259,0.0,0.0,1845.5,1022.0,51.75
1382,3334,2010-08-21 11:39:05.097,2019-09-01 04:06:38.393,38.0,0,83719.723,5365.632216666667,7.259116666666667,40.01128333333334,1816.3215500000001,0.0,5.0,0.0,113632.0,222063.0,5.0,0.06777060463578044,0.0,32361.846153846152,0.0,8.2,0.0,12.8,0.0,18.157643018850216,0.014808545020702783,0.0,249.2,0.0
1386,484,2010-08-21 16:24:00.610,2019-08-18 18:46:15.200,11.0,0,510266.66000000003,13164.087000000001,107.61355,2955.664233333334,253017.27688333337,5.0,0.0,0.0,0.0,0.0,0.0,0.0,922.6666666666666,0.0,501.6111111111111,0.0,3.8,0.0,4.43846820423443,0.0,0.0,1223.8,0.0,3.733333333333333
1389,630,2010-08-21 20:09:01.487,2019-07-31 15:11:05.083,6.0,0,5529835.98,172673.3425,9198.789,51901.997500000005,13089.360716666668,0.0,5.0,0.0,173217.0,173217.0,5.0,0.0070802946478778295,0.0,37769.125,0.0,2.4,0.0,19.8,0.0,33.19186647358054,0.0,0.0,1101.0,0.0
1392,1550,2010-08-21 21:53:38.950,2019-08-24 04:22:49.077,18.0,0,548469.5970000001,979.0209333333333,14255.878,3340.623333333334,8104.836166666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22457.5,0.0,1550.0,0.0,6.4,0.0,8.590692637965812,0.0,0.0,780.0,0.0,6.4
1393,485,2010-08-21 22:04:55.070,2019-07-27 09:38:10.093,6.0,0,1063983.48,1266.5770000000002,188581.1821166667,163929.07783333334,107049.88433333334,0.0,5.0,0.0,63972.0,111821.0,5.0,0.017522843508916704,0.0,42127.545454545456,0.0,2.6,0.0,14.2,0.0,17.10847743079436,0.05565898850920182,0.0,831.0,0.0
1403,706,2010-08-22 10:46:21.520,2019-08-31 18:59:59.350,13.0,0,3303517.0730000003,178115.37245000002,16101.326333333334,3278.813,1380.060216666667,3.0,2.0,1.3333333333333333,46341.0,46341.0,2.0,0.011549018896408475,4433.333333333333,18099.5,706.0,2.5,5.666666666666667,19.0,4.041451884327381,4.242640687119285,0.0,430.0,2298.0,5.666666666666667
1412,143,2010-08-22 19:12:52.900,2019-01-29 18:30:12.120,6.0,0,37733277.0,4610.194166666667,21724.44595,14431.043500000002,50367.67055,0.0,5.0,0.0,459272.0,459272.0,5.0,0.004094478731912639,0.0,140084.0,0.0,2.2,0.0,0.0,0.0,0.0,0.03084706027515578,0.0,561.2,0.0
1415,1639,2010-08-22 19:46:32.427,2019-08-31 20:02:45.293,48.0,0,502.713,686.0415,117.43021666666667,301.20223333333337,1287.5,3.0,2.0,1.3333333333333333,315958.0,315958.0,2.0,0.024390605795573797,2519.0,82001.25,0.0,2.0,1.6666666666666667,3.5,2.0816659994661326,2.1213203435596424,0.018237850762305056,517.6666666666666,568.0,0.41935483870967744
1417,3002,2010-08-22 20:16:05.520,2019-08-14 16:47:40.310,65.0,0,0.017,7.537433333333334,1195.88745,1844.8188833333334,25.422333333333334,2.0,3.0,0.75,32084.0,286579.0,3.0,0.03825313245338378,3334.0,54017.6,2345.5,3.3333333333333335,0.5,3.6666666666666665,2.1213203435596424,2.8867513459481287,0.00013202517712206205,1095.0,1231.3333333333333,0.0
1421,29424,2010-08-22 22:34:02.617,2019-09-01 04:28:51.833,12.0,0,713.356,37353.2344,9736.774333333335,607.8339333333333,4489.519066666667,4.0,1.0,2.5,0.0,30582.0,1.0,0.021785361181318474,11044.75,18912.5,29424.0,5.0,14.0,26.0,8.12403840463596,0.0,0.0,806.25,1366.0,14.0
1423,1225,2010-08-22 23:51:37.520,2019-08-24 19:57:59.500,6.0,0,977.5870000000001,352983.5199333334,8492.202283333334,20369.654666666665,6747.293000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,814.5,0.0,1225.0,0.0,18.6,0.0,33.28362960976462,0.0,0.0,778.4,0.0,18.6
1424,42262,2010-08-23 00:02:56.473,2019-07-10 04:20:57.997,785.0,0,0.9840000000000001,1359.1210500000002,4509.83595,262.2264333333334,5668.752283333334,4.0,1.0,2.5,71134.0,71134.0,1.0,0.023549017476118355,12163.5,50351.5,42262.0,2.0,6.25,27.0,4.349329450233296,0.0,0.00596381751911155,1302.5,2060.0,6.25
1427,1030,2010-08-23 05:41:24.527,2017-09-25 18:14:32.867,28.0,0,9049328.07,101172.73083333335,1385.1288333333334,47044.68621666667,2633.0853833333335,1.0,4.0,0.4,182029.0,222063.0,4.0,0.0015831576616515946,1030.0,110237.11111111111,1030.0,3.0,1.0,11.0,0.0,8.082903768654761,0.0007219545041117114,368.0,877.25,1.0
1430,1832,2010-08-23 08:00:34.867,2019-08-21 12:01:09.360,45.0,0,137.84300000000002,206.01628333333335,1675.6002166666667,1123.1406666666667,219.57921666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,58427.0,0.0,27735.916666666668,0.0,3.8,0.0,2.1679483388678804,0.0,0.0,864.4,0.0,3.0666666666666664
1438,1672,2010-08-23 13:15:05.410,2019-08-20 11:29:25.400,38.0,0,18746836.703,9868.593233333335,2038.79855,61621.70195,11164.83305,2.0,3.0,0.75,63972.0,63972.0,3.0,0.01751934792987005,1621.0,43945.5,0.0,1.6666666666666667,5.0,10.0,4.242640687119285,7.0,0.0,560.5,1117.3333333333333,5.0
1453,644,2010-08-23 20:06:28.677,2019-06-29 23:11:34.837,6.0,0,85482.56300000001,30099.63661666667,638049.10055,92317.77,349.1617166666667,0.0,5.0,0.0,106097.0,106097.0,5.0,7.15570531397274e-05,0.0,34581.0,0.0,2.0,0.0,14.0,0.0,23.075961518428652,0.058981217431309,0.0,543.6,0.0
1457,2534,2010-08-24 02:13:09.157,2019-08-27 22:05:25.777,37.0,0,0.016,33.95961666666667,1657.361216666667,155598.38100000002,39.26311666666667,3.0,2.0,1.3333333333333333,173217.0,173217.0,2.0,1.4152074272126507e-05,2171.0,76906.0,24581.166666666668,2.5,6.666666666666667,16.5,7.637626158259733,10.606601717798213,0.0,1052.3333333333333,578.5,2.5
1461,5354,2010-08-24 05:01:45.113,2017-04-13 04:21:12.463,67.0,0,513050.55000000005,1675.8050666666668,11375.663050000001,20.004,1503.9709500000001,4.0,1.0,2.5,19770.0,222063.0,1.0,0.055582832315858706,6525.0,86453.0,16571.75,6.0,10.5,83.0,8.698658900466592,0.0,0.0,864.5,2079.0,7.75
1470,1443,2010-08-24 13:31:38.867,2019-07-16 10:11:08.247,16.0,0,464.15000000000003,30680.8885,23995.12505,8847.633883333334,86722.68233333335,3.0,2.0,1.3333333333333333,286579.0,286579.0,2.0,0.08034338763876808,1256.0,107076.4,0.0,5.0,6.333333333333333,39.5,7.767453465154029,24.748737341529164,0.07739708445182869,161.66666666666666,350.0,6.333333333333333
1489,7243,2010-08-25 19:17:46.850,2019-08-29 13:00:24.603,75.0,0,1.453,15.951283333333334,33.53061666666667,9.285383333333334,18.472716666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26007.0,0.0,7243.0,0.0,5.8,0.0,3.8340579025361627,0.0,0.0,921.0,0.0,5.8
1491,3400,2010-08-25 19:35:13.977,2016-10-02 05:34:00.557,54.0,0,5478560.2360000005,89515.64673333334,1000.1703333333334,1524.1285,153.81416666666667,1.0,4.0,0.4,113632.0,173285.0,4.0,0.00694687544883328,1592.0,51042.71428571428,0.0,1.75,3.0,11.5,0.0,9.46924847422786,0.0009555485855029773,1610.0,842.0,3.0
1498,418,2010-08-26 04:05:38.233,2016-03-14 03:25:48.403,10.0,0,211.11700000000002,301.88455,268.29173333333335,743.9782666666667,152875.29123333335,0.0,5.0,0.0,113632.0,312479.0,5.0,0.00044409483325415856,0.0,57169.444444444445,0.0,1.8,0.0,4.6,0.0,3.7815340802378077,0.004105165022844559,0.0,422.2,0.0
1508,46708,2010-08-26 15:02:02.253,2019-08-31 20:29:08.193,216.0,0,3307612.7800000003,67658.53611666667,7099.6993833333345,10141.326283333334,8025.900283333334,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.75,0.0,31000.72222222222,0.0,7.2,0.0,8.318653737234168,0.0,0.0,446.4,0.0,7.1
1509,6131,2010-08-26 16:31:55.593,2019-08-29 20:52:21.420,31.0,0,456.317,113674.83488333334,35181.591283333335,48484.5975,20212.3925,1.0,4.0,0.4,113632.0,113632.0,4.0,9.316140299522705e-06,4349.0,27860.5,6131.0,1.5,9.0,6.0,0.0,5.656854249492381,0.0,1150.0,891.0,9.0
1515,229,2010-08-26 20:14:14.440,2019-02-19 11:22:59.720,5.0,1,9462774.81,23598.48971666667,142695.11333333334,328801.85023333336,6607.259166666668,0.0,5.0,0.0,312479.0,312479.0,5.0,0.013911405400194267,0.0,99838.88888888889,0.0,2.4,0.0,4.4,0.0,4.722287581247038,0.0003650992677222242,0.0,415.8,0.0
1523,3173,2010-08-27 03:24:19.053,2019-08-29 22:40:13.710,62.0,0,515402.467,15.534500000000001,904.04795,3019.4016666666666,1458.9077666666667,3.0,2.0,1.3333333333333333,14505.0,14505.0,2.0,0.007250403500059785,3135.6666666666665,9346.0,0.0,1.0,2.6666666666666665,4.5,3.0550504633038935,0.7071067811865476,0.0,325.0,1161.5,0.19603603603603603
1527,481,2010-08-27 14:09:50.373,2011-05-21 08:56:17.233,14.0,0,3852726.114,2878.260883333334,15930.985333333336,4027.7293833333333,5235.012900000001,3.0,2.0,1.3333333333333333,32084.0,32084.0,2.0,0.02506796028483052,406.0,14521.0,764.5,2.0,0.0,8.5,0.0,12.020815280171307,0.021315068687808844,238.33333333333334,337.0,0.0
