Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
3515,9131,2010-11-15 06:41:49.033,2019-09-01 02:59:09.770,45.0,0,-0.016,1315.2891666666667,86.18438333333333,732.4342833333334,1308.2485000000001,224.84810000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4054.4,0.0,8364.333333333334,0.0,16.333333333333332,0.0,35.607115393789854,0.0,0.0,814.0,0.0,16.203703703703706
3530,2166,2010-11-15 14:40:37.920,2019-07-20 09:29:50.913,6.0,1,23647538.227,12934.004766666669,38905.46356666667,38.97138333333334,8827.015216666668,1152.9028333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8932.333333333334,0.0,2166.0,0.0,2.8333333333333335,0.0,1.9407902170679516,0.0,0.0,483.6666666666667,0.0,2.8333333333333335
3532,169,2010-11-15 15:14:13.783,2011-01-19 15:31:00.670,6.0,1,1805200.2040000001,14407.730333333335,8534.8835,2731.8414333333335,4565.165233333333,30135.141883333334,0.0,6.0,0.0,315958.0,315958.0,5.0,0.0068093844030505495,0.0,50888.555555555555,0.0,1.6666666666666667,0.0,2.0,0.0,2.1908902300206643,0.04437157912842085,0.0,197.33333333333334,0.0
3533,2060,2010-11-15 15:21:49.147,2019-03-20 19:00:35.493,34.0,0,6629.616,2523.7935666666667,2672.012666666667,6327.353100000001,4825.322,20662.0799,0.0,6.0,0.0,275257.0,275257.0,6.0,0.00653507886015808,0.0,91753.0,0.0,2.0,0.0,4.5,0.0,3.2093613071762426,0.0012389968561074274,0.0,530.8333333333334,0.0
3537,3525,2010-11-15 18:11:01.690,2015-06-26 18:00:04.130,52.0,0,83593.71,2961.276616666667,2764.4612666666667,7381.9215,1265.2015000000001,21798.78595,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6063.0,0.0,3525.0,0.0,5.666666666666667,0.0,3.3266599866332394,0.0,0.0,435.3333333333333,0.0,5.666666666666667
3545,267,2010-11-15 19:25:33.123,2019-08-26 17:39:41.633,7.0,0,3133187.997,9073.429833333334,346.76666666666665,370.7631666666667,22.518500000000003,623393.8768333333,1.0,5.0,0.3333333333333333,312479.0,312479.0,5.0,0.048959480481160715,267.0,60871.11111111111,267.0,2.4,1.0,4.4,0.0,2.6076809620810595,0.010875805181709846,705.0,215.0,1.0
3557,2891,2010-11-16 01:24:42.643,2019-08-29 22:17:34.553,64.0,0,833.5400000000001,983.0411666666666,227.0186666666667,148.72595,1157.5556166666668,88.7195,2.0,4.0,0.6,68125.0,68125.0,4.0,0.0021692029454486042,2891.0,33777.333333333336,2891.0,1.5,0.5,4.25,0.7071067811865476,2.217355782608345,0.006723776180283266,773.5,925.75,0.5
3567,12914,2010-11-16 11:21:59.187,2019-09-01 03:53:15.790,178.0,0,1274.246,1257.8207333333335,752.6731000000001,95.9975,2146.841733333333,1654.0919333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4469.0,0.0,10199.5,0.0,5.833333333333333,0.0,6.177917664283546,0.0,0.0,482.0,0.0,4.0
3595,2442,2010-11-16 23:14:18.843,2019-08-18 03:28:19.333,73.0,0,-0.016,18509.4581,2849.872833333334,1673.9457333333335,464.13116666666673,4.071433333333333,2.0,4.0,0.6,286579.0,286579.0,4.0,0.01885332950191781,293.0,68483.33333333333,2442.0,1.5,1.0,3.75,0.0,1.707825127659933,0.0,362.5,705.0,1.0
3605,747,2010-11-17 08:11:26.870,2018-05-11 08:58:44.067,11.0,0,408.42,20728.681666666667,76611.68495,668.7842666666668,14819.751566666668,3845.6176,0.0,6.0,0.0,42262.0,42262.0,6.0,0.03133361069381318,0.0,16563.5,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,1.2110601416389966,0.0,0.0,677.0,0.0
3616,1107,2010-11-17 12:59:57.597,2019-01-18 23:05:00.353,24.0,0,943.4430000000001,47.525,164096.73305,8003.038950000001,31.69221666666667,3556.8787833333336,0.0,6.0,0.0,251314.0,251314.0,6.0,1.0273936850964154e-05,0.0,74821.0,0.0,2.0,0.0,7.5,0.0,9.772410142846033,0.0,0.0,1397.5,0.0
3620,192,2010-11-17 15:33:00.210,2019-08-04 13:18:06.247,11.0,0,967.373,2954.919666666667,31849.42078333334,204462.70995000002,18808.78005,5037.55055,0.0,6.0,0.0,275257.0,275257.0,5.0,0.01699315232605101,0.0,73414.16666666667,0.0,1.0,0.0,3.3333333333333335,0.0,2.9439202887759492,0.10116917847254774,0.0,294.8333333333333,0.0
3637,473,2010-11-17 20:48:21.860,2011-02-12 10:51:15.287,13.0,0,-0.013000000000000001,13789.671333333334,666.8402166666667,2942.124166666667,17289.916833333333,34574.311050000004,0.0,6.0,0.0,67044.0,312479.0,6.0,0.10648836570234549,0.0,84444.25,0.0,3.3333333333333335,0.0,10.333333333333334,0.0,16.169930941926335,0.033226408642172606,0.0,667.6666666666666,0.0
3638,871,2010-11-17 20:57:10.527,2019-04-05 20:00:00.030,33.0,0,0.0,28.12055,167.97261666666665,18.32255,60.287616666666665,5.03005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,871.0,0.0,1.0,0.0,1.2649110640673518,0.0,0.0,259.6666666666667,0.0,1.0
3643,4288,2010-11-17 22:16:13.937,2018-12-30 07:25:47.287,48.0,0,45.476000000000006,77150.38290000001,365722.1252666667,47530.9294,10390.994833333334,33066.985883333335,5.0,1.0,3.0,5435.0,5435.0,1.0,0.008135504970793536,1586.5,5435.0,3318.75,1.0,2.8,3.0,2.4899799195977463,0.0,0.0,573.6,451.0,2.3333333333333335
3656,427,2010-11-18 06:21:19.583,2011-05-06 07:40:30.837,7.0,0,1117.684,9920.8076,30283.6559,6.118266666666667,19793.476066666666,33547.83476666667,1.0,5.0,0.3333333333333333,275257.0,286579.0,5.0,0.0027365231706889905,0.0,132301.55555555556,0.0,2.0,20.0,6.6,0.0,4.39317652729776,0.0013033195942639382,577.0,746.8,10.0
3669,225,2010-11-18 14:06:08.613,2018-12-25 11:14:50.657,11.0,0,2422272.3370000003,10089.34855,3211.846,9527.289,25928.816733333337,14619.207433333335,0.0,6.0,0.0,30582.0,312479.0,6.0,0.04774753015952848,0.0,43333.375,0.0,3.5,0.0,2.6666666666666665,0.0,0.816496580927726,0.1310943139132748,0.0,142.16666666666666,0.0
3691,161,2010-11-18 23:10:13.523,2019-06-06 12:20:49.890,7.0,0,2500.9,1507.3722833333334,21144.03195,10239.395166666667,75042.3006,61785.644066666675,0.0,6.0,0.0,275257.0,275257.0,6.0,1.2566790119072079e-05,0.0,73338.07692307692,0.0,2.3333333333333335,0.0,1.5,0.0,1.378404875209022,0.07682045627726296,0.0,286.0,0.0
3694,3770,2010-11-19 01:25:33.350,2019-07-19 18:51:51.803,57.0,0,992.4100000000001,935.7677833333333,341658.38621666667,29.386216666666666,17678.985233333333,37.852000000000004,3.0,3.0,1.0,275257.0,275257.0,3.0,0.03112288247688348,3518.0,112022.25,0.0,1.3333333333333333,6.0,6.333333333333333,3.4641016151377544,3.055050463303893,0.0141375160902605,1172.0,964.3333333333334,6.0
3701,17171,2010-11-19 05:48:35.553,2014-03-26 02:54:37.303,292.0,0,16836238.59,25368.237666666668,22183.022833333336,4428.9059,707.4741,3488.308566666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.6,0.0,17171.0,0.0,4.333333333333333,0.0,3.204163957519444,0.0,0.0,727.1666666666666,0.0,3.9166666666666665
3709,234,2010-11-19 13:34:08.097,2019-04-08 14:35:47.720,6.0,1,3021710.006,129527.98878333335,41761.24928333333,14487.2836,217498.35373333335,237877.21238333333,2.0,4.0,0.6,46708.0,46708.0,4.0,0.007931209185873605,7386.0,21084.5,0.0,1.75,-1.0,2.0,4.242640687119285,3.366501646120693,5.546362810510095e-06,1238.5,507.5,-1.5
3711,1248,2010-11-19 14:32:16.830,2014-09-30 03:10:07.997,43.0,0,25819.887000000002,1240.7232166666668,3652.305116666667,984.5795,1845.1074333333336,3771.0785666666666,0.0,6.0,0.0,275257.0,312479.0,6.0,0.0008392986797850417,0.0,118504.3125,0.0,3.5,0.0,5.333333333333333,0.0,6.801960501698511,0.06292279971195448,0.0,1201.0,0.0
3731,3673,2010-11-20 02:23:30.837,2012-12-05 15:19:35.713,50.0,0,0.0,1610.07005,9485.622716666667,7871.70945,2625.71095,7694.364500000001,3.0,3.0,1.0,69037.0,82449.0,3.0,0.06925378279551359,2341.0,40371.0,0.0,2.6666666666666665,7.666666666666667,29.0,4.618802153517007,20.074859899884732,0.0,385.3333333333333,728.0,7.666666666666667
3733,264,2010-11-20 04:15:55.107,2019-04-19 17:11:35.493,14.0,0,1785939.773,89.01961666666668,3991.4678333333336,294.37676666666664,46003.550566666665,14319.9846,1.0,5.0,0.3333333333333333,312479.0,312479.0,4.0,0.044807417718645264,264.0,79751.7,264.0,2.0,1.0,4.2,0.0,7.19027120489902,0.05422492514983858,1618.0,1098.0,1.0
3736,14071,2010-11-20 06:18:16.530,2019-08-31 16:33:01.883,44.0,0,2673.44,10595.129383333335,6496.452666666667,339113.10178333335,3567.3450000000003,2132.0091666666667,4.0,2.0,1.6666666666666667,0.0,346372.0,2.0,9.36582122446925e-05,1043.0,279188.4,30389.5,3.5,7.0,22.0,4.320493798938574,9.899494936611665,0.0016719771913330163,1603.5,2358.0,6.375
3746,263,2010-11-20 14:22:08.297,2018-04-25 21:03:54.750,6.0,1,34.18,1207.8811,381.15650000000005,10403.234,168480.29511666668,307791.3788333333,1.0,5.0,0.3333333333333333,62775.0,173285.0,5.0,0.006690691005200049,0.0,30839.272727272728,0.0,3.6,2.0,6.6,0.0,5.683308895353129,0.0,271.0,230.4,2.0
3755,421,2010-11-07 15:17:38.820,2018-07-12 11:44:10.370,13.0,1,138.923,18897.9834,21078.2006,128300.57923333334,33702.0481,8445.120116666667,0.0,6.0,0.0,275257.0,312479.0,6.0,9.534588502230188e-05,0.0,84430.0,0.0,2.5,0.0,5.833333333333333,0.0,6.585337247754793,0.046201187209148155,0.0,237.83333333333334,0.0
3776,8352,2010-11-21 11:30:19.097,2017-08-28 13:12:24.980,49.0,0,484.17,108.99283333333334,1788.3862166666668,735.0662833333334,394.91005000000007,132.62988333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.3333333333333,0.0,8352.0,0.0,2.1666666666666665,0.0,1.834847859269718,0.0,0.0,539.5,0.0,2.1666666666666665
3787,3326,2010-11-21 17:59:01.543,2019-08-26 14:25:35.440,66.0,0,0.0,4377.174066666667,3857.175666666667,1905.9113333333335,8807.3685,80.66576666666667,1.0,5.0,0.3333333333333333,286579.0,312479.0,5.0,0.03385869232764289,363.0,97709.09090909091,3326.0,2.6,5.0,5.6,0.0,3.5777087639996634,0.02587365381478623,182.0,1332.6,5.0
3791,1149,2010-11-21 20:07:10.040,2017-03-14 17:26:39.183,21.0,0,328.673,3.6896166666666668,7.47545,2513.1388833333335,195.32845,16.301333333333336,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13783.666666666666,0.0,0.0,0.0,1.8333333333333333,0.0,2.228601953392904,0.0,0.0,557.8333333333334,0.0,1.25
3793,4221,2010-11-21 20:38:37.513,2019-08-18 14:35:10.773,83.0,0,967.864,9954.831933333335,8774.995499999999,2308.6447333333335,5872.331550000001,2786.9825,2.0,4.0,0.6,286579.0,286579.0,4.0,0.0051143808547585165,0.0,140351.4,0.0,2.75,0.5,7.25,0.7071067811865476,3.8622100754188224,0.047591723321077244,623.0,839.0,0.25
3796,674,2010-11-21 23:11:11.670,2018-01-15 05:05:26.943,6.0,1,5072106.29,96520.49945,1600.6921000000002,62.02161666666667,440935.4273833334,39803.2124,0.0,6.0,0.0,459272.0,467485.0,6.0,0.040487441807737286,0.0,116760.18181818182,0.0,3.0,0.0,18.666666666666668,0.0,34.69678179120748,0.08258528858003016,0.0,515.3333333333334,0.0
3800,195,2010-11-22 02:02:57.133,2011-02-24 19:43:43.200,14.0,0,-0.013000000000000001,1474.4621166666666,116.424,93.78043333333333,71935.4675,18699.640900000002,0.0,6.0,0.0,312479.0,312479.0,6.0,0.03562479255980166,0.0,167024.11111111112,0.0,2.1666666666666665,0.0,2.8333333333333335,0.0,3.3115957885386114,0.00014958563433019827,0.0,729.1666666666666,0.0
3806,588,2010-11-22 07:15:15.050,2019-08-13 17:38:43.577,16.0,0,1802.99,77647.44783333334,3808.92245,2184.1251,11823.704,3124.5320666666667,2.0,4.0,0.6,286579.0,312479.0,4.0,0.010158251592210704,169.0,101176.28571428571,588.0,1.75,5.0,3.0,4.242640687119285,2.0,0.0,761.5,678.75,5.0
3835,1339,2010-11-23 04:41:57.597,2019-08-31 01:48:37.153,15.0,0,3788370.7260000003,56290.84345000001,21382.422716666668,22.285566666666668,2809.6780500000004,6098.206783333333,1.0,5.0,0.3333333333333333,107228.0,113632.0,5.0,0.0008261696529909005,0.0,60057.57142857143,0.0,1.4,3.0,4.6,0.0,1.949358868961793,0.0,323.0,710.6,3.0
3840,906,2010-11-23 06:15:24.477,2011-05-05 06:42:22.873,11.0,0,0.0,21270.69466666667,397.60350000000005,4329.965933333334,61793.022566666674,4144.989266666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7358.0,0.0,906.0,0.0,10.333333333333334,0.0,5.750362307426087,0.0,0.0,3279.3333333333335,0.0,10.333333333333334
3852,1609,2010-11-23 13:46:48.850,2019-08-29 15:14:11.707,23.0,0,6342184.8270000005,5333.025766666668,11.312733333333334,126.32705000000001,296.3211166666667,1307.84255,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3166.25,0.0,0.0,0.0,8.833333333333334,0.0,8.232051182218601,0.0,0.0,969.6666666666666,0.0,6.0
3918,273,2010-11-24 16:54:27.883,2019-07-23 15:24:57.620,6.0,1,2567.857,2811.4547833333336,5903.677166666666,336832.8359333333,502504.5336666667,5385.873500000001,5.0,1.0,3.0,0.0,43942.0,1.0,0.012384964323046106,15010.0,43942.0,0.0,1.0,2.2,3.0,1.9235384061671346,0.0,0.0,991.8,2100.0,2.2
3936,5772,2010-11-24 21:22:35.677,2019-08-31 10:14:18.207,78.0,0,92706.603,13760.228716666667,677.0475666666666,14801.154333333334,8577.715600000001,4397.1249,5.0,1.0,3.0,0.0,3054.0,1.0,4.843336853023895e-06,6610.5,3054.0,0.0,2.0,1.2,30.0,1.7888543819998317,0.0,0.0,378.0,460.0,1.2
3947,920,2010-11-25 00:56:30.780,2010-12-13 07:06:18.943,19.0,0,270.96000000000004,205.77188333333334,105.7384,1254.0592666666669,68.64445,22.185716666666668,0.0,6.0,0.0,275257.0,275257.0,6.0,0.06568990641742942,0.0,105714.5,0.0,2.6666666666666665,0.0,15.5,0.0,25.390943267236057,0.0,0.0,618.0,0.0
3961,155,2010-11-25 03:51:08.067,2017-10-11 21:52:01.737,9.0,0,622.75,92.61571666666667,12639.526833333335,57741.31355,142576.1225,201944.37066666668,1.0,5.0,0.3333333333333333,467485.0,467485.0,5.0,0.00998910621373351,0.0,135712.44444444444,0.0,2.0,0.0,0.6,0.0,0.8944271909999159,0.0,1426.0,829.8,0.0
4009,1521,2010-11-25 15:00:43.233,2019-08-30 13:53:29.387,16.0,0,364647.234,33.77243333333334,5644.192950000001,17442.52405,1020.5799000000001,4307.511933333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11692.0,0.0,1521.0,0.0,4.166666666666667,0.0,1.9407902170679516,0.0,0.0,891.5,0.0,3.9444444444444446
4058,11758,2010-11-25 22:42:07.177,2019-08-29 13:48:32.850,21.0,0,564270.003,111593.48078333333,16644.876766666668,266.59423333333336,31.910050000000002,93934.97528333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7750.5,0.0,0.0,0.0,51.166666666666664,0.0,50.24506609276842,0.0,0.0,6318.0,0.0,51.166666666666664
4066,219,2010-11-26 01:39:51.517,2018-09-12 20:57:04.300,10.0,0,4148666.4400000004,269172.85626666667,67.87950000000001,52.89490000000001,20667.262933333335,104626.2449,0.0,6.0,0.0,459272.0,459272.0,6.0,0.039905486073207055,0.0,144166.1,0.0,1.6666666666666667,0.0,2.0,0.0,2.1908902300206643,0.0,0.0,372.3333333333333,0.0
4091,421,2010-11-26 11:15:11.047,2019-07-24 13:44:36.743,12.0,0,35957025.423,14095.896883333335,7268.284616666668,43779.92328333334,18752.1406,903.9772333333334,4.0,2.0,1.6666666666666667,254914.0,254914.0,1.0,0.2829921705499481,63.0,128229.5,421.0,1.0,3.0,1.5,1.632993161855452,0.7071067811865476,0.0,525.75,632.0,3.0
4143,837,2010-11-27 16:35:13.227,2018-07-17 06:42:22.153,22.0,0,499.896,145.00583333333333,8518.471450000001,4490.4355000000005,11292.828116666667,3074.8134333333337,4.0,2.0,1.6666666666666667,29569.0,31880.0,2.0,2.8888268128688884e-05,2731.0,23507.4,686.0,2.5,3.25,5.0,3.774917217635375,2.8284271247461903,0.0,1104.75,3353.0,2.375
4154,43602,2010-11-28 03:21:44.597,2019-08-30 17:41:59.937,400.0,0,0.0,4.280716666666667,23.158883333333335,13.974783333333335,966.3463333333334,69294.076,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6687.333333333333,0.0,43602.0,0.0,2.0,0.0,2.0976176963403033,0.0,0.0,425.3333333333333,0.0,1.527777777777778
4171,2141,2010-11-28 16:44:34.197,2019-08-22 23:40:32.490,24.0,0,502.55300000000005,323.4451666666667,5369.2921166666665,134.04233333333335,6.9776,64749.32316666667,4.0,2.0,1.6666666666666667,2141.0,2141.0,2.0,0.00017566241866240814,1208.5,2141.0,2141.0,1.5,5.5,4.0,5.972157622389639,5.656854249492381,0.00017566241866240814,869.25,1143.5,5.5
4175,468,2010-11-28 18:40:01.410,2019-08-19 21:48:20.667,19.0,0,6313167.993000001,36873.08900000001,493266.49606666673,14578.226333333334,293.6086666666667,1054.1763333333333,0.0,6.0,0.0,467485.0,467485.0,5.0,0.04461249586095178,0.0,117942.0,0.0,1.3333333333333333,0.0,2.1666666666666665,0.0,1.9407902170679516,0.13944743482432279,0.0,867.8333333333334,0.0
4179,86,2010-11-28 20:08:46.597,2011-01-06 13:51:57.607,6.0,1,275.56600000000003,1788.80645,20045.009166666667,1516.3007833333334,30230.3826,2170.13245,0.0,6.0,0.0,0.0,312479.0,6.0,0.014974603073187872,0.0,178721.25,0.0,1.8333333333333333,0.0,2.6666666666666665,0.0,1.505545305418162,0.0,0.0,579.5,0.0
4181,276,2010-11-28 21:38:42.810,2014-06-23 22:17:21.130,8.0,1,1800.4330000000002,13252.503833333334,39872.06173333334,34960.765666666666,70181.96900000001,133476.09433333334,3.0,3.0,1.0,286579.0,286579.0,3.0,0.1526834109474006,21524.0,120432.8,0.0,1.6666666666666667,0.3333333333333333,6.666666666666667,0.5773502691896258,3.055050463303893,0.1303732804307533,423.0,640.6666666666666,0.3333333333333333
4216,356,2010-11-29 18:50:21.797,2018-12-06 05:22:24.963,8.0,0,86684.486,45.623900000000006,70931.44138333334,19374.387383333335,4724.1205666666665,20083.495000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5308.666666666667,0.0,356.0,0.0,2.8333333333333335,0.0,3.371448748930742,0.0,0.0,328.8333333333333,0.0,2.8333333333333335
4219,525,2010-11-03 19:14:30.727,2010-11-29 21:27:57.813,25.0,0,-0.017,1314.0366666666669,88.4685,314.09683333333334,1210.1571166666668,1433.7792166666668,0.0,6.0,0.0,0.0,275257.0,6.0,0.04773269689737469,0.0,77346.16666666667,0.0,2.3333333333333335,0.0,3.6666666666666665,0.0,2.503331114069145,0.05762509688219414,0.0,473.0,0.0
4229,422,2010-11-30 00:38:17.470,2013-03-08 04:38:27.750,15.0,0,252.497,14020.499266666668,1760.1091166666668,1708.80405,4322.877283333333,888.63295,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,2.422120283277993,0.0,0.0,807.3333333333334,0.0,2.3333333333333335
4253,3509,2010-11-30 12:59:09.193,2019-08-28 19:14:07.150,25.0,0,798.36,137.7214,18984.1136,24673.444833333335,2513.7482833333333,91301.56378333335,5.0,1.0,3.0,50225.0,286579.0,1.0,0.0718955501447497,1135.5,77304.83333333333,3479.125,6.0,4.4,5.0,4.615192303685731,0.0,0.007261035685085978,741.8,1113.0,2.6399999999999997
4255,254,2010-11-30 17:09:14.717,2013-03-02 17:50:11.283,8.0,0,72344.53,17699.78566666667,13847.726883333333,23.113166666666668,1287.3418833333335,52070.07966666667,1.0,5.0,0.3333333333333333,30089.0,312479.0,5.0,6.517755747333662e-05,254.0,190177.5,254.0,1.4,1.0,0.8,0.0,1.0954451150103321,7.22140181146674e-05,1482.0,601.4,1.0
4266,287,2010-12-01 00:49:34.910,2011-09-16 15:50:30.027,13.0,0,1217.9,61609.02121666667,10543.535233333334,7213.3121,6545.943066666668,6192.368716666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1494.5,0.0,287.0,0.0,7.333333333333333,0.0,9.791152468768253,0.0,0.0,330.0,0.0,7.333333333333333
4280,129144,2010-12-01 08:36:11.887,2019-08-31 21:58:09.957,129.0,0,39554.22,3874.55955,12104.790216666668,2.2612833333333335,16919.660283333335,904.7842166666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13176.333333333334,0.0,0.0,0.0,8.166666666666666,0.0,8.424171571535487,0.0,0.0,447.0,0.0,5.9444444444444455
4284,15666,2010-12-01 12:00:29.107,2019-08-23 11:39:35.017,80.0,0,200.90300000000002,1910.4343833333335,271.8102333333334,695.1013333333334,1769.804666666667,2983.366666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,15666.0,0.0,5.166666666666667,0.0,5.879342366852493,0.0,0.0,549.1666666666666,0.0,4.583333333333333
4290,7386,2010-12-01 17:22:55.893,2011-05-18 04:20:22.050,159.0,0,187.20700000000002,6063.119166666667,6585.694116666667,1864.5742166666669,4098.939283333334,19191.02816666667,0.0,6.0,0.0,275257.0,312479.0,6.0,0.03183064399758935,0.0,141305.46153846153,0.0,2.1666666666666665,0.0,4.166666666666667,0.0,2.7141603981096374,0.0,0.0,631.6666666666666,0.0
4322,2343,2010-12-02 13:55:45.350,2019-08-31 03:20:12.387,42.0,0,415172.357,4417.407433333333,40481.18516666667,8464.507166666668,11588.81345,14547.664883333335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3159.75,0.0,17750.25,0.0,2.6666666666666665,0.0,1.7511900715418263,0.0,0.0,877.6666666666666,0.0,2.0833333333333335
4341,2333,2010-12-02 19:49:53.757,2019-08-24 02:44:33.840,63.0,0,143.116,43034.5705,40714.27506666667,28334.234433333335,13246.0364,2557.0473333333334,0.0,6.0,0.0,275257.0,275257.0,6.0,0.018435891772507033,0.0,103666.25,0.0,1.3333333333333333,0.0,4.333333333333333,0.0,3.8297084310253524,0.03901571143625534,0.0,291.0,0.0
4370,168,2010-12-03 14:38:43.377,2010-12-07 20:13:53.250,6.0,1,-0.017,4545.942333333334,44.81995,3.265666666666667,7.7377166666666675,22.101783333333334,4.0,2.0,1.6666666666666667,37288.0,57055.0,2.0,0.0013619321995421794,298.0,31608.0,168.0,2.0,3.0,3.0,1.4142135623730951,0.0,0.0,240.25,261.0,3.0
4396,4533,2010-12-04 09:18:12.123,2019-08-14 05:42:10.100,87.0,0,15355341.924,17.412716666666668,3143.27205,1255.5249000000001,2918.645216666667,1819.092666666667,3.0,3.0,1.0,459272.0,459272.0,3.0,0.018777685349837668,38456.333333333336,175819.6,0.0,1.6666666666666667,3.3333333333333335,6.666666666666667,0.5773502691896257,2.081665999466133,0.0,394.3333333333333,663.6666666666666,3.3333333333333335
4414,1545,2010-12-04 21:10:10.753,2019-08-28 18:56:19.453,19.0,0,3129272.7970000003,42458.245050000005,1810.5066166666668,45647.34771666667,1320.33095,61802.44878333333,2.0,4.0,0.6,69037.0,69037.0,4.0,0.0005409910008401139,1545.0,19912.625,1545.0,2.0,5.5,5.5,7.7781745930520225,3.696845502136472,2.1071327687430283e-05,2125.0,1174.0,2.75
4426,5353,2010-12-05 06:29:28.233,2014-04-13 16:47:13.543,89.0,0,-0.016,592.0634333333334,146.074,92797.50223333335,32519.0155,13191.674383333335,0.0,6.0,0.0,275257.0,275257.0,6.0,2.862412486743464e-05,0.0,95965.58333333333,0.0,2.3333333333333335,0.0,15.666666666666666,0.0,8.73307887670017,0.0008893959104390177,0.0,793.6666666666666,0.0
4437,3928,2010-12-05 12:36:58.013,2019-08-31 14:12:11.233,48.0,0,6992581.274,1312.0503333333334,18172.404833333334,1457.8520500000002,9304.553500000002,69718.49688333334,5.0,1.0,3.0,68125.0,68125.0,1.0,0.003168842252920088,35208.2,68125.0,0.0,1.0,1.8,2.0,0.4472135954999579,0.0,0.0,524.6,396.0,1.8
4447,240,2010-12-05 18:50:12.807,2019-01-11 08:45:44.227,11.0,0,2258.4100000000003,1309.3358333333335,70805.28816666667,12774.316933333334,149729.23123333332,8.884666666666668,0.0,6.0,0.0,111821.0,312479.0,6.0,0.05861134485098358,0.0,166752.85714285713,0.0,1.6666666666666667,0.0,2.1666666666666665,0.0,1.4719601443879746,0.0,0.0,704.1666666666666,0.0
4457,1592,2010-11-22 00:26:07.600,2011-07-27 15:23:28.683,8.0,0,3783.6730000000002,19992.622616666667,3477.2796166666667,1327.8754333333334,25590.304333333333,40.51723333333334,0.0,6.0,0.0,107228.0,286579.0,6.0,0.017686349395502687,0.0,72335.8125,0.0,2.6666666666666665,0.0,44.833333333333336,0.0,43.55877255693354,0.0,0.0,631.8333333333334,0.0
4460,2177,2010-12-06 00:51:34.697,2019-08-24 20:59:34.000,12.0,0,0.0,40205.285599999996,263355.8111166667,662.8691166666667,1371.2011666666667,1458.6961000000001,3.0,3.0,1.0,14505.0,32036.0,3.0,6.373021304066693e-06,2704.0,14765.0,0.0,2.3333333333333335,2.6666666666666665,8.0,2.0816659994661326,2.6457513110645907,0.0,1544.3333333333333,1390.6666666666667,2.5
4464,122,2010-12-06 05:08:25.753,2011-05-25 07:06:13.820,6.0,1,0.0,835.8754000000001,97.22083333333333,1302.0208333333333,9055.760383333334,233628.03783333336,0.0,6.0,0.0,312479.0,312479.0,6.0,0.004659776212435262,0.0,60858.71428571428,0.0,1.1666666666666667,0.0,0.5,0.0,0.5477225575051661,0.06674748362315369,0.0,460.5,0.0
4471,1492,2010-12-06 12:04:10.677,2019-05-03 21:54:04.247,16.0,0,8883.016000000001,65384.68128333334,3589.1660500000003,18954.046566666668,30057.955883333336,10416.715783333335,4.0,2.0,1.6666666666666667,61889.0,286579.0,2.0,0.0012918546508064667,3492.0,143991.5,1492.0,2.0,3.5,11.5,3.0,12.020815280171307,0.0,792.5,1722.5,3.5
4474,260,2010-12-06 13:11:46.117,2019-08-27 13:12:29.180,6.0,1,1082128.6500000001,127402.4985,89.46388333333334,337707.4496166667,1022.73855,40408.31088333333,0.0,6.0,0.0,459272.0,459272.0,6.0,3.70519543635199e-05,0.0,107528.7,0.0,2.0,0.0,4.333333333333333,0.0,4.131182235954578,0.0040479032340388745,0.0,373.3333333333333,0.0
4501,386,2010-12-07 12:40:13.807,2019-08-27 17:39:52.483,13.0,0,4675574.183,3221.0423333333333,3002.0657166666665,65.0369,32.984500000000004,2650.309,0.0,6.0,0.0,275257.0,275257.0,6.0,0.0002532155314565754,0.0,127317.75,0.0,2.3333333333333335,0.0,3.8333333333333335,0.0,4.9564772436345015,4.225343721500497e-05,0.0,227.83333333333334,0.0
