Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
2937,10454,2010-10-30 00:02:21.180,2019-08-08 21:41:52.790,46.0,0,2476.52,15555.031216666666,60.28578333333334,15601.981783333333,7263.714000000001,8003.389766666668,14349.279833333334,973.1724,5680.235833333334,24904.382766666666,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5169.75,0.0,10454.0,0.0,6.3,0.0,4.3982319680121975,0.0,0.0,418.7,0.0,6.3
2938,1478,2010-10-30 00:42:41.487,2018-10-24 19:56:10.360,27.0,0,0.0,4236.8945,1058.8258833333334,3007.9345000000003,263.9017166666667,748.4868333333335,562.9779500000001,863.0731166666667,2960.7589333333335,31.0519,1.0,9.0,0.2,312479.0,312479.0,9.0,0.009597945613063442,3173.0,137214.27272727274,0.0,1.8888888888888888,1.0,2.3333333333333335,0.0,3.9051248379533274,0.03290539115247513,140.0,450.55555555555554,1.0
2941,21524,2010-10-30 10:17:24.657,2019-09-01 04:16:08.820,181.0,0,-0.017,1711.0441666666668,14402.6445,5574.158716666668,300.387,1217.5327833333333,31761.88261666667,4193.2321,4209.6724,13698.856000000002,9.0,1.0,5.0,69037.0,129144.0,1.0,0.16268230585900323,3097.0,88408.33333333333,21524.0,3.0,8.333333333333334,34.0,6.4807406984078595,0.0,0.00028931063736387086,629.3333333333334,462.0,7.888888888888889
2947,3942,2010-10-30 15:58:17.117,2019-08-28 20:48:09.653,25.0,0,2772.0330000000004,174.61233333333334,11283.202166666666,6485.633716666667,35.50745,54.685383333333334,99028.03495,10391.704283333333,7019.485166666667,6709.143716666667,9.0,1.0,5.0,10542.0,10542.0,1.0,0.10365146848217971,1553.6666666666667,10542.0,5762.4,1.0,16.0,3.0,30.479501308256342,0.0,0.0,574.6666666666666,526.0,14.194444444444445
2954,630,2010-10-30 19:51:03.690,2015-04-28 23:15:48.677,16.0,0,38608.783,2248.3374,33091.950666666664,11627.536433333333,36261.01816666667,16199.432616666667,1040.644,5838.98495,5317.663333333334,82031.38093333335,7.0,3.0,2.0,275257.0,275257.0,3.0,0.019193370865614626,4569.8,66300.125,8365.666666666666,3.6666666666666665,4.285714285714286,10.333333333333334,8.440266301373153,5.033222956847166,0.05747952291995976,549.0,1267.3333333333333,4.357142857142857
2973,599,2010-10-31 14:24:27.477,2013-01-28 06:12:19.507,16.0,0,5748.18,2498.3321,22162.701,12230.052733333334,2364.2699333333335,47093.01833333333,20470.433166666666,26371.624450000003,36704.406833333334,233374.1336666667,0.0,10.0,0.0,312479.0,312479.0,10.0,1.97314548611917e-05,0.0,38996.88888888889,0.0,2.0,0.0,2.0,0.0,1.1547005383792515,0.006073808273678358,0.0,921.5,0.0
2985,1256,2010-11-01 05:38:53.760,2018-06-19 19:45:27.850,49.0,0,600121.76,59.897216666666665,27.750283333333336,739.7876666666667,3305.8568833333334,5657.695116666667,18346.043166666666,34.55461666666667,40.53738333333333,67.11616666666667,0.0,10.0,0.0,312479.0,312479.0,10.0,0.09727281259113695,0.0,129130.5294117647,0.0,2.0,0.0,2.8,0.0,2.14993539954628,0.044171631838134814,0.0,460.6,0.0
2987,846,2010-11-01 06:58:06.860,2019-08-31 14:31:24.200,99.0,0,-0.013000000000000001,1256.6022666666665,1300.27995,5961.714616666667,1483.7270500000002,53.67561666666667,1313.8001000000002,6062.23695,9796.076166666668,10173.914383333333,0.0,10.0,0.0,275257.0,275257.0,10.0,0.018096385147536663,0.0,50313.07692307692,0.0,1.5,0.0,4.2,0.0,3.190262963734773,0.004016268565201442,0.0,359.3,0.0
3008,474,2010-11-01 20:07:19.093,2014-05-17 16:21:18.047,13.0,0,118603.797,860.24555,11843.028400000001,4394.757933333333,1025.5277333333333,20432.614600000004,3947.151566666667,221.06238333333334,4151.03405,1494.6874500000001,1.0,9.0,0.2,82449.0,82449.0,9.0,0.006699077828672006,2467.0,23350.75,447.0,1.6666666666666667,2.0,4.666666666666667,0.0,2.6457513110645907,0.01674443544144779,262.0,520.5555555555555,2.0
3009,514,2010-11-01 20:14:46.180,2019-05-26 14:07:57.037,10.0,1,2059.083,3063.9962333333333,852.0588333333334,466.225,2449.0253833333336,7165.360383333334,30531.726283333333,49175.05245,1103.8474333333334,85124.51311666667,7.0,3.0,2.0,42262.0,222063.0,3.0,0.08124213813059132,494.0,42712.28571428572,1781.75,2.3333333333333335,3.142857142857143,10.666666666666666,3.236694374850748,7.505553499465135,0.0009059222948775258,544.0,231.66666666666666,2.857142857142857
3035,37288,2010-11-02 17:12:31.727,2019-08-31 18:47:41.370,360.0,0,77545.316,1689.4198333333334,3160.872283333333,1242.1687166666668,528.8959,51.48055,2157.2898333333337,3450.685,6.28045,122.04400000000001,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5207.333333333333,0.0,33796.875,0.0,3.4,0.0,2.2211108331943574,0.0,0.0,574.2,0.0,3.4
3060,10793,2010-11-03 05:45:08.207,2019-09-01 02:48:10.987,58.0,0,106.126,6170.541450000001,6175.98195,22.496933333333335,26.197566666666667,18568.273833333336,24143.59371666667,117.70195,2116.7643333333335,4881.838216666667,5.0,5.0,1.0,275257.0,275257.0,5.0,0.0037354420484765746,1817.5,53026.77777777778,28750.5,2.6,5.6,32.6,8.561541917201597,38.38359024374869,0.05060398487352479,1740.4,754.8,4.433333333333334
3100,385,2010-11-04 11:22:02.647,2015-04-17 05:23:28.870,14.0,0,8237380.2700000005,53.755166666666675,345.23738333333336,92717.11095000002,27.829166666666666,76.66921666666667,8484.639716666667,1678.3352333333335,1025.3757166666667,7197.93105,4.0,6.0,0.7142857142857143,57055.0,57055.0,3.0,0.01992430976103004,8841.666666666666,29619.0,751.0,0.5,2.5,2.1666666666666665,2.3804761428476167,2.041241452319315,0.0,798.0,833.0,1.6666666666666667
3111,30089,2010-11-04 14:50:48.090,2019-09-01 04:12:14.830,126.0,0,204609.01,3747.6657833333334,191.99388333333334,1264.2166166666668,462.79783333333336,3952.78605,7153.265383333333,8680.60945,6913.879666666667,2253.36305,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.25,0.0,30089.0,0.0,3.8,0.0,5.902918298980975,0.0,0.0,1335.2,0.0,3.8
3123,11160,2010-11-04 20:00:06.950,2019-08-28 07:32:54.903,216.0,0,1376.737,39.27005,14271.933216666666,9678.58545,8894.566383333333,1183.0697833333334,4884.953833333334,1195.4527166666667,22027.200616666665,17857.839500000002,2.0,8.0,0.3333333333333333,286579.0,286579.0,8.0,0.03759999837066673,3673.0,64323.666666666664,0.0,1.625,2.5,3.125,0.7071067811865476,3.563204817496262,0.0,223.5,674.375,2.0
3143,494,2010-11-05 03:16:49.943,2018-11-21 10:29:50.083,10.0,1,433078.54000000004,25490.117233333334,11611.362216666666,60205.301216666674,83.77033333333334,1846.52995,75371.23321666667,9874.995066666666,280494.23510000005,11780.368,1.0,9.0,0.2,459272.0,459272.0,9.0,0.05643638873223311,504.0,98556.57142857143,1478.4,2.2222222222222223,0.0,7.222222222222222,0.0,9.01079599394218,0.07245694244619752,198.0,392.1111111111111,0.0
3148,9232,2010-11-05 05:22:29.213,2019-09-01 01:20:24.880,95.0,0,5320308.430000001,13023.921283333333,8588.850883333334,1253.476116666667,4258.7177833333335,8371.838333333335,11330.381266666667,4350.494116666667,28805.20028333333,23378.134333333335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4397.0,0.0,9232.0,0.0,4.7,0.0,5.963779562212765,0.0,0.0,465.6,0.0,4.633333333333334
3162,575,2010-11-05 16:08:51.143,2019-08-20 23:34:04.007,20.0,0,357.997,8839.466783333333,26.757,88974.42616666667,49469.3631,61648.92416666667,12722.2965,53.455616666666664,49298.06621666667,13056.1304,3.0,7.0,0.5,4678.0,70061.0,6.0,7.294496273323005e-05,61522.0,19517.0,0.0,1.0,1.6666666666666667,2.857142857142857,0.5773502691896257,2.7945525240230875,0.0025993373157365183,207.66666666666666,557.4285714285714,1.3333333333333333
3163,388,2010-11-05 16:37:04.250,2019-08-26 17:05:52.820,14.0,0,174.977,36573.24800000001,940.1232166666667,19073.131333333335,26973.508000000005,467997.26905000006,61861.01778333334,26022.640616666667,59089.02371666667,6129.771,0.0,10.0,0.0,275257.0,286579.0,10.0,0.0017458349533681482,0.0,84527.8,0.0,2.1,0.0,5.4,0.0,3.864367132317184,0.011956950547999234,0.0,592.2,0.0
3188,514,2010-11-06 10:12:53.447,2019-01-29 16:05:18.590,15.0,0,1564.096,28118.855116666666,55625.24766666667,1222.4335,173.5712166666667,239.38578333333334,3963.6931166666673,1656.991266666667,20067.581116666668,3326.1526166666667,1.0,9.0,0.2,286579.0,286579.0,9.0,0.04492278895648104,0.0,66338.47619047618,0.0,3.3333333333333335,2.0,5.777777777777778,0.0,3.80058475033046,0.013088434500529739,1286.0,829.3333333333334,2.0
3189,858,2010-11-06 11:31:29.777,2019-08-02 19:35:31.393,13.0,0,1495.286,181790.16683333332,108744.95745000002,249.6967166666667,29956.73116666667,314.73333333333335,4627.283566666667,2454.7890500000003,3338.3677833333336,3825.719266666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4084.0,0.0,858.0,0.0,4.8,0.0,4.131182235954578,0.0,0.0,1544.7,0.0,4.8
3196,5608,2010-08-30 14:07:39.997,2019-08-23 18:45:51.213,164.0,0,23473599.450000003,3181.847883333334,138.63255,65.22061666666667,1155.2326666666668,30681.507500000003,208.09166666666667,4932.5902166666665,4354.63795,1750.7382833333334,0.0,10.0,0.0,459272.0,459272.0,10.0,0.0553804814446774,0.0,108310.8125,0.0,1.7,0.0,2.3,0.0,1.636391694484477,0.04769516181710052,0.0,469.8,0.0
3208,10917,2010-11-07 00:57:59.240,2019-08-30 23:40:05.883,132.0,0,960.8130000000001,218.6209,4327.412050000001,17976.311999999998,9557.639383333333,33083.46678333334,16842.43245,7258.283333333334,22303.16866666667,1404.80805,0.0,10.0,0.0,315958.0,315958.0,9.0,0.012003498119439456,0.0,73848.57142857143,0.0,1.5,0.0,7.9,0.0,5.486346689738081,0.0009631314021279918,0.0,990.0,0.0
3212,16650,2010-11-07 03:59:23.860,2019-08-18 07:31:57.833,211.0,0,212.60000000000002,1601.78845,5.252766666666667,17616.21566666667,2260.588566666667,2290.0408833333336,57.89083333333334,3707.255666666667,14.355666666666668,576.0452166666668,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8612.625,0.0,12717.125,0.0,4.5,0.0,3.100179206289712,0.0,0.0,659.1,0.0,4.133333333333334
3217,122624,2010-11-07 12:36:05.653,2019-08-31 18:44:29.510,561.0,0,3751.53,11833.984733333335,48677.582716666664,24786.243550000003,28937.398900000004,7126.0931,95.67378333333335,100356.21605,11609.07711666667,245.073,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7450.714285714285,0.0,122624.0,0.0,4.2,0.0,2.3475755815545347,0.0,0.0,738.5,0.0,4.2
3223,5058,2010-11-07 14:57:11.507,2019-08-03 21:49:51.630,37.0,0,6461.826,320.0470666666667,611.1132166666667,672.4796166666667,956.0203333333334,595.5698333333333,1782.8178833333334,484.25095,158.62826666666666,354.21173333333337,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4545.6,0.0,4940.25,0.0,2.6,0.0,2.2211108331943574,0.0,0.0,825.2,0.0,2.004545454545455
3225,4349,2010-11-07 15:25:50.007,2019-08-31 13:00:42.747,33.0,0,86.35000000000001,354.789,31.00871666666667,7378.852333333333,592.0888833333333,25012.321666666667,7340.215450000001,8401.216,16792.7475,88267.07483333333,8.0,2.0,3.0,68125.0,82449.0,2.0,0.00801751720609302,1462.6,56435.5,4728.666666666667,2.0,3.25,9.5,2.866057521105554,12.020815280171307,0.00369883813329503,1242.875,943.5,3.25
3237,1246,2010-11-07 20:29:35.120,2013-07-23 15:47:38.877,42.0,0,121.507,6890.501550000001,143.7916166666667,323.0522166666667,911.35155,0.9768333333333334,1496.4157333333335,9976.804600000001,15822.145783333335,1329.8143333333333,2.0,8.0,0.3333333333333333,275257.0,312479.0,8.0,0.025082925195819263,1246.0,68992.94736842105,3843.25,2.5,6.0,6.625,8.48528137423857,3.8890872965260113,0.15861624822843676,670.5,599.125,6.0
3249,9359,2010-11-08 00:27:00.800,2014-10-09 00:01:18.870,128.0,0,552.8430000000001,253.5535,1064.9475666666667,38.858216666666664,2379.0883333333336,1619.79895,1507.4887166666667,1221.7996166666667,322.40805,173.01711666666668,6.0,4.0,1.4,57055.0,57055.0,4.0,0.00035521184730970094,7920.666666666667,21246.333333333332,10839.6,1.5,2.6666666666666665,1.75,2.9439202887759492,1.707825127659933,0.005779774968314792,343.0,400.0,2.25
3274,3049,2010-11-08 16:28:15.167,2019-08-21 20:53:12.727,19.0,0,2797765.173,28022.071383333336,53635.294,14427.283116666667,27595.476450000002,1448.0877166666667,5514.301283333334,2300.1748833333336,9415.429716666667,132513.0851666667,9.0,1.0,5.0,0.0,0.0,1.0,0.0,4984.666666666667,0.0,3049.0,1.0,8.88888888888889,12.0,14.021808410868804,0.0,0.0,1166.0,808.0,8.703703703703702
3296,16352,2010-11-09 03:50:28.653,2019-08-31 22:54:20.820,43.0,0,464.014,65.4631,2259.8146666666667,120.60733333333334,370.16650000000004,2209.5342333333333,43590.427050000006,49426.48371666667,161.36828333333332,25346.16861666667,8.0,2.0,3.0,113632.0,113632.0,2.0,0.08636821649632934,12959.0,64992.0,16352.0,1.5,1.625,10.5,1.0606601717798214,2.1213203435596424,2.056935443060207e-05,579.125,1221.5,1.2708333333333333
3301,7979,2010-11-09 05:48:25.240,2019-08-30 23:36:34.723,64.0,0,1263232.9370000002,17376.4366,33298.536283333335,17343.994,8678.527383333334,837.8715666666667,17515.149383333333,4200.800833333334,1919.7572166666666,21078.580333333335,8.0,2.0,3.0,275257.0,275257.0,2.0,0.0590149519298627,1248.6666666666667,136388.66666666666,4200.5,2.5,4.25,12.0,10.010708552059924,4.242640687119285,0.0,886.75,1071.0,4.1875
3305,4570,2010-11-09 08:01:30.600,2019-08-19 22:55:24.390,19.0,0,100.2,104500.14611666667,18711.92305,27269.75671666667,24274.807500000003,1553.7270666666668,3778.6640500000003,12.461333333333334,3318.557166666667,6036.08855,5.0,5.0,1.0,69037.0,312479.0,5.0,0.011703570560417285,5541.0,72995.2,0.0,2.6,14.8,26.2,11.584472366059664,19.53714411064217,0.01689212487760079,2394.6,1117.0,14.466666666666669
3317,2266,2010-11-09 16:03:53.203,2019-08-14 12:36:26.240,42.0,0,554.69,12636.092233333335,1647.3127666666667,17345.469333333334,103675.52456666667,30120.883550000002,10128.471166666666,3220.015716666667,5890.353166666667,14377.419166666667,2.0,8.0,0.3333333333333333,286579.0,312479.0,8.0,0.00922071804014604,0.0,76138.84615384616,0.0,4.0,2.0,7.375,0.0,9.515964030437033,0.02264792311668329,562.0,587.875,2.0
3330,2310,2010-11-09 22:34:19.457,2019-05-22 06:42:06.520,50.0,0,27.846,1509.1909500000002,2702.5277166666665,105.16545,2276.2894499999998,6378.645716666667,1250.4351166666668,2348.8149333333336,1738.5510666666669,2540.213,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12191.5,0.0,3887.0,0.0,7.6,0.0,9.80022675474626,0.0,0.0,457.3,0.0,6.218181818181818
3333,95,2010-11-09 23:11:26.633,2010-12-03 02:47:29.780,10.0,1,-0.016,7408.586666666667,2335.9530000000004,10050.024216666667,88.24933333333334,120.8425,423.11378333333334,140.33350000000002,12592.339000000002,123.05283333333334,0.0,10.0,0.0,275257.0,312479.0,10.0,0.005989947610021386,0.0,123800.875,0.0,1.8,0.0,1.5,0.0,1.2692955176439846,0.017214419945774575,0.0,565.4,0.0
3348,659,2010-11-10 10:05:29.043,2018-07-22 15:10:40.910,14.0,0,0.0,23.868566666666666,22.985266666666668,39899.164000000004,56135.81295000001,45333.06661666666,93970.28860000001,3385.5662333333335,10481.995933333334,301668.1361666667,0.0,10.0,0.0,251314.0,346372.0,10.0,0.0030789950212707523,0.0,88509.57142857143,0.0,1.6,0.0,4.4,0.0,4.575295983139597,0.0,0.0,589.9,0.0
3406,910,2010-11-11 09:55:51.097,2019-07-09 08:41:05.443,11.0,0,3662.1760000000004,248.61578333333333,7492.926216666668,2257.9187833333335,13693.254883333335,2731.342166666667,18220.715833333332,60.01873333333334,397469.4891,350029.45766666665,4.0,6.0,0.7142857142857143,182029.0,182029.0,6.0,0.006555281508370276,2868.3333333333335,72285.33333333333,10158.0,2.0,1.0,11.0,0.0,15.836666315863324,0.002014488863584144,287.0,572.3333333333334,0.7916666666666666
3407,928,2010-11-11 12:39:42.217,2019-01-20 12:51:21.620,23.0,0,1234132.37,4679.852716666666,722517.85155,42.34861666666667,53.78600000000001,2258.265,1385.5970000000002,2832.598116666667,2875.155266666667,1749.0452833333334,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.5,0.0,0.0,0.0,1.5,0.0,1.7795130420052185,0.0,0.0,1459.6,0.0,1.5
3421,2056,2010-11-11 22:39:37.283,2014-09-26 21:52:33.463,38.0,0,513945.907,1717.0668833333334,1417.8820666666666,955.26255,66.43750000000001,33.16088333333333,220.07483333333337,13.038833333333335,311.2730666666667,736.6505000000001,9.0,1.0,5.0,8618.0,8618.0,1.0,0.09943438407856642,4631.142857142857,8618.0,3265.125,1.0,12.0,1.0,22.03973684053419,0.0,0.0,613.1111111111111,232.0,9.342592592592592
3431,8618,2010-11-12 03:36:34.277,2011-02-11 16:44:09.423,118.0,0,34447.183000000005,1560.7698833333334,12.812783333333334,59.575050000000005,147.95961666666668,175.85978333333335,4.910216666666667,374.93733333333336,138.23295000000002,704.4477166666668,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.0,0.0,7829.5,0.0,3.7,0.0,2.406010991015812,0.0,0.0,334.3,0.0,3.25
3457,6015,2010-11-13 00:25:03.633,2019-04-29 00:23:19.907,23.0,0,10050.414,52347.87983333333,250036.6841,145324.86311666667,9152.110283333335,971.8037166666668,8305.44445,29022.16216666667,15974.988383333335,3088.984383333334,10.0,0.0,0.0,0.0,0.0,0.0,0.0,61144.142857142855,0.0,0.0,0.0,5.0,0.0,7.46845216746936,0.0,0.0,972.9,0.0,5.0
3480,293,2010-11-13 21:19:15.163,2018-09-13 01:47:33.463,10.0,1,4150.054,12926.961833333335,14859.282666666668,210871.3232666667,3728.0827833333333,29861.42928333334,43409.264,156417.321,310955.64683333336,86707.93071666667,1.0,9.0,0.2,315958.0,315958.0,8.0,0.0010124815889715059,0.0,76520.4375,0.0,3.0,3.0,4.888888888888889,0.0,5.555277770832986,0.005073149402367977,935.0,798.5555555555555,3.0
3514,363,2010-11-15 04:39:01.060,2018-07-15 07:48:50.740,17.0,0,225.89700000000002,8501.821166666667,11755.64155,8157.554783333334,36.92066666666667,44798.0276,2701.869666666667,4274.80845,4830.101616666667,6589.591050000001,1.0,9.0,0.2,275257.0,312479.0,9.0,0.08362936580135052,3326.0,107431.875,363.0,2.111111111111111,1.0,2.5555555555555554,0.0,2.96273147243853,0.04182853118063854,352.0,583.0,1.0
3515,9131,2010-11-15 06:41:49.033,2019-09-01 02:59:09.770,45.0,0,-0.016,1315.2891666666667,86.18438333333333,732.4342833333334,1308.2485000000001,224.84810000000002,14953.531783333334,1440.6663333333336,28.46961666666667,2261.8183833333333,9.0,1.0,5.0,0.0,50225.0,1.0,0.11000555528054166,3934.3333333333335,29678.0,7907.375,2.0,11.555555555555555,2.0,29.052156164005755,0.0,0.0,647.6666666666666,3770.0,11.469135802469136
3533,2060,2010-11-15 15:21:49.147,2019-03-20 19:00:35.493,34.0,0,6629.616,2523.7935666666667,2672.012666666667,6327.353100000001,4825.322,20662.0799,2944.9131666666667,3637.2372666666665,2920.370616666667,25129.44871666667,3.0,7.0,0.5,275257.0,275257.0,6.0,0.00653507886015808,0.0,91753.0,0.0,1.7142857142857142,8.0,4.142857142857143,8.18535277187245,3.0783421635988546,0.0012389968561074274,1671.0,624.2857142857143,7.777777777777778
3537,3525,2010-11-15 18:11:01.690,2015-06-26 18:00:04.130,52.0,0,83593.71,2961.276616666667,2764.4612666666667,7381.9215,1265.2015000000001,21798.78595,202.49550000000002,115.87761666666667,1383.6714333333334,965.90995,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6777.75,0.0,3525.0,0.0,6.7,0.0,6.79950978625175,0.0,0.0,563.4,0.0,6.5
3557,2891,2010-11-16 01:24:42.643,2019-08-29 22:17:34.553,64.0,0,833.5400000000001,983.0411666666666,227.0186666666667,148.72595,1157.5556166666668,88.7195,5250.100433333334,14717.760166666669,2490.137,1647.2931166666667,2.0,8.0,0.3333333333333333,275257.0,275257.0,8.0,0.0038143450811612373,2891.0,54511.09090909091,2891.0,1.375,0.5,7.75,0.7071067811865476,8.430387213611755,0.006723776180283266,773.5,717.125,0.5
3567,12914,2010-11-16 11:21:59.187,2019-09-01 03:53:15.790,178.0,0,1274.246,1257.8207333333335,752.6731000000001,95.9975,2146.841733333333,1654.0919333333334,1612.7272333333335,2454.0511,1667.4701166666669,4720.88205,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5130.333333333333,0.0,13180.333333333334,0.0,5.4,0.0,5.541760650832108,0.0,0.0,410.0,0.0,3.9666666666666672
3595,2442,2010-11-16 23:14:18.843,2019-08-18 03:28:19.333,73.0,0,-0.016,18509.4581,2849.872833333334,1673.9457333333335,464.13116666666673,4.071433333333333,1300.0912833333334,837.52945,5567.880000000001,1979.90855,2.0,8.0,0.3333333333333333,286579.0,286579.0,8.0,0.017781255659671803,293.0,61646.07692307692,2442.0,1.75,1.0,4.125,0.0,2.356601669474803,0.0,362.5,739.0,1.0
3605,747,2010-11-17 08:11:26.870,2018-05-11 08:58:44.067,11.0,0,408.42,20728.681666666667,76611.68495,668.7842666666668,14819.751566666668,3845.6176,30476.526733333336,27241.41205,99199.11750000001,120032.40666666668,0.0,10.0,0.0,286579.0,286579.0,10.0,0.033928768560999883,0.0,55638.8125,0.0,2.2,0.0,12.1,0.0,33.73573772722334,0.03229764213049493,0.0,740.8,0.0
3616,1107,2010-11-17 12:59:57.597,2019-01-18 23:05:00.353,24.0,0,943.4430000000001,47.525,164096.73305,8003.038950000001,31.69221666666667,3556.8787833333336,25944.902500000004,11906.828716666667,11352.941283333335,16349.928000000002,0.0,10.0,0.0,251314.0,251314.0,10.0,1.5408169606786974e-05,0.0,59180.846153846156,0.0,2.0,0.0,5.9,0.0,7.880355321938219,0.014420846573104568,0.0,1228.2,0.0
3620,192,2010-11-17 15:33:00.210,2019-08-04 13:18:06.247,11.0,0,967.373,2954.919666666667,31849.42078333334,204462.70995000002,18808.78005,5037.55055,1691.6599,255019.5105,16891.6326,3602.704116666667,0.0,10.0,0.0,275257.0,275257.0,8.0,0.01969677656623843,0.0,64883.0,0.0,1.1,0.0,3.0,0.0,2.4494897427831783,0.10116917847254774,0.0,332.2,0.0
3637,473,2010-11-17 20:48:21.860,2011-02-12 10:51:15.287,13.0,0,-0.013000000000000001,13789.671333333334,666.8402166666667,2942.124166666667,17289.916833333333,34574.311050000004,1197.173,3875.0197833333336,26280.56266666667,1543.50555,0.0,10.0,0.0,67044.0,312479.0,10.0,0.02738150514206919,0.0,76792.0,0.0,2.7,0.0,8.4,0.0,12.402508706798887,0.08979044227976792,0.0,514.4,0.0
3638,871,2010-11-17 20:57:10.527,2019-04-05 20:00:00.030,33.0,0,0.0,28.12055,167.97261666666665,18.32255,60.287616666666665,5.03005,3877.8680000000004,28.75811666666667,39.01893333333333,448.0868333333334,10.0,0.0,0.0,0.0,0.0,0.0,0.0,833.4,0.0,2991.5,0.0,1.2,0.0,1.0327955589886444,0.0,0.0,317.0,0.0,1.0666666666666667
3643,4288,2010-11-17 22:16:13.937,2018-12-30 07:25:47.287,48.0,0,45.476000000000006,77150.38290000001,365722.1252666667,47530.9294,10390.994833333334,33066.985883333335,6900.57895,75.0211,3219.186066666667,18194.426166666668,9.0,1.0,5.0,5435.0,5435.0,1.0,0.008135504970793536,18444.14285714286,5435.0,3716.8333333333335,1.0,2.3333333333333335,3.0,1.8708286933869707,0.0,0.0,557.4444444444445,451.0,1.962962962962963
3669,225,2010-11-18 14:06:08.613,2018-12-25 11:14:50.657,11.0,0,2422272.3370000003,10089.34855,3211.846,9527.289,25928.816733333337,14619.207433333335,86517.12423333334,2529.723333333334,67711.95576666667,6486.363450000001,0.0,10.0,0.0,459272.0,459272.0,10.0,0.03766990776460301,0.0,75038.04347826086,0.0,3.1,0.0,2.9,0.0,1.66332999331662,0.09073867122132274,0.0,190.9,0.0
3694,3770,2010-11-19 01:25:33.350,2019-07-19 18:51:51.803,57.0,0,992.4100000000001,935.7677833333333,341658.38621666667,29.386216666666666,17678.985233333333,37.852000000000004,20962.021433333335,9749.6815,50812.64506666667,1378.2939333333334,7.0,3.0,2.0,275257.0,275257.0,3.0,0.03112288247688348,7789.5,112022.25,0.0,1.3333333333333333,6.428571428571429,6.333333333333333,2.878491668515698,3.055050463303893,0.0141375160902605,887.8571428571429,964.3333333333334,6.428571428571429
3701,17171,2010-11-19 05:48:35.553,2014-03-26 02:54:37.303,292.0,0,16836238.59,25368.237666666668,22183.022833333336,4428.9059,707.4741,3488.308566666667,3948.1148333333335,5850.420050000001,118.37671666666667,151.72106666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1939.375,0.0,17171.0,0.0,5.0,0.0,2.8284271247461903,0.0,0.0,724.7,0.0,4.6
3711,1248,2010-11-19 14:32:16.830,2014-09-30 03:10:07.997,43.0,0,25819.887000000002,1240.7232166666668,3652.305116666667,984.5795,1845.1074333333336,3771.0785666666666,2790.3599333333336,1485.6524,1418.2021666666667,5838.555216666667,0.0,10.0,0.0,275257.0,312479.0,10.0,0.001372874925758356,0.0,115224.33333333333,0.0,3.0,0.0,6.9,0.0,6.172519744804386,0.05402243183116151,0.0,1471.8,0.0
3731,3673,2010-11-20 02:23:30.837,2012-12-05 15:19:35.713,50.0,0,0.0,1610.07005,9485.622716666667,7871.70945,2625.71095,7694.364500000001,4072.134666666667,2487.8406666666665,10283.6955,3342.92105,6.0,4.0,1.4,275257.0,275257.0,4.0,0.07280568224081328,3782.75,86867.55555555556,3673.0,3.0,5.0,22.75,4.242640687119285,20.61350689879494,0.0,366.8333333333333,863.0,4.833333333333333
3733,264,2010-11-20 04:15:55.107,2019-04-19 17:11:35.493,14.0,0,1785939.773,89.01961666666668,3991.4678333333336,294.37676666666664,46003.550566666665,14319.9846,24639.549333333336,17076.228333333336,2819.2373333333335,6.717833333333334,1.0,9.0,0.2,312479.0,312479.0,8.0,0.06711151346949047,264.0,106180.15,264.0,2.2222222222222223,1.0,3.111111111111111,0.0,5.2783625407043715,0.05144803715059713,1618.0,851.5555555555555,1.0
3736,14071,2010-11-20 06:18:16.530,2019-08-31 16:33:01.883,44.0,0,2673.44,10595.129383333335,6496.452666666667,339113.10178333335,3567.3450000000003,2132.0091666666667,1500.4073333333333,242242.03445000004,6099.203100000001,122341.64990000002,8.0,2.0,3.0,0.0,346372.0,2.0,9.36582122446925e-05,1400.8,279188.4,15508.375,3.5,5.125,22.0,3.48209706929603,9.899494936611665,0.0016719771913330163,1379.0,2358.0,4.9375
