Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18,gap19,gap20,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
618,2277,2010-08-03 23:45:17.627,2019-08-28 04:39:49.960,30.0,0,4994707.176,20440.377500000002,1525.2584500000003,4490.959716666667,232.82206666666667,6578.475100000001,6028.229783333333,2482.7813833333335,4364.7469,1438.5141,225.53490000000002,11528.626766666666,134.55245000000002,31342.09361666667,17556.289333333334,12990.76055,3802.6695000000004,31876.972833333337,1454.4411666666667,8647.675616666667,17.0,3.0,4.5,286579.0,286579.0,3.0,0.0004685977911393521,4960.0,105273.6,2277.0,2.6666666666666665,6.294117647058823,16.0,7.523003936945275,18.24828759089466,0.00015672085229187662,985.4705882352941,1756.3333333333333,6.029411764705882
619,17526,2010-08-03 23:56:36.220,2019-08-31 17:25:07.013,48.0,0,0.9970000000000001,22.547433333333334,60.758783333333334,354.4406666666667,5192.841716666667,309.71773333333334,15448.861,404.78200000000004,9442.490266666668,15995.701166666668,5332.211283333334,77435.78438333333,12.22545,102224.98116666666,7112.036833333334,21627.652000000002,4454.471216666668,34542.48556666667,28032.735383333336,3607.5769500000006,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5767.818181818182,0.0,22281.79642857143,0.0,13.8,0.0,13.052928689318003,0.0,0.0,1382.45,0.0,11.345833333333333
622,315958,2010-08-04 00:09:17.070,2019-08-31 22:18:22.797,836.0,0,20553.627,26769.086100000004,96.05040000000001,22.404,738.4523833333334,293.37483333333336,2569.3573333333334,1904.69445,9040.848933333333,2296.7167833333338,1377.4218333333336,4104.147833333333,598.0738833333334,887.25995,33.96528333333334,6807.638666666667,1113.9296,9923.512733333335,649.1798333333334,8980.721500000001,16.0,4.0,3.4,33315.0,33315.0,4.0,0.0032684003860198743,17128.5,21223.6,192408.4921004921,1.5,5.6875,4.0,3.824809363441094,2.160246899469287,0.0034039713923871588,685.5,881.5,4.1022727272727275
627,3426,2010-08-04 00:50:23.620,2019-08-02 09:21:39.600,59.0,0,103858.36,18.88005,8.287783333333334,171062.76316666667,127.37550000000002,13.401050000000001,154.62595000000002,1445.6193333333333,5085.850616666667,1833.9065000000003,359.50005,1078.5966666666668,77.19778333333333,730.34205,642.4243333333333,136.52361666666667,9250.026000000002,1598.0186666666668,7550.227933333334,6878.6793333333335,16.0,4.0,3.4,107228.0,173285.0,4.0,0.009792835023291034,10893.555555555555,52929.666666666664,4804.0199999999995,3.25,8.9375,24.5,12.44973225950395,19.433647796197878,0.046822069341218055,1583.125,1289.25,8.394444444444444
628,20456,2010-08-04 00:56:24.607,2019-09-01 02:38:30.303,51.0,0,1438618.8860000002,57639.19045,205842.3726666667,96518.84633333333,18843.861,57517.54361666667,78164.72526666666,41363.14695,7490.7594500000005,7429.051100000001,726.2520666666667,47921.70393333333,36147.47878333333,8591.202716666668,4196.882116666667,72233.03733333334,32826.911,1733.0080500000001,4409.9525,5424.95795,14.0,6.0,2.142857142857143,111078.0,113632.0,6.0,0.00012743763482249087,2931.909090909091,90860.0,20456.0,1.5,11.214285714285714,9.833333333333334,8.349837137320717,5.636192568273964,0.0007217977400809288,1294.5714285714287,1864.1666666666667,11.214285714285714
630,69037,2010-08-04 01:09:14.567,2019-05-07 03:12:13.250,261.0,0,851.58,22.229333333333333,584.4527666666668,889.2005000000001,6605.427333333334,88.69706666666667,442.66238333333337,2122.8111166666667,4645.86005,22630.054783333333,649.9758833333333,9923.17995,8180.0066,3117.2138333333337,11240.881566666669,135.81293333333335,3231.8436166666665,23402.329550000002,621.5512333333334,1765.3712666666668,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7837.7692307692305,0.0,50935.01666666666,0.0,16.15,0.0,21.69228579836378,0.0,0.0,1250.65,0.0,14.283333333333331
633,1855,2010-08-04 01:43:29.663,2019-08-28 20:09:00.990,32.0,0,704835.8940000001,20121.405833333334,942.475,8.6281,131111.85423333335,177465.09500000003,95191.29226666667,149480.14483333335,5919.763233333333,69.69166666666666,24234.082716666668,12085.927166666666,4251.059333333334,2592.6644499999998,2999.1963333333333,42.5526,3955.9511166666666,7630.045,22.55645,655.1531,14.0,6.0,2.142857142857143,47313.0,73312.0,4.0,0.00017328521473758445,6765.714285714285,37758.0,2314.6,0.8333333333333334,4.785714285714286,5.833333333333333,5.13177988958654,3.65604522218567,0.0001825561285116396,596.9285714285714,862.5,4.571428571428571
640,20571,2010-08-04 04:57:59.487,2019-08-31 21:31:29.960,108.0,0,1021265.53,40571.632600000004,2822.3597833333333,18149.642116666666,3.1572666666666667,712.4632833333334,31156.949883333335,7237.3901166666665,14771.446883333334,11641.26445,25.76105,23039.149,10983.432116666667,629.4236166666667,4180.013166666667,14406.298166666667,5659.517000000001,28.52426666666667,668.6276666666668,2471.548166666667,15.0,5.0,2.6666666666666665,20245.0,20245.0,5.0,0.009630722003190175,9044.6,14955.0,65953.94444444445,1.6,13.733333333333333,10.4,17.32243246968123,6.18869937870632,0.012025202873749627,1081.6,893.2,12.366666666666667
642,20245,2010-08-04 05:06:33.263,2019-08-16 23:05:49.877,140.0,0,1041913.8740000001,644.3467166666667,3545.2118333333337,205.2045,4225.714883333333,17570.129399999998,2159.8247666666666,11210.543166666668,6476.101733333334,684.8637666666667,4814.2395,6875.013066666667,625.5468333333334,961.8908833333334,1079.8211666666668,145.81728333333334,7679.404266666667,761.6874000000001,1937.5987166666669,2480.313166666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10644.0,0.0,17963.233333333334,0.0,32.1,0.0,65.11277665873669,0.0,0.0,2122.05,0.0,25.191666666666666
647,22321,2010-08-04 06:20:11.793,2019-08-30 19:39:09.547,77.0,0,949450.9870000001,1314.0040000000001,70427.2735,4344.637883333334,11330.866116666668,27711.202883333335,2783.2964500000003,33.268950000000004,33139.360883333335,135207.74161666667,16778.7785,9561.703266666667,60320.23573333334,10327.520383333333,1077.1051666666667,1061.7038833333334,131233.77545000002,33148.012500000004,11657.695833333333,43682.15878333334,12.0,8.0,1.4444444444444444,275257.0,346372.0,8.0,0.00010779646691986285,1765.4,124510.0,26958.083333333336,2.625,5.333333333333333,20.125,4.579268169663901,43.82575074737943,0.014349910192763894,1063.75,339.875,4.958333333333333
660,13850,2010-08-04 07:52:01.190,2019-08-31 23:35:36.560,238.0,0,85389.64700000001,189.4312166666667,247.81,5918.274166666667,1308.96805,16113.887783333335,4214.2355,10886.276383333334,7674.041,2284.73945,4591.16905,1136.4286166666668,4548.543833333333,5578.799666666668,9115.77095,231423.91366666666,43249.090383333336,23736.069050000002,92809.94311666668,41769.38100000001,18.0,2.0,6.333333333333333,111821.0,111821.0,2.0,0.0006758204900031957,11715.9,79081.0,22594.4126984127,1.0,4.833333333333333,3.5,4.604984511693951,0.7071067811865476,0.0,1983.6666666666667,2998.5,3.2235449735449735
664,14505,2010-08-04 08:08:06.523,2019-08-29 09:10:58.633,206.0,0,30763.74,31.52216666666667,1109.5045,1511.1476666666667,2599.0314500000004,1596.47945,1353.4677166666668,405.08745000000005,172.76755,6849.640283333333,790.97805,971.3356666666667,2425.359,5806.5882833333335,422.37405000000007,642.5957166666667,2033.2897833333334,216.98328333333336,334.53633333333335,250.1112666666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2952.4,0.0,22765.9,0.0,5.4,0.0,4.36975249208754,0.0,0.0,1501.3,0.0,3.430119047619047
677,5585,2010-08-04 09:09:19.853,2019-08-30 12:54:29.033,39.0,0,7436467.454000001,9370.919216666667,25640.287000000004,5962.002216666667,8409.5015,14049.884066666667,19976.1536,69728.20983333334,15744.8999,7123.809433333334,2429.522116666667,3034.1996166666668,6313.703266666666,6767.7375,2621.8825666666667,4512.124266666667,5571.640066666668,8832.887266666667,43252.43156666667,4.092766666666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.7,0.0,16283.271103896104,0.0,18.9,0.0,41.85677333101789,0.0,0.0,742.2,0.0,17.73974358974359
685,5030,2010-08-04 09:49:34.383,2019-08-26 15:21:22.727,57.0,0,2903518.9140000003,1991.3878333333334,19342.9236,27307.6019,15233.166766666667,7786.216066666667,16878.87355,11541.849283333335,10605.337166666668,23005.724666666665,5573.8120499999995,1798.4761666666668,11284.692883333335,4177.019783333333,1179.0738333333334,30106.996166666668,11701.260666666667,139807.34545000002,22505.09605,328.0242166666667,7.0,13.0,0.5714285714285714,111078.0,286579.0,12.0,0.003046971728368121,2796.6,65687.95238095238,4840.5,2.1538461538461537,3.2857142857142856,8.538461538461538,3.147183169877773,10.365128915546466,0.010929311173022918,1172.857142857143,765.9230769230769,3.095238095238095
687,3710,2010-08-04 09:56:59.447,2019-08-31 18:32:09.400,50.0,0,2513357.16,390658.4721,1613.959566666667,2389.9614333333334,312.78633333333335,1217.1454,7338.977766666667,11437.212616666668,976.6812833333333,1746.9387166666668,221.84616666666668,176.92288333333335,1302.1908333333336,1058.8046666666667,762.6112333333334,13871.336266666669,3935.1195000000002,37.858333333333334,3471.9894500000005,1103.9231666666667,18.0,2.0,6.333333333333333,47313.0,122624.0,2.0,0.01881387604885399,10776.3,84968.5,61961.1388888889,2.0,8.222222222222221,20.0,8.31409544126936,18.384776310850235,0.0,715.9444444444445,782.0,7.435185185185184
688,20989,2010-08-04 10:05:04.650,2019-08-31 10:58:49.457,161.0,0,43379.990000000005,18761.973383333338,2134.8639,4289.910766666667,275.934,46.18500000000001,403.09911666666665,6574.822216666667,13624.447000000002,15439.877666666667,2704.8727833333332,1350.4013333333335,10317.454883333334,5413.2625,144928.26940000002,19956.848550000002,962.5363333333333,3284.5927833333335,730.6932166666667,569.14195,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10243.875,0.0,22786.139194139196,0.0,7.25,0.0,7.859791077978707,0.0,0.0,596.9,0.0,4.593939393939394
689,553,2010-08-04 10:10:49.637,2019-08-29 14:16:21.277,23.0,0,5982402.193,24061.152550000003,15902.938400000001,24637.0215,4113.843433333333,10397.457166666667,70511.9859,1281.6514333333334,204.10056666666668,2531.332766666667,27358.145000000004,2.8621166666666666,0.0,737.0183333333334,4157.192783333334,6818.107716666667,9915.120116666667,3509.3744333333334,17.1364,18173.972550000002,9.0,9.0,1.0,312479.0,312479.0,9.0,0.001710241201516274,2617.2,136935.5,2203.1666666666665,1.3333333333333333,2.2222222222222223,4.555555555555555,1.092906420717,8.472176684759223,0.01433470033387812,376.77777777777777,687.2222222222222,1.6825396825396826
695,1553,2010-08-04 11:21:50.923,2019-08-17 04:24:49.880,24.0,0,1507.98,53.16206666666667,208.38533333333334,13059.435383333333,86.40105,1008.1960666666668,23065.220266666667,571.27945,4997.664383333334,22296.205783333335,98.42738333333334,139.68378333333334,1897.8152833333334,14696.536433333335,4454.928616666667,1718.1502166666667,597.5212833333334,28824.111,195.72038333333333,671.2729,16.0,4.0,3.4,113632.0,113632.0,3.0,1.813222496957229e-05,6072.8,59019.2,3865.0,1.75,2.6875,11.0,1.8874586088176875,8.755950357709132,0.24599539988602215,1255.75,1442.0,2.083333333333333
705,6164,2010-08-04 12:25:12.523,2019-08-31 19:23:10.083,55.0,0,1065.7240000000002,23.254050000000003,38.16538333333334,59.989733333333334,1.8493833333333334,911.21995,95.6375,1413.02405,4875.4578833333335,847.3181666666667,8927.774066666667,125.38750000000002,12572.53405,1464.7440500000002,1584.3217833333333,25.592283333333334,7096.4705,1529.52905,17387.478833333334,11441.535116666668,15.0,5.0,2.6666666666666665,62775.0,222063.0,5.0,0.014303507849479037,5211.333333333333,54942.4,4486.0,2.8,13.466666666666667,9.0,24.13020237517014,4.0,0.042600009119197126,399.6666666666667,168.0,12.326426166426167
722,2271,2010-08-04 14:15:55.613,2014-11-14 19:14:28.290,47.0,0,197423.69700000001,3928.3842833333333,29422.83466666667,17271.001666666667,30204.716883333334,69279.57045000001,4001.087666666667,1.1001,31861.902500000004,5039.8260666666665,29459.468666666668,31759.072333333334,7096.944433333334,1551.57345,3782.24305,4793.664166666667,1520.0995,14295.38795,41770.18505,1597.8350666666668,19.0,1.0,10.0,10971.0,17838.0,1.0,0.10381574781078541,6665.0,10288.333333333334,2258.625,3.0,6.052631578947368,2.0,8.701683644307808,0.0,0.08802921270669403,760.4736842105264,300.0,5.368421052631579
723,6293,2010-08-04 14:21:37.927,2019-07-09 13:48:18.853,35.0,0,4819.206,1742.8060666666668,123426.13143333334,3629.815733333334,943.0387166666667,1014.63345,153.19316666666666,144.59976666666668,233.4636166666667,137.4375,957.0881666666667,1808.9289500000002,2739.188216666667,1311.3196666666668,78.01861666666667,443.04488333333336,1166.1756166666669,735.2623833333333,758.8398333333333,14197.853166666668,20.0,0.0,0.0,0.0,0.0,0.0,0.0,42869.25,0.0,5763.375,0.0,29.2,0.0,39.340082679922745,0.0,0.0,938.75,0.0,28.425
742,275257,2010-08-04 16:05:09.377,2019-09-01 03:15:26.183,3317.0,0,693389.6630000001,38.11521666666667,1429.1061166666666,103.97695,5624.31955,110.13205,12729.125166666667,15.7794,1425.2896666666668,1749.75455,2853.346716666667,2028.9886666666669,7.312066666666667,612.2393333333333,79.908,123.03366666666668,111.76283333333335,1906.8658333333335,731.4877666666667,3031.9437333333335,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15054.416666666666,0.0,204479.5555555556,0.0,8.4,0.0,7.849907810387263,0.0,0.0,1838.25,0.0,6.915384615384616
752,33001,2010-08-04 17:13:54.587,2019-08-30 20:28:35.083,384.0,0,79752.663,7728.4366666666665,2304.8942833333335,2895.020883333333,1474.4360000000001,2550.026,2975.983333333333,6005.312333333334,1822.5135000000002,1131.1647833333334,1069.876,311.535,881.1676000000001,830.5769,684.7826666666666,119.17026666666668,1802.1890666666668,3222.3795000000005,900.5467166666666,1962.4256666666668,10.0,10.0,1.0,71134.0,286579.0,10.0,0.0064786619263197155,5745.0,51160.529411764706,12012.7,2.1,5.4,7.7,5.758086101783784,4.595891885393108,0.005770199385659607,1155.5,1180.6,3.9666666666666663
766,2806,2010-08-04 19:13:13.450,2018-12-13 08:40:10.070,40.0,0,2726786.977,10821.179883333334,2717.689,3918.66005,339.78366666666665,5.583783333333334,2469.2695000000003,7602.171116666667,9756.056050000001,4816.7973833333335,26828.739283333336,4817.862783333333,19955.80755,8961.392616666668,11158.057050000001,65152.29578333334,944.7601000000001,4617.1604,5861.404166666666,14012.587000000001,2.0,18.0,0.15789473684210525,286579.0,286579.0,18.0,0.0086523922330327,857.0,80642.85714285714,3321.5,3.8333333333333335,2.5,15.61111111111111,2.1213203435596424,17.990647534005284,0.006531639873226678,806.0,342.8888888888889,2.0714285714285716
774,1214,2010-08-04 20:57:47.363,2019-08-27 23:57:05.110,26.0,0,2028996.2770000002,13.79245,24976.959216666666,126.92878333333334,9194.461883333333,45.92633333333334,53594.637950000004,8182.158166666667,95.93126666666667,8609.067066666667,21740.97705,30405.02066666667,15159.939666666667,30.236383333333336,265346.9666166667,139014.82728333335,20780.9346,132702.219,58492.21483333334,75184.94873333334,9.0,11.0,0.8333333333333334,286579.0,286579.0,11.0,4.021606569517772e-05,1214.0,81106.90909090909,1214.0,1.5454545454545454,2.7777777777777777,8.636363636363637,3.929942040850532,10.642111888837924,0.05797827131669683,528.4444444444445,556.6363636363636,2.425925925925926
785,42251,2010-08-04 22:37:43.933,2019-08-31 06:09:57.473,214.0,0,1646.0400000000002,22961.034666666666,18925.438166666667,5.903066666666667,15408.350766666668,10375.495783333336,91.31511666666667,1323.4753333333333,83.64726666666667,18256.315400000003,1584.3622666666668,1686.5584500000002,1600.4681666666668,6921.768050000001,18568.84645,14438.672383333334,1627.8411666666666,7702.85,26896.186,4506.320000000001,17.0,3.0,4.5,10542.0,10542.0,3.0,0.003948415270627673,4975.0,4537.0,43713.46666666667,1.3333333333333333,2.6470588235294117,25.333333333333332,1.8351149988007642,27.790885796126275,0.0016968646523268388,808.1764705882352,2062.3333333333335,2.406535947712418
786,622,2010-08-05 00:16:36.753,2011-08-25 22:53:08.337,25.0,0,1176.497,475061.88,1472.7978833333334,376.4261166666667,9704.866283333335,1278.7428833333333,2167.7187833333332,41.64421666666667,1199.2546166666666,1382.4327166666667,8864.346783333334,6968.283833333334,5967.699,2554.0195000000003,1748.5422666666668,4320.349783333334,5448.891833333333,12.15055,234.18306666666666,32.05988333333333,3.0,17.0,0.2222222222222222,113632.0,459272.0,15.0,0.0053216904570791744,1895.0,80900.91304347826,622.0,1.5294117647058822,1.0,4.352941176470588,2.6457513110645907,2.4223226578685857,0.030864085925405006,786.0,725.5294117647059,1.0
796,1253,2010-08-05 03:04:57.623,2014-03-04 19:13:30.823,26.0,0,650766.604,6558.256433333333,3398.4332833333333,16315.616166666669,12739.904283333335,4113.66655,8485.539050000001,1819.3462333333334,3277.679766666667,3658.3400000000006,6495.94545,1467.1453333333334,8.170216666666667,3440.4169500000003,3267.4800000000005,3312.859116666667,2932.3998833333335,6.222383333333334,667.6382333333333,1520.2267666666667,15.0,5.0,2.6666666666666665,69037.0,346372.0,5.0,5.524229801394835e-06,7242.0,101793.42857142857,7916.98717948718,2.4,9.066666666666666,17.4,15.961859302128696,16.68232597691341,0.01307000261299621,508.8666666666667,448.6,5.205555555555555
822,68125,2010-08-05 12:54:36.587,2019-09-01 03:54:24.667,384.0,0,1251.27,12.908050000000001,646.43695,7449.554933333334,1298.5724000000002,4342.514,733.4236000000001,4648.555833333334,4208.615666666667,4426.205333333333,2546.3668333333335,11.509950000000002,189.47595,27491.814883333336,1230.7741666666668,1321.3747833333334,4461.268050000001,5765.1035,8717.096216666667,1125.2585666666669,17.0,3.0,4.5,13850.0,71134.0,3.0,0.016934211528999363,13170.57142857143,21520.3,48052.380952380954,5.333333333333333,10.470588235294118,17.666666666666668,23.404373648580147,16.862186493255653,0.009076221443341406,913.8823529411765,942.6666666666666,9.549019607843135
825,1931,2010-08-05 14:54:39.190,2019-07-14 16:35:16.627,28.0,0,18902.633,1129.0121666666669,266864.74716666667,470.17511666666667,34404.5195,65710.57011666667,46157.38033333334,14569.103216666668,29963.27866666667,4458.113450000001,26189.462600000003,3769.1547333333338,5991.394266666667,1254.1005666666667,181.02660000000003,17432.4469,11135.538766666667,13649.438166666667,8337.135166666667,980.6806666666668,14.0,6.0,2.142857142857143,312479.0,459272.0,6.0,0.07610709181102913,2229.6,153425.375,1931.0,1.5,2.2142857142857144,2.5,2.1901377346421156,3.082207001484488,0.05621631873934358,748.0,598.8333333333334,2.2142857142857144
832,3871,2010-08-05 17:04:47.473,2019-05-28 17:16:32.817,67.0,0,23158.814000000002,1377.337166666667,1080.1024333333332,8479.503666666667,4553.283233333334,1214.0868833333334,1818.8865500000002,1439.6846166666667,1218.4654500000001,4990.2054333333335,896.24145,2647.3756166666667,7.346883333333334,6391.382716666668,2248.74045,19132.669783333335,1262.7423833333335,2786.6240000000003,3159.083166666667,15307.648616666667,8.0,12.0,0.6923076923076923,286579.0,286579.0,12.0,2.0769876571796066e-05,11902.0,70357.32,65955.5,2.6666666666666665,3.5,13.916666666666666,2.5634797778466227,21.521483276583016,0.05142543481341847,140.625,333.9166666666667,1.6196428571428572
856,33799,2010-08-06 02:52:05.443,2019-08-31 20:48:49.487,257.0,0,468029.55000000005,1423.2239000000002,1895.4638833333336,175.62105000000003,21055.459233333335,280.0432166666667,3821.1787166666672,12115.277733333332,2616.95055,13743.182,926.0176666666667,1894.33195,5917.4576,545.8196166666668,4702.845783333334,5067.83855,523.6445,3398.407166666667,7059.8044500000005,1023.6268833333335,17.0,3.0,4.5,39103.0,286579.0,3.0,0.00624828974763609,7612.444444444444,76769.6,29105.14285714286,1.6666666666666667,3.7058823529411766,19.333333333333332,2.663754537357772,15.947831618540913,0.0011980557899429563,1403.0,1119.3333333333333,3.3529411764705883
857,2172,2010-08-06 03:40:07.760,2019-08-25 19:42:05.990,20.0,1,11759452.73,67.94371666666667,44233.23861666667,65392.19211666667,734.7343333333334,108.16133333333333,8974.807266666667,70176.6435,8904.325833333334,120931.66783333334,852.6717333333333,6121.353933333334,14692.376900000001,3457.6760500000005,10781.764333333333,109387.99366666666,224263.88983333335,4663.276616666667,1525.5476,1322.2217333333333,13.0,7.0,1.75,286579.0,286579.0,7.0,0.0006806798354034477,3925.375,86560.15384615384,2172.0,2.4285714285714284,8.461538461538462,18.428571428571427,7.229746245147942,17.008401285415225,0.00014802362773222937,436.3076923076923,443.42857142857144,8.23076923076923
875,11825,2010-08-06 15:27:39.120,2019-08-31 20:54:38.070,26.0,0,979.4330000000001,24003.761950000004,49219.27378333334,57971.10026666667,53134.728500000005,36082.64695,26017.275716666667,44202.23133333334,571.1836166666667,48343.12221666667,63587.86328333334,40031.427950000005,127.37116666666667,15845.156333333334,3178.9217166666667,28577.631050000004,191317.57428333335,1878.1854500000002,83777.13693333333,16506.62761666667,17.0,3.0,4.5,4170.0,286579.0,2.0,0.0012083488081698233,9739.6,45885.72727272727,6721.666666666667,4.0,5.294117647058823,8.666666666666666,4.8831944703538195,6.658328118479393,0.004668833245437394,478.7647058823529,662.6666666666666,4.4450980392156865
884,2839,2010-08-06 18:39:07.163,2019-08-14 13:21:56.737,38.0,0,14964012.007000001,8729.83105,3124.474283333334,40959.518950000005,3326.372383333334,1226.49495,1782.0795,4212.0979333333335,24316.819166666668,59.74456666666667,3715.69555,1771.5317166666669,165654.21183333333,14305.300500000001,36433.555166666665,87972.54561666668,22694.328,141.36855000000003,1227.0253333333335,477.2356666666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4842.428571428572,0.0,2577.5,0.0,5.7,0.0,6.1396039645978195,0.0,0.0,753.6,0.0,5.65
887,2398,2010-08-06 19:05:08.283,2014-11-23 15:28:38.733,42.0,0,8794244.47,174757.86178333333,55899.37866666667,11363.655,12157.556116666668,26868.880100000002,1599.1545,11.49495,404.31105,10137.717166666667,2328.589116666667,3879.63905,15392.898066666668,6534.715383333333,1594.5101666666667,396.61555000000004,10054.493566666668,9.567166666666669,14390.452383333333,3770.496116666667,18.0,2.0,6.333333333333333,251314.0,251314.0,2.0,0.0006369056237492766,19090.166666666668,107477.33333333333,2211.0,1.5,7.0,5.0,13.137284167365705,2.8284271247461903,0.0,591.7222222222222,1078.5,6.9259259259259265
890,3137,2010-08-06 20:47:22.123,2019-08-31 23:51:51.300,63.0,0,5984242.33,1777.5531166666667,16748.599116666668,11452.329766666668,3260.0329,1406.9259333333334,7473.589666666667,1862.0718333333336,3320.680066666667,32239.403000000002,5160.878883333334,2774.8988333333336,58740.495383333335,746.3284000000001,20255.59905,10012.773550000002,11239.093333333334,9859.707950000002,379.4667166666667,8405.0659,6.0,14.0,0.4666666666666667,312479.0,312479.0,13.0,3.964739517733724e-05,5246.666666666667,65742.33333333333,3137.0,1.9285714285714286,2.1666666666666665,9.142857142857142,1.8348478592697182,7.2415164461292525,0.0018560369947753154,390.8333333333333,739.2142857142857,1.357142857142857
900,10971,2010-08-07 03:14:54.960,2019-09-01 03:14:53.630,126.0,0,767.437,61706.652500000004,846.3017166666667,2010.8830500000001,22583.544233333334,16265.094500000001,5245.074933333334,1733.9487333333336,3226.7906000000003,3037.269333333333,13706.959666666668,4165.964733333333,3251.02405,1855.7572833333334,12421.797166666667,716.8516666666668,698.5446,111.38928333333334,153.09533333333334,7060.602783333334,18.0,2.0,6.333333333333333,286579.0,286579.0,2.0,0.019174854862327735,5659.375,73101.26666666666,9858.796336996336,11.0,9.61111111111111,30.0,15.358993873638259,35.35533905932738,0.00038505721956718346,828.5555555555555,1222.0,6.133699633699633
917,1689,2010-08-07 14:56:54.093,2018-02-05 11:38:18.800,22.0,0,553.12,21379.85445,8675.950283333334,21.984383333333334,380.50928333333337,1152.4863833333334,273.76678333333336,8618.796383333334,4310.626,2961.7252833333337,5673.649716666667,7282.227383333334,2929.0364,25859.87376666667,59011.02945,2854.21995,1194.6458833333336,9095.996283333334,40271.169050000004,1218.2827166666668,16.0,4.0,3.4,286579.0,315958.0,4.0,1.7753997860871692e-05,2501.0,180438.4,6256.866666666666,2.5,16.125,11.25,29.222993230217423,5.251983752196243,0.011894415517904239,841.25,1611.25,15.775568181818182
923,1167,2010-08-07 17:37:17.870,2017-05-08 16:02:57.093,20.0,1,259721.91,11210.576116666667,11714.052883333334,2324.2248833333338,230.56383333333335,8476.756833333335,11471.698833333334,340.9028333333334,1606.3711166666667,1472.1664500000002,15756.9516,51678.05133333334,356968.95556666673,466610.81066666666,7137.479166666667,18571.743166666667,140.918,12925.512666666667,333.00421666666665,20301.899666666668,8.0,12.0,0.6923076923076923,459272.0,459272.0,12.0,3.119136218314066e-05,0.0,94998.33333333333,0.0,2.75,0.875,14.833333333333334,1.1259916264596033,18.383952158600092,0.09819079196367211,686.5,711.4166666666666,0.48888888888888893
926,1693,2010-08-07 21:46:00.787,2018-01-13 06:10:15.667,27.0,0,507168.62000000005,15553.480550000002,30218.97066666667,15.562050000000001,5585.233116666667,6656.2635,2011.091666666667,24.530333333333335,68572.37245,156508.68966666667,7641.832216666667,2589.6325,198314.35116666666,2917.619716666667,34367.096666666665,67313.7755,3253.6575666666668,2944.91755,11453.609383333334,14458.519616666666,19.0,1.0,10.0,61522.0,61522.0,1.0,0.009176243988986671,14662.333333333334,61522.0,1693.0,1.0,4.684210526315789,21.0,3.81594071085649,0.0,0.0,1258.157894736842,1498.0,4.245614035087719
934,2520,2010-08-08 07:52:10.363,2019-08-20 20:54:21.050,41.0,0,618.854,9.127266666666667,1348.1200666666666,115271.78405,16154.469783333334,189857.96538333333,6029.702383333334,10.500616666666668,96490.69188333333,26.60395,1232.9621166666666,1155.073,7460.495716666667,353.75121666666666,16.807233333333336,2243.2621,4421.5585,80684.97956666668,17434.68966666667,34488.67316666667,18.0,2.0,6.333333333333333,182029.0,182029.0,2.0,0.003828372528211277,7499.666666666667,182029.0,8010.666666666667,1.5,5.555555555555555,2.5,9.089245242866282,3.5355339059327378,0.0,593.7222222222222,827.0,4.111111111111111
941,1831,2010-08-08 16:12:29.230,2019-09-01 00:29:48.107,31.0,0,539.057,64813.37083333334,13059.651883333334,5710.868833333333,21649.830333333335,17119.956383333334,16073.253833333334,74581.73723333333,28723.83426666667,14660.246116666669,2669.849616666667,14683.222883333334,34400.39505000001,70660.59273333334,2.336666666666667,227.98455,36280.737166666666,117890.76671666668,181343.60906666666,203.3637666666667,7.0,13.0,0.5714285714285714,222063.0,286579.0,11.0,2.2596275012226284e-05,3933.5,46017.73809523809,2334.5,5.923076923076923,8.285714285714286,31.923076923076923,9.877825093178586,39.03088849117141,0.0154783700497465,522.8571428571429,685.3846153846154,3.5357142857142856
943,4531,2010-08-08 16:47:58.027,2019-08-31 14:25:43.050,68.0,0,15.536000000000001,6103.015283333333,846.1298833333334,449.4350666666667,3880.045933333334,4515.174616666667,405096.37716666673,47625.05621666667,1021.9269,1391.3876666666667,6892.629933333334,2003.7226666666668,1264.0530666666668,4075.6878833333335,1820.05205,5391.478116666667,37.69911666666667,3003.5943833333336,1273.1981166666667,18018.219933333334,16.0,4.0,3.4,152201.0,173217.0,4.0,5.248622969856126e-06,9718.857142857143,99034.0,23945.666666666668,2.25,3.9375,28.0,3.9743972289308642,40.2077936060494,0.0,1345.875,1382.25,3.8333333333333335
