Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,last_gap,time_since_last_post,mean_gap,num_answers,num_questions,ans_que_ratio,num_posts,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
6931,16,2011-02-11 21:45:26.630,2011-05-25 21:51:19.403,1.0,1,1805.8700000000001,1805.8700000000001,21569.90216666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,941.0,0.0
6936,108,2011-02-11 22:54:45.637,2011-03-08 23:29:20.753,1.0,1,271.583,271.583,21595.47361666667,0.0,0.0,1.0,0.0,1,0.0,438.0,1.0,0.02387743236418815,0.0,438.0,0.0,2.0,0.0,1.0,0.0,0.0,0.02387743236418815,0.0,177.0,0.0
6938,104,2011-02-11 23:03:20.193,2011-02-11 23:52:04.783,1.0,1,62.324000000000005,62.324000000000005,21598.961266666665,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,112.0,0.0
6968,301,2011-02-12 07:42:52.820,2018-09-30 14:09:48.407,11.0,0,106612.543,1536.7410666666667,18286.383216666665,768.3705333333334,0.0,2.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,9.899494936611665,0.0,0.0,603.5,0.0
6974,72,2011-02-12 12:21:23.687,2019-07-04 21:38:35.923,3.0,1,3370.8430000000003,3370.8430000000003,21543.819283333334,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1546.0,0.0
6975,118,2011-02-12 12:36:30.713,2015-03-05 22:30:54.197,1.0,1,2478.84,2478.84,21558.686,0.0,0.0,1.0,0.0,1,0.0,422.0,1.0,0.030852865768436898,0.0,422.0,0.0,2.0,0.0,3.0,0.0,0.0,0.030852865768436898,0.0,1629.0,0.0
6984,30,2011-02-12 16:18:19.367,2014-09-14 09:50:06.500,2.0,1,120.92,4740.726716666667,16857.257950000003,2370.3633583333335,0.0,2.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,2.8284271247461903,0.0,0.0,552.5,0.0
6990,157,2011-01-26 05:45:32.747,2011-04-13 12:32:45.657,9.0,0,-0.017,12401.5935,9198.406783333334,6200.79675,0.0,2.0,0.0,2,0.0,20419.0,2.0,2.3882974219240462e-05,0.0,20419.0,0.0,1.0,0.0,3.0,0.0,1.4142135623730951,2.3882974219240462e-05,0.0,432.5,0.0
6991,118,2011-02-12 20:05:43.750,2019-08-20 05:50:25.970,1.0,1,2711.543,2711.543,21554.80761666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,577.0,0.0
6992,185,2011-02-12 20:09:25.847,2018-08-18 20:56:43.073,1.0,1,1245.373,1245.373,21579.243783333335,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,1309.0,0.0
6995,41,2011-02-12 21:44:01.353,2011-03-11 05:26:24.997,3.0,1,1265.7440000000001,42.027566666666665,21357.65576666667,73.74950000000001,2.0,1.0,1.5,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.5,8.0,0.7071067811865476,0.0,0.0,349.0,368.0,-0.5
7000,256,2010-12-07 07:10:53.883,2011-02-13 00:40:34.037,2.0,0,0.0,0.0,21600.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1025.0,0.0,3.0
7003,6516,2011-02-13 01:37:49.463,2019-07-23 00:23:01.353,49.0,0,1163.967,1163.967,21580.60055,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1112.0,0.0,4.0
7005,108,2011-02-13 02:27:49.810,2011-07-08 07:30:25.150,1.0,1,320.187,320.187,21594.66355,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0
7006,658,2011-02-13 02:46:30.623,2018-09-10 11:12:42.027,29.0,0,84.29,12545.630116666667,6163.887933333333,3086.9414466666667,0.0,5.0,0.0,5,0.0,422.0,5.0,0.0492531175171175,0.0,422.0,0.0,2.0,0.0,1.8,0.0,1.9235384061671346,0.0492531175171175,0.0,611.2,0.0
7011,1657,2011-02-13 03:40:12.263,2019-07-27 21:04:24.523,50.0,0,1544.364,53.692666666666675,-503.40350000000007,1576.9760071428573,11.0,3.0,3.0,14,0.0,0.0,3.0,0.0,642.6,0.0,2818.3166666666666,1.0,2.090909090909091,3.3333333333333335,1.9725387425622574,1.1547005383792515,0.0,539.8181818181819,678.3333333333334,1.6590909090909092
7012,14173,2011-02-13 04:37:41.297,2019-08-24 06:21:39.213,87.0,0,137753.4,137753.4,19304.11,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,373.0,0.0,4.5
7014,18,2011-02-13 05:55:10.147,2011-02-13 06:33:15.967,1.0,1,223.95600000000002,223.95600000000002,21596.2674,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,295.0,0.0
7017,21,2011-02-13 06:41:07.503,2011-02-13 07:41:13.180,1.0,1,466.754,466.754,21592.22076666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,301.0,0.0
7018,70,2011-02-13 07:12:02.143,2017-01-07 13:52:09.893,5.0,0,0.0,1814.7608333333335,12691.227166666667,2969.590944444444,0.0,3.0,0.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.3333333333333335,0.0,0.5773502691896258,0.0,0.0,147.33333333333334,0.0
7020,244,2011-02-13 07:54:36.960,2011-02-18 03:58:04.690,4.0,1,0.0,17.4935,17402.726883333333,1049.3182791666668,2.0,2.0,1.0,4,0.0,173217.0,2.0,0.006446264583062053,0.0,173217.0,0.0,4.5,1.5,20.5,2.1213203435596424,12.020815280171307,0.0036795342648305984,278.0,611.5,1.5
7026,13,2011-02-13 13:27:50.410,2011-08-14 19:39:29.933,1.0,1,9654.733,9654.733,21439.087783333332,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1336.0,0.0
7029,643,2011-02-13 14:19:29.900,2019-08-11 15:09:46.320,3.0,0,43664.367000000006,43664.367000000006,20872.260550000003,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,421.0,0.0
7044,1442,2011-02-13 20:20:39.723,2019-05-07 10:19:11.763,35.0,0,1921.987,1818.3810500000002,254.11266666666668,3552.3090361111113,5.0,1.0,3.0,6,173217.0,173217.0,1.0,0.0013808528685848999,712.0,173217.0,1328.5,1.0,3.4,3.0,2.6076809620810595,0.0,0.0013808528685848999,2986.6,714.0,2.8
7051,1363,2011-02-14 02:28:33.633,2018-05-23 14:39:01.333,15.0,0,91.107,17924.564283333333,3673.917266666667,8962.282141666667,1.0,1.0,1.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,0.0,1963.0,1389.0,7.0
7053,64,2011-02-14 03:20:11.540,2018-03-14 18:31:44.600,4.0,0,416.093,9665.540616666667,11927.524500000001,4832.770308333334,0.0,2.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,0.0,0.7071067811865476,0.0,0.0,399.5,0.0
7056,93,2011-02-14 05:48:34.510,2019-06-24 07:58:11.023,1.0,1,58.550000000000004,58.550000000000004,21599.02416666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,517.0,0.0
7057,16,2011-02-14 05:51:38.937,2011-02-14 06:08:15.890,1.0,1,276.766,276.766,21595.387233333335,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,312.0,0.0
7059,230,2011-02-14 06:46:50.980,2019-06-16 07:04:53.320,2.0,1,501.49,1316.6453333333334,20274.9965,658.3226666666667,0.0,2.0,0.0,2,0.0,106097.0,2.0,0.002478835905607581,0.0,106097.0,0.0,2.0,0.0,18.0,0.0,16.97056274847714,0.002478835905607581,0.0,686.5,0.0
7062,31658,2011-02-14 08:28:55.370,2019-09-01 04:12:06.667,12.0,0,1124.3200000000002,14434.387450000002,7146.873883333334,7217.193725000001,1.0,1.0,1.0,2,0.0,0.0,1.0,0.0,244.0,0.0,31658.0,1.0,68.0,5.0,0.0,0.0,0.0,396.0,683.0,68.0
7070,148,2011-02-14 13:19:42.823,2017-05-12 18:33:09.060,2.0,0,12.777000000000001,12.777000000000001,21599.78705,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,668.0,0.0
7075,173,2011-02-14 17:18:13.890,2019-03-18 11:56:13.333,2.0,0,1307.5330000000001,1307.5330000000001,21578.207783333335,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,248.0,0.0,173.0,0.0,2.0,0.0,0.0,0.0,0.0,707.0,0.0,2.0
7076,333,2010-10-11 03:48:49.977,2011-02-14 17:56:02.733,23.0,0,-0.004,1001.2358833333334,727.4579,2319.171351851852,0.0,9.0,0.0,9,0.0,178.0,9.0,4.924854624059733e-06,0.0,178.0,0.0,1.4444444444444444,0.0,1.4444444444444444,0.0,1.2360330811826103,4.924854624059733e-06,0.0,526.3333333333334,0.0
7078,115,2011-02-14 19:09:28.830,2019-08-23 03:55:44.727,1.0,1,815.5300000000001,815.5300000000001,21586.407833333335,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,0.0
7081,101,2011-02-14 19:55:25.180,2011-10-02 23:35:56.227,2.0,1,7112.610000000001,1069.3173333333334,20412.139166666668,534.6586666666667,1.0,1.0,1.0,2,0.0,101.0,1.0,0.0009351760874227544,101.0,101.0,101.0,2.0,0.0,0.0,0.0,0.0,0.0009351760874227544,876.0,510.0,0.0
7085,6811,2011-02-14 21:10:28.163,2019-08-31 21:56:19.590,32.0,0,-0.013000000000000001,176.05283333333333,-76.01150000000001,7225.337238888889,1.0,2.0,0.6666666666666666,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,5.656854249492381,0.0,1690.0,1104.5,4.0
7087,378,2011-02-14 21:39:19.143,2016-10-23 04:08:12.227,11.0,0,1117660.814,1117660.814,2972.319766666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,578.0,0.0
7089,193,2011-02-14 22:58:19.087,2011-02-15 20:17:30.917,1.0,1,1516.6260000000002,1516.6260000000002,21574.7229,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,527.0,0.0
7090,1883,2011-02-14 23:08:58.007,2019-06-19 14:23:29.617,12.0,0,3830.6530000000002,1437.7025,20098.453283333336,718.85125,1.0,1.0,1.0,2,0.0,0.0,1.0,0.0,59.0,0.0,1883.0,3.0,1.0,6.0,0.0,0.0,0.0,657.0,1539.0,1.0
7110,1155,2011-02-15 10:18:21.000,2019-08-09 12:45:28.037,13.0,0,2630.103,2630.103,21556.164950000002,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3252.0,0.0
7111,204,2011-02-15 11:42:51.603,2019-07-07 02:51:56.973,1.0,1,690.61,690.61,21588.489833333337,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,584.0,0.0
7112,2871,2011-02-15 11:51:57.097,2019-08-19 02:51:03.300,3.0,0,1133.086,22837.139383333335,-1379.9714333333334,7653.695555555557,1.0,2.0,0.6666666666666666,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,17.5,0.0,6.363961030678928,0.0,1637.0,3046.0,1.5
7115,118,2011-02-15 12:58:53.763,2016-03-07 09:42:45.633,3.0,0,839.7840000000001,137.98583333333332,21448.017766666668,68.99291666666666,0.0,2.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,1322.5,0.0
7122,101,2011-02-15 17:30:09.647,2011-02-15 21:48:59.340,1.0,1,103.94300000000001,103.94300000000001,21598.267616666668,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,0.0
7123,59,2011-02-15 17:41:03.597,2011-02-20 14:57:54.477,2.0,1,-0.014,242.96161666666666,21357.03861666667,121.48080833333333,0.0,2.0,0.0,2,0.0,1883.0,2.0,0.0025676987688783093,0.0,1883.0,0.0,5.0,0.0,5.5,0.0,3.5355339059327378,0.0025676987688783093,0.0,231.0,0.0
7124,31,2011-02-15 18:02:36.410,2011-02-15 19:40:28.017,1.0,1,0.0,0.0,21600.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,445.0,0.0
7129,1808,2011-02-15 21:15:42.863,2019-08-29 06:46:01.790,21.0,0,0.0,13618.779333333334,3764.5735,2547.9180714285717,5.0,2.0,2.0,7,0.0,0.0,2.0,0.0,362.5,0.0,1461.5,1.5,8.0,10.0,6.041522986797286,8.48528137423857,0.0,545.2,1142.0,8.0
7138,848,2011-02-16 05:44:43.167,2019-06-24 17:45:44.643,23.0,0,0.0,1597.6147666666668,12028.4239,3190.5253666666667,0.0,3.0,0.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,4.333333333333333,0.0,4.163331998932265,0.0,0.0,1090.6666666666667,0.0
7139,123,2011-02-16 05:54:12.490,2019-02-20 04:45:47.390,1.0,1,3622.943,3622.943,21539.617616666666,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1432.0,0.0
7143,31,2011-02-16 08:52:35.303,2011-04-08 04:52:22.023,4.0,0,214.88000000000002,10529.840066666668,11066.5786,5264.920033333334,0.0,2.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,403.5,0.0
7144,587,2011-02-16 09:09:51.070,2019-04-15 06:25:45.507,17.0,0,9.563,15425.466283333335,4780.076050000001,3363.9529133333335,0.0,5.0,0.0,5,1808.0,106097.0,5.0,0.004442322330614064,0.0,36520.666666666664,0.0,2.6,0.0,4.2,0.0,4.08656334834051,0.03708264978985285,0.0,487.0,0.0
7145,1265,2011-02-16 09:28:31.667,2019-05-30 14:16:33.407,13.0,0,1713.843,10389.85555,21.71045,3591.6209166666667,1.0,5.0,0.3333333333333333,6,1265.0,1265.0,5.0,0.0007670609014522725,1265.0,1265.0,1265.0,1.4,0.0,1.8,0.0,1.3038404810405297,0.0007670609014522725,200.0,668.4,0.0
7148,138,2011-02-16 10:14:59.907,2011-08-20 21:09:49.657,2.0,1,1290.5430000000001,202.68516666666667,21375.805783333333,101.34258333333334,0.0,2.0,0.0,2,0.0,1808.0,2.0,0.03893355793670312,0.0,1115.0,0.0,4.0,0.0,3.5,0.0,2.1213203435596424,0.03734613266547411,0.0,411.0,0.0
7149,988,2011-02-16 11:55:19.073,2016-09-17 18:15:25.467,27.0,0,657.5200000000001,2649.3410000000003,4119.3185,5823.240944444446,2.0,1.0,1.5,3,0.0,0.0,1.0,0.0,722.0,0.0,1101.5,3.0,13.0,9.0,16.97056274847714,0.0,0.0,214.0,546.0,13.0
7155,685,2011-02-16 13:41:02.463,2019-08-08 08:29:17.113,25.0,0,867307.087,867307.087,7144.8818833333335,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1348.0,0.0
7156,2782,2011-02-16 14:21:47.237,2019-08-28 02:05:34.647,66.0,0,593.02,18834.4595,-67.7861,7219.300811111112,1.0,2.0,0.6666666666666666,3,0.0,0.0,2.0,0.0,113.0,0.0,2782.0,1.0,0.0,2.5,0.0,0.7071067811865476,0.0,459.0,591.0,0.0
7162,7615,2011-02-16 16:52:44.277,2019-06-15 04:32:22.297,93.0,0,299112.71300000005,916.3894500000001,4038.5784500000004,2096.0349444444446,2.0,4.0,0.6,6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,18.75,7.0710678118654755,5.315072906367325,0.0,1549.5,569.0,5.0
7164,116,2011-02-16 18:25:57.120,2011-02-18 17:30:15.670,1.0,1,10.313,10.313,21599.828116666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,557.0,0.0
7167,292,2011-02-16 20:26:33.350,2016-01-24 03:13:31.840,5.0,0,323.44300000000004,323.44300000000004,21594.609283333335,0.0,0.0,1.0,0.0,1,0.0,644.0,1.0,4.6867116046692065e-06,0.0,644.0,0.0,4.0,0.0,25.0,0.0,0.0,4.6867116046692065e-06,0.0,685.0,0.0
7169,155,2011-02-16 22:10:47.703,2019-02-20 17:04:36.307,2.0,0,1814.9040000000002,1814.9040000000002,21569.751600000003,0.0,0.0,1.0,0.0,1,106097.0,106097.0,1.0,0.06586291950563292,0.0,106097.0,0.0,1.0,0.0,2.0,0.0,0.0,0.06586291950563292,0.0,664.0,0.0
7176,136,2011-02-17 02:51:27.590,2019-08-28 16:07:55.633,1.0,1,233.93,233.93,21596.101166666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,165.0,0.0
7182,5,2011-02-17 11:44:52.303,2012-09-10 18:51:31.827,1.0,1,1381.1570000000002,1381.1570000000002,21576.98071666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0
7184,111,2011-02-17 12:27:20.207,2018-01-08 03:37:09.450,1.0,1,177.203,177.203,21597.046616666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,123.0,0.0
7188,108,2011-02-17 14:19:16.807,2018-11-19 10:46:40.200,1.0,1,88.41000000000001,88.41000000000001,21598.5265,0.0,0.0,1.0,0.0,1,0.0,2482.0,1.0,6.6758904775038135e-06,0.0,2482.0,0.0,6.0,0.0,1.0,0.0,0.0,6.6758904775038135e-06,0.0,416.0,0.0
7191,544,2011-02-17 14:47:02.333,2011-02-18 10:33:10.517,1.0,1,1907.3500000000001,1907.3500000000001,21568.210833333334,0.0,0.0,1.0,0.0,1,0.0,32848.0,1.0,7.210785445801131e-06,0.0,16469.5,0.0,9.0,0.0,88.0,0.0,0.0,6.269098919508099e-06,0.0,2275.0,0.0
7192,338,2011-02-17 16:18:10.220,2019-08-31 23:16:00.987,6.0,0,782.09,782.09,21586.96516666667,0.0,0.0,1.0,0.0,1,0.0,173217.0,1.0,0.003889907828634,0.0,173217.0,0.0,1.0,0.0,3.0,0.0,0.0,0.003889907828634,0.0,467.0,0.0
7194,158,2011-02-17 16:59:38.617,2017-09-24 04:30:05.737,5.0,0,347.93300000000005,17661.602783333336,3913.1020000000003,5893.699705555556,1.0,2.0,0.6666666666666666,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.5,6.0,11.0,0.0,14.142135623730951,0.0,536.0,579.0,6.0
7199,128,2011-02-17 20:52:57.523,2017-12-10 13:10:42.627,1.0,1,2328.204,2328.204,21561.196600000003,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1213.0,0.0
7202,2211,2011-02-17 21:51:49.330,2019-08-27 01:08:44.170,11.0,0,168.483,22918.335450000002,-1321.1435,11459.167725000001,0.0,2.0,0.0,2,0.0,1324.0,2.0,0.019543292790772437,0.0,1324.0,0.0,1.5,0.0,7.5,0.0,0.7071067811865476,0.019543292790772437,0.0,658.5,0.0
7205,76,2011-02-18 00:00:26.347,2015-02-27 07:02:47.880,2.0,1,2053.21,2053.21,21565.779833333334,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,1349.0,0.0
7206,123,2011-02-18 00:48:00.533,2018-09-12 18:13:18.590,1.0,1,9094.277,9094.277,21448.428716666665,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1585.0,0.0
7216,108,2011-02-18 09:42:14.447,2018-11-20 11:40:18.487,1.0,1,1060.086,1060.086,21582.3319,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,630.0,0.0
7217,186,2011-02-18 10:09:04.877,2014-04-10 19:11:58.343,5.0,1,472.466,866.5108333333334,18219.990333333335,1124.0450777777778,0.0,3.0,0.0,3,0.0,86.0,3.0,6.001266197552995e-06,0.0,86.0,0.0,2.0,0.0,4.333333333333333,0.0,4.932882862316247,6.001266197552995e-06,0.0,281.3333333333333,0.0
7224,4,2011-02-18 13:35:55.090,2011-02-21 11:25:58.467,2.0,1,592.8770000000001,3156.0744333333337,18434.044283333336,1578.0372166666668,0.0,2.0,0.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0
7234,171,2011-02-18 23:06:19.543,2019-07-06 03:01:40.773,1.0,1,7993.89,7993.89,21466.768500000002,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1569.0,0.0,16.0
7240,113,2011-02-19 05:47:42.533,2019-08-08 20:30:53.220,1.0,1,46.24,46.24,21599.229333333333,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,239.0,0.0
7241,91,2011-02-19 06:16:34.483,2014-03-04 05:57:18.233,1.0,1,1281.987,1281.987,21578.633550000002,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,0.0,438.0,0.0
7242,203,2011-02-19 06:46:34.693,2019-07-03 16:06:49.247,1.0,1,0.0,0.0,21600.0,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,119.0,0.0
7243,709,2011-02-19 09:54:12.503,2017-11-30 13:57:58.173,7.0,0,409.28700000000003,8159.698616666667,-812.9712833333334,5601.537458333333,3.0,1.0,2.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.666666666666667,1.0,8.144527815247077,0.0,0.0,478.0,91.0,7.666666666666667
7247,528,2011-02-19 11:49:42.570,2019-03-28 17:01:49.483,1.0,1,3228.007,3228.007,21546.199883333335,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,273.0,0.0,6.0
7249,101,2011-02-19 12:02:43.870,2018-11-01 14:17:15.820,2.0,1,799.407,1149.8614333333333,20436.81511666667,574.9307166666666,1.0,1.0,1.0,2,101.0,135.0,1.0,0.02566882256255278,101.0,118.0,118.0,3.0,0.0,0.0,0.0,0.0,0.013269246284438945,857.0,766.0,0.0
7261,158,2011-02-19 19:57:30.497,2019-01-30 12:31:06.167,1.0,1,2729.6960000000004,2729.6960000000004,21554.50506666667,0.0,0.0,1.0,0.0,1,0.0,19.0,1.0,2.0397905613709927e-06,0.0,19.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0397905613709927e-06,0.0,1235.0,0.0
7265,172,2011-02-19 20:46:00.310,2019-08-05 05:15:24.970,12.0,0,274.367,18158.399716666667,44.65528333333334,7183.5906444444445,0.0,3.0,0.0,3,0.0,20419.0,3.0,0.014389952359664386,0.0,20419.0,0.0,1.6666666666666667,0.0,2.3333333333333335,0.0,2.0816659994661326,0.014389952359664386,0.0,829.0,0.0
7266,20419,2011-02-19 22:00:04.253,2019-08-31 13:55:19.993,184.0,0,0.0,107.72133333333335,-1305.7379,694.1132696969697,30.0,3.0,7.75,33,0.0,0.0,3.0,0.0,109.625,0.0,19148.1875,1.6666666666666667,4.3,3.6666666666666665,4.442351039553346,1.5275252316519468,0.0,951.4333333333333,477.3333333333333,4.3
7268,436,2011-02-19 22:08:31.540,2019-02-27 21:41:34.377,5.0,0,349.163,2617.6795666666667,18976.501050000003,1308.8397833333333,2.0,0.0,0.0,2,0.0,0.0,0.0,0.0,10.0,0.0,436.0,0.0,1.5,0.0,2.1213203435596424,0.0,0.0,562.5,0.0,1.5
7272,71,2011-02-20 00:59:15.043,2013-05-26 18:26:31.490,2.0,1,0.0,269.317,21330.683,134.6585,1.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1257.0,1183.0,5.0
7277,53,2011-02-20 04:24:04.650,2017-07-26 21:29:42.500,1.0,1,1908.413,1908.413,21568.19311666667,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,445.0,0.0
7278,138,2011-02-20 04:45:19.433,2016-02-03 17:54:02.223,1.0,1,384.05400000000003,384.05400000000003,21593.5991,0.0,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,564.0,0.0
7279,157,2011-02-20 05:30:15.750,2018-10-07 04:09:54.377,4.0,0,546.7130000000001,546.7130000000001,21590.888116666665,0.0,0.0,1.0,0.0,1,0.0,1657.0,1.0,0.00572500674358086,0.0,1657.0,0.0,2.0,0.0,0.0,0.0,0.0,0.00572500674358086,0.0,738.0,0.0
7280,38,2011-02-20 07:07:25.610,2011-05-14 15:32:43.327,2.0,1,-0.017,9062.837116666667,12537.163166666667,4531.418558333334,1.0,1.0,1.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,889.0,749.0,1.0
