Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
3163,388,2010-11-05 16:37:04.250,2019-08-26 17:05:52.820,14.0,0,174.977,36573.24800000001,940.1232166666667,19073.131333333335,26973.508000000005,467997.26905000006,61861.01778333334,26022.640616666667,59089.02371666667,6129.771,25386.1605,35951.25588333334,2.0,10.0,0.2727272727272727,275257.0,286579.0,10.0,0.0017458349533681482,42251.0,84527.8,0.0,2.1,-1.5,5.4,2.1213203435596424,3.864367132317184,0.009909945539232332,259.0,592.2,-1.5
3188,514,2010-11-06 10:12:53.447,2019-01-29 16:05:18.590,15.0,0,1564.096,28118.855116666666,55625.24766666667,1222.4335,173.5712166666667,239.38578333333334,3963.6931166666673,1656.991266666667,20067.581116666668,3326.1526166666667,147755.87516666666,51863.73783333333,1.0,11.0,0.16666666666666666,286579.0,286579.0,11.0,0.04601736729528662,0.0,64251.22727272727,0.0,2.909090909090909,2.0,5.363636363636363,0.0,3.585323619221207,0.013088434500529739,1286.0,800.9090909090909,2.0
3189,858,2010-11-06 11:31:29.777,2019-08-02 19:35:31.393,13.0,0,1495.286,181790.16683333332,108744.95745000002,249.6967166666667,29956.73116666667,314.73333333333335,4627.283566666667,2454.7890500000003,3338.3677833333336,3825.719266666667,22782.09361666667,1475.4870500000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4639.333333333333,0.0,858.0,0.0,4.416666666666667,0.0,3.8484550225520446,0.0,0.0,1374.0833333333333,0.0,4.25
3196,5608,2010-08-30 14:07:39.997,2019-08-23 18:45:51.213,164.0,0,23473599.450000003,3181.847883333334,138.63255,65.22061666666667,1155.2326666666668,30681.507500000003,208.09166666666667,4932.5902166666665,4354.63795,1750.7382833333334,144.2657166666667,2769.1362166666668,0.0,12.0,0.0,459272.0,459272.0,12.0,0.017674557489223062,0.0,92168.31578947368,0.0,1.75,0.0,2.3333333333333335,0.0,1.6143297699232972,0.032429050399860694,0.0,500.1666666666667,0.0
3208,10917,2010-11-07 00:57:59.240,2019-08-30 23:40:05.883,132.0,0,960.8130000000001,218.6209,4327.412050000001,17976.311999999998,9557.639383333333,33083.46678333334,16842.43245,7258.283333333334,22303.16866666667,1404.80805,2938.6983333333337,15611.895050000001,1.0,11.0,0.16666666666666666,315958.0,315958.0,10.0,2.038500829955228e-05,0.0,69653.13333333333,0.0,1.4545454545454546,2.0,9.454545454545455,0.0,7.326167297620719,0.0009631314021279918,922.0,988.0909090909091,2.0
3212,16650,2010-11-07 03:59:23.860,2019-08-18 07:31:57.833,211.0,0,212.60000000000002,1601.78845,5.252766666666667,17616.21566666667,2260.588566666667,2290.0408833333336,57.89083333333334,3707.255666666667,14.355666666666668,576.0452166666668,6.7027833333333335,1132.566,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7749.666666666667,0.0,12935.8,0.0,5.0,0.0,3.0451153135353137,0.0,0.0,672.1666666666666,0.0,4.291666666666666
3217,122624,2010-11-07 12:36:05.653,2019-08-31 18:44:29.510,561.0,0,3751.53,11833.984733333335,48677.582716666664,24786.243550000003,28937.398900000004,7126.0931,95.67378333333335,100356.21605,11609.07711666667,245.073,3789.7870500000004,3045.326,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6880.125,0.0,122624.0,0.0,4.083333333333333,0.0,2.151461800448216,0.0,0.0,742.5,0.0,4.083333333333333
3223,5058,2010-11-07 14:57:11.507,2019-08-03 21:49:51.630,37.0,0,6461.826,320.0470666666667,611.1132166666667,672.4796166666667,956.0203333333334,595.5698333333333,1782.8178833333334,484.25095,158.62826666666666,354.21173333333337,874.6561,301.88483333333335,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.333333333333,0.0,4397.166666666667,0.0,2.5833333333333335,0.0,2.0207259421636903,0.0,0.0,802.9166666666666,0.0,1.9371212121212122
3225,4349,2010-11-07 15:25:50.007,2019-08-31 13:00:42.747,33.0,0,86.35000000000001,354.789,31.00871666666667,7378.852333333333,592.0888833333333,25012.321666666667,7340.215450000001,8401.216,16792.7475,88267.07483333333,69098.78216666667,20373.429116666666,9.0,3.0,2.5,68125.0,82449.0,3.0,9.955793755251562e-06,1462.6,45901.2,4728.666666666667,1.6666666666666667,3.3333333333333335,7.666666666666667,2.692582403567252,9.073771725877465,0.00369883813329503,1201.4444444444443,1079.6666666666667,3.3333333333333335
3237,1246,2010-11-07 20:29:35.120,2013-07-23 15:47:38.877,42.0,0,121.507,6890.501550000001,143.7916166666667,323.0522166666667,911.35155,0.9768333333333334,1496.4157333333335,9976.804600000001,15822.145783333335,1329.8143333333333,311.79671666666667,1031.4799500000001,3.0,9.0,0.4,275257.0,312479.0,9.0,0.012845391159287988,1246.0,64053.0,2977.5,2.4444444444444446,4.333333333333333,6.222222222222222,6.6583281184793925,3.8333333333333335,0.13891040229902055,559.0,591.8888888888889,4.333333333333333
3249,9359,2010-11-08 00:27:00.800,2014-10-09 00:01:18.870,128.0,0,552.8430000000001,253.5535,1064.9475666666667,38.858216666666664,2379.0883333333336,1619.79895,1507.4887166666667,1221.7996166666667,322.40805,173.01711666666668,1411.9161,920.4079,8.0,4.0,1.8,57055.0,57055.0,4.0,0.00035521184730970094,8505.375,21246.333333333332,9888.0625,1.5,2.375,1.75,2.559994419636775,1.707825127659933,0.0029595560635493645,312.25,400.0,2.0625
3274,3049,2010-11-08 16:28:15.167,2019-08-21 20:53:12.727,19.0,0,2797765.173,28022.071383333336,53635.294,14427.283116666667,27595.476450000002,1448.0877166666667,5514.301283333334,2300.1748833333336,9415.429716666667,132513.0851666667,2844.7560000000003,119270.84766666667,11.0,1.0,6.0,0.0,0.0,1.0,0.0,4582.857142857143,0.0,3049.0,1.0,8.636363636363637,12.0,12.714344082749431,0.0,0.0,1180.5454545454545,808.0,8.484848484848484
3296,16352,2010-11-09 03:50:28.653,2019-08-31 22:54:20.820,43.0,0,464.014,65.4631,2259.8146666666667,120.60733333333334,370.16650000000004,2209.5342333333333,43590.427050000006,49426.48371666667,161.36828333333332,25346.16861666667,15921.373833333335,77242.22021666667,9.0,3.0,2.5,113632.0,113632.0,3.0,0.06774165140597796,12959.0,59690.5,16352.0,1.6666666666666667,1.5555555555555556,12.0,1.0137937550497034,3.0,2.056935443060207e-05,559.1111111111111,1760.3333333333333,1.2407407407407407
3301,7979,2010-11-09 05:48:25.240,2019-08-30 23:36:34.723,64.0,0,1263232.9370000002,17376.4366,33298.536283333335,17343.994,8678.527383333334,837.8715666666667,17515.149383333333,4200.800833333334,1919.7572166666666,21078.580333333335,37779.709166666675,102.63683333333333,10.0,2.0,3.6666666666666665,275257.0,275257.0,2.0,0.0590149519298627,1248.6666666666667,136388.66666666666,5865.833333333333,2.5,3.6,12.0,8.934328302800509,4.242640687119285,0.0,906.2,1071.0,3.5166666666666666
3305,4570,2010-11-09 08:01:30.600,2019-08-19 22:55:24.390,19.0,0,100.2,104500.14611666667,18711.92305,27269.75671666667,24274.807500000003,1553.7270666666668,3778.6640500000003,12.461333333333334,3318.557166666667,6036.08855,7001.621950000001,9.458283333333334,5.0,7.0,0.75,173217.0,312479.0,7.0,0.012980571268142166,5541.0,70888.85714285714,0.0,2.4285714285714284,14.8,21.857142857142858,11.584472366059664,17.591935381764863,0.01263208012260038,2394.6,925.0,14.466666666666669
3317,2266,2010-11-09 16:03:53.203,2019-08-14 12:36:26.240,42.0,0,554.69,12636.092233333335,1647.3127666666667,17345.469333333334,103675.52456666667,30120.883550000002,10128.471166666666,3220.015716666667,5890.353166666667,14377.419166666667,90220.97128333335,6290.8300500000005,2.0,10.0,0.2727272727272727,286579.0,312479.0,10.0,0.007767186356160447,0.0,93671.82352941176,0.0,3.6,2.0,7.0,0.0,8.589399151150083,0.02264792311668329,562.0,641.3,2.0
3330,2310,2010-11-09 22:34:19.457,2019-05-22 06:42:06.520,50.0,0,27.846,1509.1909500000002,2702.5277166666665,105.16545,2276.2894499999998,6378.645716666667,1250.4351166666668,2348.8149333333336,1738.5510666666669,2540.213,17490.929166666665,6167.606883333333,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12191.5,0.0,3887.0,0.0,7.5,0.0,8.87796045374059,0.0,0.0,411.25,0.0,6.3068181818181825
3348,659,2010-11-10 10:05:29.043,2018-07-22 15:10:40.910,14.0,0,0.0,23.868566666666666,22.985266666666668,39899.164000000004,56135.81295000001,45333.06661666666,93970.28860000001,3385.5662333333335,10481.995933333334,301668.1361666667,19720.411333333337,103450.0265,0.0,12.0,0.0,251314.0,346372.0,12.0,0.0036592076158888515,0.0,82690.1052631579,0.0,1.9166666666666667,0.0,4.916666666666667,0.0,4.907477288111819,0.0,0.0,555.9166666666666,0.0
3407,928,2010-11-11 12:39:42.217,2019-01-20 12:51:21.620,23.0,0,1234132.37,4679.852716666666,722517.85155,42.34861666666667,53.78600000000001,2258.265,1385.5970000000002,2832.598116666667,2875.155266666667,1749.0452833333334,1151.77855,2208.6995,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5565.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.9694638556693238,0.0,0.0,1487.0,0.0,1.625
3421,2056,2010-11-11 22:39:37.283,2014-09-26 21:52:33.463,38.0,0,513945.907,1717.0668833333334,1417.8820666666666,955.26255,66.43750000000001,33.16088333333333,220.07483333333337,13.038833333333335,311.2730666666667,736.6505000000001,26.7466,82.25756666666668,11.0,1.0,6.0,8618.0,8618.0,1.0,0.09943438407856642,5639.222222222223,8618.0,3023.3,1.0,11.454545454545455,1.0,19.996817928678734,0.0,0.0,567.7272727272727,232.0,9.28030303030303
3431,8618,2010-11-12 03:36:34.277,2011-02-11 16:44:09.423,118.0,0,34447.183000000005,1560.7698833333334,12.812783333333334,59.575050000000005,147.95961666666668,175.85978333333335,4.910216666666667,374.93733333333336,138.23295000000002,704.4477166666668,32.46288333333334,72.57600000000001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.285714285714,0.0,11413.25,0.0,8.416666666666666,0.0,16.08193980460031,0.0,0.0,346.4166666666667,0.0,7.683333333333334
3457,6015,2010-11-13 00:25:03.633,2019-04-29 00:23:19.907,23.0,0,10050.414,52347.87983333333,250036.6841,145324.86311666667,9152.110283333335,971.8037166666668,8305.44445,29022.16216666667,15974.988383333335,3088.984383333334,1117.3786166666666,69166.72878333334,12.0,0.0,0.0,0.0,0.0,0.0,0.0,48362.0,0.0,6015.0,0.0,4.75,0.0,6.863937380515382,0.0,0.0,948.4166666666666,0.0,4.75
3514,363,2010-11-15 04:39:01.060,2018-07-15 07:48:50.740,17.0,0,225.89700000000002,8501.821166666667,11755.64155,8157.554783333334,36.92066666666667,44798.0276,2701.869666666667,4274.80845,4830.101616666667,6589.591050000001,3231.8062833333333,18655.39871666667,1.0,11.0,0.16666666666666666,275257.0,312479.0,11.0,0.09375019975184606,3326.0,94728.0,363.0,2.0,1.0,2.5454545454545454,0.0,2.73362895666681,0.033834181626074766,352.0,557.5454545454545,1.0
3515,9131,2010-11-15 06:41:49.033,2019-09-01 02:59:09.770,45.0,0,-0.016,1315.2891666666667,86.18438333333333,732.4342833333334,1308.2485000000001,224.84810000000002,14953.531783333334,1440.6663333333336,28.46961666666667,2261.8183833333333,2003.217,2121.17395,11.0,1.0,6.0,0.0,50225.0,1.0,0.11000555528054166,6966.25,29678.0,16787.0,2.0,16.636363636363637,2.0,33.15802384724616,0.0,0.0,588.3636363636364,3770.0,16.565656565656568
3533,2060,2010-11-15 15:21:49.147,2019-03-20 19:00:35.493,34.0,0,6629.616,2523.7935666666667,2672.012666666667,6327.353100000001,4825.322,20662.0799,2944.9131666666667,3637.2372666666665,2920.370616666667,25129.44871666667,5773.789116666667,2112.5103333333336,3.0,9.0,0.4,275257.0,275257.0,8.0,0.006228729941591771,0.0,86481.84615384616,0.0,1.6666666666666667,8.0,4.333333333333333,8.18535277187245,2.7386127875258306,0.0012389968561074274,1671.0,648.0,7.777777777777778
3537,3525,2010-11-15 18:11:01.690,2015-06-26 18:00:04.130,52.0,0,83593.71,2961.276616666667,2764.4612666666667,7381.9215,1265.2015000000001,21798.78595,202.49550000000002,115.87761666666667,1383.6714333333334,965.90995,11821.695833333333,9.869116666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7815.2,0.0,3525.0,0.0,7.0,0.0,6.782329983125267,0.0,0.0,580.9166666666666,0.0,6.5
3557,2891,2010-11-16 01:24:42.643,2019-08-29 22:17:34.553,64.0,0,833.5400000000001,983.0411666666666,227.0186666666667,148.72595,1157.5556166666668,88.7195,5250.100433333334,14717.760166666669,2490.137,1647.2931166666667,7128.476716666667,9053.290066666666,2.0,10.0,0.2727272727272727,275257.0,275257.0,9.0,0.004255041917363493,2891.0,46643.230769230766,2891.0,1.3,0.5,7.2,0.7071067811865476,7.757433710820723,0.02122964798076434,773.5,752.3,0.5
3567,12914,2010-11-16 11:21:59.187,2019-09-01 03:53:15.790,178.0,0,1274.246,1257.8207333333335,752.6731000000001,95.9975,2146.841733333333,1654.0919333333334,1612.7272333333335,2454.0511,1667.4701166666669,4720.88205,31.293166666666668,1208.3934000000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4517.0,0.0,15392.75,0.0,4.666666666666667,0.0,5.314360191257669,0.0,0.0,453.4166666666667,0.0,3.4583333333333335
3595,2442,2010-11-16 23:14:18.843,2019-08-18 03:28:19.333,73.0,0,-0.016,18509.4581,2849.872833333334,1673.9457333333335,464.13116666666673,4.071433333333333,1300.0912833333334,837.52945,5567.880000000001,1979.90855,119448.51411666667,4546.823716666667,2.0,10.0,0.2727272727272727,286579.0,286579.0,10.0,0.01854115990715205,0.0,49389.94736842105,0.0,2.0,1.0,6.4,0.0,5.834761729877617,0.043722180241409135,362.5,764.1,1.0
3616,1107,2010-11-17 12:59:57.597,2019-01-18 23:05:00.353,24.0,0,943.4430000000001,47.525,164096.73305,8003.038950000001,31.69221666666667,3556.8787833333336,25944.902500000004,11906.828716666667,11352.941283333335,16349.928000000002,51.453833333333336,2759.07695,0.0,12.0,0.0,251314.0,251314.0,12.0,1.711518324511628e-05,0.0,72904.64285714286,0.0,1.8333333333333333,0.0,5.25,0.0,7.337636478520117,0.028840094653190648,0.0,1134.5833333333333,0.0
3637,473,2010-11-17 20:48:21.860,2011-02-12 10:51:15.287,13.0,0,-0.013000000000000001,13789.671333333334,666.8402166666667,2942.124166666667,17289.916833333333,34574.311050000004,1197.173,3875.0197833333336,26280.56266666667,1543.50555,4469.307666666667,12598.704333333333,0.0,12.0,0.0,67044.0,312479.0,12.0,0.029402337352172507,0.0,69396.68,0.0,2.5833333333333335,0.0,7.333333333333333,0.0,11.499670614518672,0.07912638851910603,0.0,573.25,0.0
3638,871,2010-11-17 20:57:10.527,2019-04-05 20:00:00.030,33.0,0,0.0,28.12055,167.97261666666665,18.32255,60.287616666666665,5.03005,3877.8680000000004,28.75811666666667,39.01893333333333,448.0868333333334,4016.3696166666673,22875.379666666668,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.6666666666665,0.0,2991.5,0.0,1.1666666666666667,0.0,0.9374368665610922,0.0,0.0,321.8333333333333,0.0,1.0555555555555556
3643,4288,2010-11-17 22:16:13.937,2018-12-30 07:25:47.287,48.0,0,45.476000000000006,77150.38290000001,365722.1252666667,47530.9294,10390.994833333334,33066.985883333335,6900.57895,75.0211,3219.186066666667,18194.426166666668,1815.0713333333335,2714.3271000000004,11.0,1.0,6.0,5435.0,5435.0,1.0,0.008135504970793536,24808.166666666668,5435.0,4400.5,1.0,2.4545454545454546,3.0,1.7529196424044293,0.0,0.0,522.5454545454545,451.0,2.3636363636363638
3694,3770,2010-11-19 01:25:33.350,2019-07-19 18:51:51.803,57.0,0,992.4100000000001,935.7677833333333,341658.38621666667,29.386216666666666,17678.985233333333,37.852000000000004,20962.021433333335,9749.6815,50812.64506666667,1378.2939333333334,4601.414116666667,4224.778166666667,9.0,3.0,2.5,275257.0,275257.0,3.0,0.03112288247688348,6209.666666666667,112022.25,0.0,1.3333333333333333,5.777777777777778,6.333333333333333,2.8185890875479607,3.055050463303893,0.0141375160902605,847.8888888888889,964.3333333333334,5.777777777777778
3701,17171,2010-11-19 05:48:35.553,2014-03-26 02:54:37.303,292.0,0,16836238.59,25368.237666666668,22183.022833333336,4428.9059,707.4741,3488.308566666667,3948.1148333333335,5850.420050000001,118.37671666666667,151.72106666666667,3461.85755,357.2801166666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.5,0.0,17171.0,0.0,4.583333333333333,0.0,2.7455197664338145,0.0,0.0,798.1666666666666,0.0,4.25
3711,1248,2010-11-19 14:32:16.830,2014-09-30 03:10:07.997,43.0,0,25819.887000000002,1240.7232166666668,3652.305116666667,984.5795,1845.1074333333336,3771.0785666666666,2790.3599333333336,1485.6524,1418.2021666666667,5838.555216666667,4433.85955,8656.039233333335,0.0,12.0,0.0,312479.0,312479.0,12.0,0.0016416991436559805,0.0,107923.13793103448,0.0,3.1666666666666665,0.0,7.666666666666667,0.0,6.48541487189571,0.07545295974202788,0.0,1578.0,0.0
3731,3673,2010-11-20 02:23:30.837,2012-12-05 15:19:35.713,50.0,0,0.0,1610.07005,9485.622716666667,7871.70945,2625.71095,7694.364500000001,4072.134666666667,2487.8406666666665,10283.6955,3342.92105,2153.30695,1237.8674333333333,8.0,4.0,1.8,275257.0,275257.0,4.0,0.07280568224081328,3215.4,86867.55555555556,3673.0,3.0,6.25,22.75,4.267819784654187,20.61350689879494,0.0,755.875,863.0,6.083333333333334
3733,264,2010-11-20 04:15:55.107,2019-04-19 17:11:35.493,14.0,0,1785939.773,89.01961666666668,3991.4678333333336,294.37676666666664,46003.550566666665,14319.9846,24639.549333333336,17076.228333333336,2819.2373333333335,6.717833333333334,6121.938833333334,22778.166733333335,1.0,11.0,0.16666666666666666,312479.0,312479.0,9.0,0.06711151346949047,264.0,106180.15,264.0,1.9090909090909092,1.0,3.4545454545454546,0.0,5.106146029318714,0.04536604435194795,1618.0,879.5454545454545,1.0
3736,14071,2010-11-20 06:18:16.530,2019-08-31 16:33:01.883,44.0,0,2673.44,10595.129383333335,6496.452666666667,339113.10178333335,3567.3450000000003,2132.0091666666667,1500.4073333333333,242242.03445000004,6099.203100000001,122341.64990000002,22.648500000000002,3068.3463333333334,10.0,2.0,3.6666666666666665,0.0,346372.0,2.0,9.36582122446925e-05,1463.0,279188.4,14754.5,3.5,4.7,22.0,3.1989581637360205,9.899494936611665,0.0016719771913330163,1299.1,2358.0,4.55
3755,421,2010-11-07 15:17:38.820,2018-07-12 11:44:10.370,13.0,0,138.923,18897.9834,21078.2006,128300.57923333334,33702.0481,8445.120116666667,386153.60566666664,28210.9215,20339.027950000003,14054.385666666667,15077.526333333335,4089.068266666667,0.0,12.0,0.0,275257.0,459272.0,12.0,0.00015815964805106775,0.0,97339.52631578948,0.0,2.0833333333333335,0.0,5.0,0.0,5.222329678670935,0.0544569756284846,0.0,313.9166666666667,0.0
3776,8352,2010-11-21 11:30:19.097,2017-08-28 13:12:24.980,49.0,0,484.17,108.99283333333334,1788.3862166666668,735.0662833333334,394.91005000000007,132.62988333333334,10140.142733333334,154.96450000000002,3601.078933333333,2908.2572833333334,1762.3333833333336,1356.5876666666668,10.0,2.0,3.6666666666666665,50225.0,50225.0,2.0,0.0004201278255714414,5560.8,16534.75,6668.25,2.5,2.4,18.5,1.7126976771553504,10.606601717798213,0.007730242370154152,508.2,384.0,2.4
3787,3326,2010-11-21 17:59:01.543,2019-08-26 14:25:35.440,66.0,0,0.0,4377.174066666667,3857.175666666667,1905.9113333333335,8807.3685,80.66576666666667,532.4962833333334,7742.343783333334,115.00683333333335,220.872,1322.6191000000001,904.2915,3.0,9.0,0.4,312479.0,312479.0,9.0,0.02083572558330771,1778.6666666666667,77780.68421052632,3326.0,2.4444444444444446,3.3333333333333335,4.666666666666667,1.5275252316519468,2.8284271247461903,0.01642997636227241,87.33333333333333,1124.7777777777778,3.3333333333333335
3791,1149,2010-11-21 20:07:10.040,2017-03-14 17:26:39.183,21.0,0,328.673,3.6896166666666668,7.47545,2513.1388833333335,195.32845,16.301333333333336,57.697050000000004,61.626000000000005,11.544833333333335,6.950783333333334,203.37766666666667,9591.318333333335,11.0,1.0,6.0,8618.0,8618.0,1.0,0.041241563522661895,11321.0,8618.0,0.0,1.0,1.4545454545454546,4.0,1.7529196424044293,0.0,0.0,753.8181818181819,775.0,0.890909090909091
3793,4221,2010-11-21 20:38:37.513,2019-08-18 14:35:10.773,83.0,0,967.864,9954.831933333335,8774.995499999999,2308.6447333333335,5872.331550000001,2786.9825,2516.3478333333333,365.45133333333337,6931.4636666666665,5769.2762833333345,25976.167666666668,20620.18571666667,4.0,8.0,0.5555555555555556,286579.0,286579.0,8.0,0.010547379355433574,0.0,98562.28571428571,0.0,2.625,4.75,13.125,8.180260794538684,21.62959282358976,0.026395455314817518,761.25,659.0,4.625
3800,195,2010-11-22 02:02:57.133,2011-02-24 19:43:43.200,14.0,0,-0.013000000000000001,1474.4621166666666,116.424,93.78043333333333,71935.4675,18699.640900000002,27.526000000000003,2325.9427166666665,235.08488333333335,6828.684666666667,37.58428333333334,49.83433333333334,0.0,12.0,0.0,312479.0,312479.0,12.0,0.011482743915848201,0.0,175723.1052631579,0.0,2.0,0.0,2.3333333333333335,0.0,2.461829819586655,0.013936920099217803,0.0,670.3333333333334,0.0
3806,588,2010-11-22 07:15:15.050,2019-08-13 17:38:43.577,16.0,0,1802.99,77647.44783333334,3808.92245,2184.1251,11823.704,3124.5320666666667,2401.8342666666667,1099.2283333333332,83.075,23.596400000000003,1621.6325000000002,36.60476666666667,6.0,6.0,1.0,286579.0,312479.0,6.0,0.012697847005969362,3852.3333333333335,97720.7,588.0,1.6666666666666667,2.3333333333333335,3.8333333333333335,3.204163957519444,4.020779360604939,0.0,647.1666666666666,682.5,2.3333333333333335
3835,1339,2010-11-23 04:41:57.597,2019-08-31 01:48:37.153,15.0,0,3788370.7260000003,56290.84345000001,21382.422716666668,22.285566666666668,2809.6780500000004,6098.206783333333,79.79816666666667,2473.443716666667,3305.3747166666667,80524.08806666666,109289.64083333334,181326.7635,5.0,7.0,0.75,459272.0,459272.0,6.0,0.0009903130411708313,8411.0,109959.375,0.0,1.1428571428571428,6.4,4.857142857142857,4.33589667773576,1.864454471471609,0.0,794.8,711.2857142857143,6.4
3852,1609,2010-11-23 13:46:48.850,2019-08-29 15:14:11.707,23.0,0,6342184.8270000005,5333.025766666668,11.312733333333334,126.32705000000001,296.3211166666667,1307.84255,1181.81005,3.6730666666666667,87.91100000000002,1454.2173833333334,259.0496166666667,21.647883333333333,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2627.6,0.0,5012.25,0.0,6.416666666666667,0.0,6.229815892994435,0.0,0.0,823.5,0.0,4.833333333333333
3936,5772,2010-11-24 21:22:35.677,2019-08-31 10:14:18.207,78.0,0,92706.603,13760.228716666667,677.0475666666666,14801.154333333334,8577.715600000001,4397.1249,3777.1668833333333,863.2558333333334,2127.9100000000003,4596.520883333334,107.79045,5849.31555,8.0,4.0,1.8,113632.0,113632.0,4.0,1.936941117214318e-05,4518.0,39537.875,0.0,2.5,2.375,11.75,3.0676887530703447,12.39287429668087,0.05760141980012935,389.0,513.75,2.375
3947,920,2010-11-25 00:56:30.780,2010-12-13 07:06:18.943,19.0,0,270.96000000000004,205.77188333333334,105.7384,1254.0592666666669,68.64445,22.185716666666668,155.25211666666667,1099.6376666666667,136.64911666666666,221.87993333333333,2727.2919000000006,1147.9222166666666,1.0,11.0,0.16666666666666666,275257.0,275257.0,11.0,0.003271362442472478,0.0,82763.6875,0.0,2.1818181818181817,3.0,10.363636363636363,0.0,18.98564050682898,0.00041134881206919343,51.0,517.8181818181819,3.0
4009,1521,2010-11-25 15:00:43.233,2019-08-30 13:53:29.387,16.0,0,364647.234,33.77243333333334,5644.192950000001,17442.52405,1020.5799000000001,4307.511933333333,1621.7311166666668,31718.703783333338,62215.416266666674,35650.91378333334,7255.7642166666665,4527.890733333334,12.0,0.0,0.0,0.0,0.0,0.0,0.0,26807.333333333332,0.0,1423.375,0.0,3.5833333333333335,0.0,2.391588796113782,0.0,0.0,1032.0833333333333,0.0,3.305555555555556
4058,11758,2010-11-25 22:42:07.177,2019-08-29 13:48:32.850,21.0,0,564270.003,111593.48078333333,16644.876766666668,266.59423333333336,31.910050000000002,93934.97528333333,25784.851933333335,3093.451733333334,20299.749266666666,4125.422566666667,5354.023266666667,1473.4599500000002,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8421.0,0.0,11758.0,0.0,29.333333333333332,0.0,41.04616765043819,0.0,0.0,4569.833333333333,0.0,28.61111111111111
4091,421,2010-11-26 11:15:11.047,2019-07-24 13:44:36.743,12.0,1,35957025.423,14095.896883333335,7268.284616666668,43779.92328333334,18752.1406,903.9772333333334,12973.953716666667,10370.978783333334,149.39416666666668,8741.958666666667,41702.71705,51701.92505,8.0,4.0,1.8,254914.0,254914.0,2.0,0.2829921705499481,2067.0,128229.5,421.0,1.0,2.125,1.5,1.807721533549109,0.5773502691896257,0.0,618.0,492.75,2.125
4143,837,2010-11-27 16:35:13.227,2018-07-17 06:42:22.153,22.0,0,499.896,145.00583333333333,8518.471450000001,4490.4355000000005,11292.828116666667,3074.8134333333337,59206.46233333334,1550.8129999999999,95456.03145,22704.077666666668,570.3796166666667,32.554883333333336,9.0,3.0,2.5,29569.0,31880.0,3.0,2.3657970391181805e-05,1951.0,19824.333333333332,837.0,2.0,4.0,4.0,3.082207001484488,2.6457513110645907,0.00461635642083429,2067.3333333333335,2358.0,4.0
4154,43602,2010-11-28 03:21:44.597,2019-08-30 17:41:59.937,400.0,0,0.0,4.280716666666667,23.158883333333335,13.974783333333335,966.3463333333334,69294.076,21.545833333333334,7331.0805,4383.401216666667,3745.400733333334,69566.70266666666,4279.207933333334,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4881.2,0.0,34864.25,0.0,1.6666666666666667,0.0,1.7232808737106584,0.0,0.0,399.3333333333333,0.0,1.3388888888888892
4171,2141,2010-11-28 16:44:34.197,2019-08-22 23:40:32.490,24.0,0,502.55300000000005,323.4451666666667,5369.2921166666665,134.04233333333335,6.9776,64749.32316666667,123.79790000000001,14603.656716666668,11550.861716666668,4.6814,78976.95916666668,531.6643333333334,6.0,6.0,1.0,71134.0,71134.0,6.0,0.0008627274149465798,1102.3333333333333,20745.285714285714,2141.0,2.0,12.166666666666666,6.5,15.829297731316657,4.847679857416329,0.026112486968197148,725.1666666666666,715.3333333333334,12.166666666666666
4175,468,2010-11-28 18:40:01.410,2019-08-19 21:48:20.667,19.0,0,6313167.993000001,36873.08900000001,493266.49606666673,14578.226333333334,293.6086666666667,1054.1763333333333,4392.867333333334,409.7986666666667,2569.431666666667,30163.024383333337,41737.042883333335,37687.813,1.0,11.0,0.16666666666666666,467485.0,467485.0,9.0,0.028458408036654427,468.0,177417.0,468.0,1.2727272727272727,1.0,2.272727272727273,0.0,2.195035721390843,0.10027789877151914,2109.0,1464.0,1.0
